Time,SLP,SP,AT,Tmax,Tmin,Pre,Sf,DSC,GF,DPT,RH,Evap,PET,WS,MWS,LMS,AGWS,MGWS,LCC,MCC,HCC,TCC,TSRI,NSRI,DR,DH,UI,TP,MTP,K,CUPE,runoff
20130211,1024.82,948.35,8.13,10.6,6.66,1.9,0,0,8.03,4.33,76.92,-0.9351,-1,1.3,-0.91,0.3,3.73,5.1,0.91,0.88,0.07,0.97,5578816,4973312,1169984,1.55,617168,24.68,27.79,4.48,2.42,223.53125
20130212,1025.33,948.73,7.57,9.64,5.41,0.02,0,0,7.54,0.35,60.18,-1.292,-1.665,1.22,-0.9,0.24,3.21,5.9,0.71,0.91,0.66,0.97,8618304,7712448,2989376,2.39,966976,15.57,18.21,-3.09,0.12,215.40625
20130213,1019.75,943.41,8.02,10.93,5.64,0.02,0,0,7.01,1.34,62.72,-1.1804,-1.751,1.15,-0.78,-0.13,3.2,6.04,0.79,0.69,0,0.84,9549376,8593984,4108032,2.65,1146984,20.64,23.67,-3.32,0.18,209.78125
20130214,1023.51,947.16,8.84,11.84,5.65,0.69,0,0,8.14,3.88,71.01,-1.1662,-1.594,1.22,-0.54,0.36,3.82,6.23,0.86,0.68,0.1,0.91,9305088,8349696,4288000,2.58,1090872,26.49,29.88,4.34,6.11,201.03125
20130215,1020.46,944.76,10.05,12.87,7.63,0.01,0,0,8.97,4.72,69.48,-1.4908,-2.078,1.07,0.25,-0.36,3.59,7.6,0.71,0.34,0.02,0.73,12054400,10809088,5915520,3.35,1350360,29.64,34.39,2.61,0.59,189.625
20130216,1013.34,938.13,11.2,13.48,7.67,0.14,0,0,10.59,5.88,69.71,-1.6512,-2.396,1.09,-0.58,-0.11,3.19,5.33,0.86,0.41,0,0.87,14609536,13147072,9335424,4.06,1630992,23.97,30.36,-5.35,0.75,179.28125
20130217,1010.5,935.62,11.38,12.76,9.84,0.86,0,0,10.08,5.75,68.31,-0.9852,-1.356,1.06,-0.72,0.11,3.24,4.92,0.89,0.68,0.04,0.92,7035008,6304640,1925760,1.95,874776,21.4,22.98,-0.47,0.98,171.0625
20130218,1019.85,943.74,7.96,10.52,5.05,3.42,0,0,7.11,4.42,78.29,-0.9987,-0.673,1.39,-1.1,-0.09,4.24,9.39,0.65,0.92,0.25,0.94,3454976,3081216,300608,0.96,442488,24.1,28.86,6.75,2.84,167.78125
20130219,1022.94,946.73,8.12,10.68,5.32,0.01,0,0,8.24,2.49,67.6,-1.7263,-2.406,1.38,-0.01,-1.03,3.98,7.44,0.59,0.51,0.11,0.75,13889984,12441408,8031872,3.86,1490688,30.86,32.99,9.76,0.36,172.34375
20130220,1024.23,947.65,7.52,8.87,5.38,0.95,0,0,7.23,4.59,81.67,-0.6545,-0.924,1.07,-0.59,-0.16,2.87,4.92,0.88,0.71,0.02,0.91,5405248,4843904,894016,1.5,636312,28.32,29.86,6.72,1.04,181.09375
20130221,1027.28,951.12,8.08,11.59,3.83,0.56,0,0,8.36,3.75,74.1,-1.2491,-1.545,1.02,-0.3,0.22,3.09,5.98,0.58,0.5,0.04,0.68,9111936,8159680,3242496,2.53,1117192,31.67,34.92,9.86,1.67,184.0625
20130222,1026.14,950.47,11.34,15.77,4.22,0.01,0,0,10.76,5.37,66.67,-1.9085,-2.945,1.43,0.3,-1.08,3.91,7.57,0.57,0.32,0,0.6,17231552,15464384,12013760,4.79,1853184,29.23,33.78,4.18,0.49,180.09375
20130223,1022.3,946.46,9.85,11.6,7.98,0.03,0,0,9.12,6.07,77.3,-0.7797,-1.246,1,-0.42,-0.4,2.77,5.77,0.76,0.55,0,0.79,6867200,6152512,1191424,1.91,838240,27.59,32.13,1.92,0.85,173.03125
20130224,1017.5,942.55,12.21,14.94,8.18,0.09,0,0,11.57,7.67,73.79,-1.3401,-1.983,1.06,-0.26,-0.29,3.29,6.34,0.74,0.18,0,0.75,12073792,10811648,5476096,3.35,1306408,31.57,34.92,0.77,1.81,167.4375
20130225,1018.17,943.55,11.48,15.82,6.53,0.34,0,0,10.92,6.66,72.23,-1.1341,-1.745,1.39,-0.3,0.84,3.71,5.53,0.48,0.3,0.04,0.58,8896704,7946624,3138688,2.47,1117448,32.12,34.42,10.69,3.04,164.5
20130226,1016.06,941.95,14.18,20.02,6.99,0,0,0,14.17,7.39,63.63,-2.2092,-3.538,1.14,0.08,-0.23,3.47,7.46,0.31,0.31,0,0.39,18903936,16962048,14500224,5.25,2045136,35.97,39.37,7.23,0.09,164.15625
20130227,1010.98,937.27,15.18,19.81,11.7,0.02,0,0,15.23,9.1,67.01,-1.8312,-3.092,1.07,0.04,-0.07,3.51,7.15,0.56,0.42,0,0.61,15716160,14075776,10299904,4.37,1802696,32.42,36.27,5.04,0.27,166.09375
20130228,1010.03,936.38,15.1,18.3,12.83,1.89,0,0,15.02,10.11,72.11,-1.4819,-2.189,1.59,-1,0.26,4.26,6.15,0.73,0.79,0,0.91,10320768,9216960,4578368,2.87,1156664,24.69,29.11,9.45,14.96,167.8125
20130301,1021.6,946.69,12.91,17.18,8.67,0,0,0,11.67,1.53,45.83,-1.4756,-2.35,1.73,-1.34,-0.58,4.93,7.21,0.15,0.62,0.02,0.64,8536320,7624320,3650048,2.37,1107320,18.92,22.68,5.41,0.61,174.15625
20130302,1030.42,954.48,11.26,14.6,8.91,0.6,0,0,11.09,2.25,53.84,-1.61,-2.914,1.42,-0.43,-0.22,3.89,7.16,0.23,0.67,0.21,0.7,14303808,12815552,8532992,3.97,1650768,23.45,28.5,6.81,0.34,188.9375
20130303,1028.12,952.84,12.71,17.32,8.01,0.31,0,0,11.42,3.93,55.11,-1.8717,-3.198,1.1,0.56,-0.2,3.62,5.85,0.01,0.43,0.21,0.51,15392192,13774976,8909824,4.28,1723064,32.37,35.73,11.88,0,199.75
20130304,1023.69,948.87,12.54,18.74,7.45,0,0,0,12.38,4.97,59.93,-2.0554,-3.753,1.17,0.3,-0.19,3.69,7.68,0.05,0.03,0.11,0.15,19496768,17455104,14636736,5.42,2088672,39.88,45.47,13.9,0,198.875
20130305,1017.77,943.63,14.03,20.66,8.16,0,0,0,14.19,6.72,61.39,-2.0864,-3.937,1.3,0.04,-0.09,3.83,6.7,0.03,0.04,0.07,0.11,20357248,18236736,15969152,5.65,2184272,40.96,43.92,15.73,44.36,191.9375
20130306,1020.91,946.89,16.26,21.63,10.77,0,0,0,16.06,7.31,55.37,-1.6705,-3.328,1.4,-0.13,1.09,4.26,7.32,0.07,0.59,0.68,0.8,15170944,13572864,9841664,4.21,1643400,39.37,44.11,11.49,5.65,182.96875
20130307,1016.86,943.42,18.04,26.25,10.47,0,0,0,17.08,7.31,49.45,-2.2561,-4.746,1.36,0.63,-0.28,4.08,7.6,0,0.17,0.31,0.33,20306432,18174080,15178944,5.64,2172352,44.53,47.86,-0.42,0,174.625
20130308,1009.25,936.3,17.36,25.08,11.18,0,0,0,17.81,7.79,53.36,-2.0882,-4.702,1.08,0.08,-0.02,3.73,6.56,0,0.01,0.18,0.19,20775936,18605056,16342912,5.77,2273248,46.22,48.89,18.73,24.2,170.6875
20130309,1006.89,934.3,19.66,26.32,12.42,0,0,0,19.25,8.51,48.5,-2.031,-5.135,1.66,-0.65,0.35,5,9.01,0,0.04,0.11,0.14,21196160,18976704,16955712,5.89,2296984,43.37,49.16,17.16,5.94,170.9375
20130310,1008.89,936.04,19.48,25.15,13.56,0,0,0,19.25,4.72,37.77,-1.8243,-5.069,1.41,-0.55,0.06,4.37,7.14,0,0.15,0.05,0.19,19163904,17141568,14564224,5.32,2217224,35.59,39.09,17.54,35.79,172.9375
20130311,1005.83,932.83,19.33,24.32,14.68,0.16,0,0,19.6,9.16,51.75,-1.6169,-4.886,1.87,-1.4,-0.21,4.94,7.47,0.19,0.13,0.07,0.27,20557824,18415360,16006272,5.71,2266496,40.7,45.2,18.51,11.9,176.59375
20130312,1013.27,939.6,16.23,21.03,12.18,0.81,0,0,14.84,9.05,62.44,-0.819,-1.843,1.04,-0.1,0.84,3.09,4.13,0.28,0.37,0.59,0.89,7821312,6977280,3477120,2.17,1080600,42.43,44.58,21.47,27.48,181.71875
20130313,1015.39,941.76,18.23,23.4,12.74,0,0,0,18.03,6.23,45.39,-1.3749,-4.838,1.45,0.38,-0.59,4.73,9.33,0.05,0.18,0.11,0.29,20045632,17884928,14796800,5.57,2153248,40.58,44.59,16.82,13.6,184.96875
20130314,1016.77,942.88,17.9,21.8,13.75,0,0,0,18.36,7.16,49.4,-0.8379,-3.658,1.55,-1.1,0.07,4.45,8.04,0.46,0.7,0.22,0.72,13995392,12494464,8411072,3.89,1536680,37.69,38.81,20.41,17.12,189.5
20130315,1012.95,939.41,18.3,22.88,14.24,0,0,0,18.43,8.65,53.31,-0.9058,-3.381,1.28,-0.19,0.29,4.07,7.37,0.42,0.57,0.15,0.68,13116672,11704768,6187328,3.64,1642784,36.01,37.13,17.14,18.71,193.21875
20130316,1012.52,939.08,19.11,22.9,15.76,2.5,0,0,19.4,10.67,58.04,-0.697,-2.975,1.46,-0.43,0.4,4.05,7.03,0.63,0.77,0.27,0.84,10759616,9586112,4386880,2.99,1250016,38.58,43.21,21.51,11.8,191.0625
20130317,1013.81,940.14,17.15,19.07,13.71,3.64,0,0,16.92,11.15,67.76,-0.6613,-1.298,1.27,0.22,0.45,3.8,5.17,0.19,0.87,0.56,0.94,4567808,4015744,510592,1.27,662072,38.06,43.42,23.63,47.26,186.96875
20130318,1009.65,935.97,14.8,18.26,12.1,2.29,0,0,15.58,9.44,70.26,-1.0051,-2.09,1.06,-0.72,-0.14,3.04,5.25,0.47,0.84,0.38,0.9,8130624,7199040,2300928,2.26,976176,36.86,40.9,21.77,5.36,186.8125
20130319,1010.01,936.63,16.74,21.19,12.45,0.69,0,0,17.23,9.32,61.57,-1.4561,-3.357,1.58,-0.08,0.73,4.97,6.43,0.31,0.61,0.64,0.9,14651200,13015936,7259712,4.07,1610096,42.17,43.77,17.19,0.31,195.46875
20130320,1012.68,939.36,18,24.89,10.81,0,0,0,17.44,7.37,49.78,-1.4408,-4.342,1.12,0.54,-0.24,4.17,6.53,0,0.27,0.75,0.76,17420288,15465728,8486336,4.84,1860088,41.27,43.71,12.49,1.34,211.03125
20130321,1004.52,931.89,20.55,25.99,12.78,4.58,0,0,21.67,10.46,52.33,-1.671,-5.321,1.67,-0.9,-0.13,4.5,7.81,0.21,0.31,0.49,0.64,22731648,20240768,17992448,6.31,2479072,44.96,46.03,20,201.69,228.65625
20130322,1010.77,937.27,16.96,19.91,14.37,13.27,0,0,16.74,12.42,74.59,-1.0411,-1.412,1.63,-0.63,1.4,4.33,6.54,0.2,0.96,0.72,0.99,5150784,4540096,468928,1.43,677672,42.02,45,27.54,26.76,236.3125
20130323,1011.16,937.88,16.6,23.03,11.25,0.01,0,0,16.2,9.35,62.2,-2.1001,-3.764,1.23,0.51,0.65,3.77,5.46,0.01,0.23,0.39,0.43,16371968,14525888,8668608,4.55,1873384,42.46,45.28,19.18,7.76,245.03125
20130324,1007.34,934.44,19.33,25.09,13.65,0.34,0,0,19.7,9.41,52.61,-2.2136,-4.83,1.32,-0.15,0.04,4.06,6.76,0.03,0.29,0.56,0.64,21248640,18885440,16015552,5.9,2355544,38.61,40.27,19.5,13.68,284
20130325,1010.59,937.15,18.34,23.6,14.12,15.42,0,0,18.42,10.83,61.57,-1.3588,-3.388,1.83,-1.26,-0.55,5.29,8.48,0.6,0.88,0.7,0.91,12264512,10876096,6321088,3.41,1442936,40.36,42.87,23.84,53.62,308.65625
20130326,1015.1,941.35,16.92,19.9,14.25,0.03,0,0,17.04,9.66,62.24,-1.8405,-2.986,1.29,0.8,0.57,3.55,4.97,0.03,0.83,0.97,0.98,12878784,11377408,3665472,3.58,1510368,38.36,40.8,11.88,5.79,314.96875
20130327,1010.71,937.47,17.85,22.82,12.88,0.09,0,0,18.06,8.65,54.81,-2.0137,-4.009,1.3,0.4,0.19,3.97,6.8,0.02,0.42,0.79,0.88,16804864,14831616,8657728,4.67,1782800,40.46,42.49,21.42,0.09,337.34375
20130328,1012.09,939.04,19.09,26.65,13.16,0.07,0,0,19.13,7.89,48.21,-2.1414,-4.542,1.16,0.54,0.51,3.63,4.99,0,0.16,0.38,0.44,18910400,16727104,11625728,5.25,2135248,39.89,43.82,11.81,0,342.75
20130329,1010.81,937.61,18.41,23.44,13.26,1.47,0,0,19.07,9.36,55.57,-1.9975,-4.582,1.3,0.09,0.41,4.2,6.28,0,0.44,0.7,0.83,17735552,15674752,10459392,4.93,2004456,37.93,39.89,21.64,0.16,325.78125
20130330,1012.93,939.76,20,24.98,14.71,0,0,0,21.1,9.79,51.79,-2.3164,-5.277,1.42,0.87,0.11,4.26,7.32,0,0.56,0.59,0.75,22101504,19572544,16630784,6.14,2384568,41.36,42.72,21.49,0.07,306.78125
20130331,1012.93,939.55,19.39,24.27,15.05,6.27,0,0,19.83,10.55,56.6,-1.4678,-4.125,1.45,0.34,0.05,4.41,7.4,0.04,0.87,0.89,0.98,14078720,12403584,6490176,3.91,1577744,40.9,42.95,25.88,5.66,291.6875
20130401,1014.13,940.71,19.13,22.9,15.66,0.09,0,0,19.68,11.53,61.4,-1.6503,-3.401,1.16,0.78,0.24,3.12,5.53,0.05,0.76,0.21,0.8,13987712,12315840,6432960,3.89,1536656,42.5,43.8,26.24,7.65,284.4375
20130402,1011.55,938.11,18.22,21.81,15.13,0.04,0,0,19.08,11.05,62.91,-1.4832,-3.635,1.29,-0.64,-0.68,3.84,6.46,0.68,0.78,0.08,0.9,14353472,12671680,7435200,3.99,1762752,42.26,44.48,26.11,17.29,287.625
20130403,1005.76,932.72,18.34,21.5,15.65,0.42,0,0,18.68,13.34,72.58,-1.1563,-2.565,1.22,-0.13,-0.52,3.59,6.1,0.93,0.61,0.23,0.98,10467968,9170560,2864064,2.91,1254016,42.88,44.08,22.67,100.03,290.1875
20130404,1004.74,931.66,17.04,21.09,12.82,40.85,0,0,17.12,13.19,78.07,-1.7327,-2.108,2.16,-1.67,-0.62,6.57,11.7,0.89,0.82,0.74,1,8412608,7412672,2044544,2.34,1016168,40.36,44.22,23.83,56.03,300.625
20130405,1021.6,946.14,10.55,12.89,8.71,6.89,0,0,9.87,7.39,80.76,-1.7847,-1.074,1.52,0.89,0.27,4.34,6.84,0.32,0.98,0.65,0.99,5323648,4663744,417792,1.48,696448,28.54,30.11,11.58,15.01,357.84375
20130406,1015.53,941.28,13.27,18.42,8.14,0,0,0,13.58,5.24,58.19,-3.5408,-4.919,1.54,0.99,-0.73,4.7,9.36,0.01,0.28,0.34,0.5,23898688,21044288,17443648,6.64,2606008,31.16,35.11,10.45,0,507.5625
20130407,1009.89,936.29,14.06,19.01,9.6,0,0,0,14.91,6.96,62.26,-2.8226,-4.093,1.17,0.1,-0.02,3.73,6.48,0.18,0.31,0.2,0.44,20366848,17912512,13747456,5.66,2256600,39.26,46.47,17.46,14.19,584.53125
20130408,1013.2,939.58,16.65,21.27,12.48,0.44,0,0,16.76,9.35,62.03,-2.6519,-4.011,1.41,0.04,0.17,4.3,6.09,0.17,0.44,0.33,0.68,18871680,16570752,11911424,5.24,2105336,43.77,47.31,20.18,30.98,561.4375
20130409,1020.6,946.22,15.64,18.78,12.67,0.08,0,0,15.51,7.17,57.05,-1.963,-3.049,1.57,-1.26,0.37,4.05,7.55,0.36,0.93,0.21,0.94,11770496,10332352,3979648,3.27,1534872,33.78,36.42,18.84,11.04,519.5
20130410,1022.74,947.58,12.79,14.35,11.32,2.44,0,0,12.81,9.18,78.66,-1.2751,-1.436,1.2,-0.65,-0.39,2.99,5.58,0.83,0.91,0.74,0.99,6904704,6046144,1036288,1.92,786320,31.08,33.71,17.87,5.34,491.75
20130411,1022.43,947.57,13.7,16.14,12.04,3.85,0,0,14,10.04,78.57,-1.6469,-2.232,0.94,0.42,-0.48,2.96,5.6,0.39,0.56,0.97,1,11579136,10080768,2207744,3.22,1352144,33.79,35.05,18.48,4.88,471.4375
20130412,1022.17,947.36,11.79,13.71,8.66,4.11,0,0,11.57,10.46,91.56,-1.5147,-1.1,0.79,0.37,0.33,2.92,4.17,0.26,0.52,0.84,0.87,7900800,6903232,862080,2.19,983968,32.52,33.43,16.65,41.71,453.71875
20130413,1017.9,943.97,15.65,21.21,11.47,0,0,0,15.88,9.66,67.49,-3.381,-4.701,1.24,0.15,0.33,3.98,5.58,0.09,0.07,0.17,0.29,24385728,21396672,18155328,6.77,2691704,35.25,39.17,13.47,0,440.15625
20130414,1011.13,938.1,19.29,24.23,14.43,0,0,0,19.16,11.41,60.25,-3.0377,-4.643,1.25,0.51,-0.15,3.76,6.81,0,0.31,0.8,0.88,20887872,18256448,11246720,5.8,2348368,34.81,37.09,12.62,0.01,424.03125
20130415,1004.28,931.87,20.82,26.76,15.79,0,0,0,20.57,11.21,54.08,-3.4337,-5.373,1.3,-0.13,0.23,4.04,6.41,0.04,0.2,0.51,0.6,22532992,19729408,15672384,6.26,2455224,40.06,42.91,24.79,7.28,397.71875
20130416,1003.68,931.65,21.86,28.46,16.05,0,0,0,21.19,10.96,49.93,-3.244,-5.473,1.24,0.73,0.62,3.92,5.43,0,0.38,0.84,0.85,21852096,19099968,12630784,6.07,2448024,41.99,44.89,13.71,12.43,368.90625
20130417,1000.4,928.62,22.25,28.78,16.18,0,0,0,22.32,10.09,46.01,-3.568,-6.652,1.4,0.47,-0.01,4.16,7.73,0,0.05,0.45,0.48,25479296,22308736,19456320,7.08,2826456,38.87,42.67,20.06,9.22,344.90625
20130418,998.44,926.92,23.45,29.84,18.39,0,0,0,23.96,11.07,45.68,-3.0932,-6.238,1.32,0.17,0.44,4.1,5.55,0.02,0.1,0.16,0.24,22668608,19873216,16527488,6.3,2613344,39.81,42.19,26.48,9.51,328.96875
20130419,1005.51,933.02,21.73,29.81,16.33,1.85,0,0,22.69,13.32,58.79,-2.3891,-4.909,2.32,-1.45,-0.07,7.1,15.34,0.17,0.73,0.17,0.75,16991488,14850368,9954624,4.72,2033856,37.22,46.65,24.95,89.52,312.75
20130420,1011.86,938.79,21.99,27.25,16.71,0.03,0,0,22.94,10.18,47.02,-2.3598,-6.06,2.03,0.26,-1.56,5.49,9.18,0.05,0.4,0.17,0.48,22959296,20032320,16097280,6.38,2683960,33.8,36.13,20.85,0.34,304.125
20130421,1008.49,935.46,20.42,23.09,17.09,0.13,0,0,20.5,12.09,58.79,-1.0625,-3.169,1.44,-0.4,0.03,4.23,6.5,0.62,0.63,0.08,0.81,11184640,9748096,3811840,3.11,1385440,33,34.32,20.53,0.99,323.71875
20130422,1008.39,935.48,21.32,24.27,18.85,0.1,0,0,21.25,13.08,59.36,-1.052,-3.515,1.59,-0.75,0.51,4.03,5.88,0.56,0.67,0.41,0.86,12153344,10566528,4138432,3.38,1456336,35.93,37.71,22.82,0.68,334.1875
20130423,1013.66,940.23,18.59,21.72,15.49,9.6,0,0,19.96,14,74.63,-0.9938,-2.065,1.99,-1.1,0.48,5.12,6.64,0.56,0.93,0.2,0.95,6698176,5786112,1519104,1.86,800600,38.92,40.76,27.99,21.97,326.3125
20130424,1014.33,940.88,18.97,23.4,15.1,2.7,0,0,18.71,12.67,66.81,-1.6386,-2.897,1.07,-0.11,0.81,3.59,5.21,0.22,0.77,0.2,0.83,11928896,10370624,4890304,3.31,1519856,38.91,41.11,26.51,26.56,327.59375
20130425,1013.98,940.9,21.31,26.04,17.83,0.02,0,0,22.06,13.67,61.72,-2.7361,-4.97,1.21,0.71,0.52,4.1,5.57,0.03,0.26,0.69,0.76,21147008,18411968,14518208,5.87,2504120,42.99,44.44,26.21,0.99,351.59375
20130426,1007.9,935.47,22.65,27.87,16.87,0,0,0,23.15,13.51,56.29,-2.7191,-5.951,1.39,0.65,-0.04,4.41,8.49,0,0.08,0.4,0.45,23378496,20387136,17199808,6.49,2771544,41.53,43.25,24.2,43.46,362.65625
20130427,1003.88,931.93,24.48,30.64,19.89,0,0,0,25.64,14.72,54.52,-2.7613,-6.482,1.25,0.26,0.36,4.09,6.21,0.02,0.17,0.51,0.55,24881024,21658112,19039936,6.91,2833240,43.54,45.9,23.96,206.92,356.125
20130428,1005.74,933.35,22.96,26.82,19.46,1.85,0,0,23.56,16.07,65.13,-1.5294,-3.826,1.53,-1.1,-0.03,4.1,6.9,0.47,0.78,0.58,0.93,12645056,10974848,4181760,3.51,1564720,42.93,45.53,32.21,74.04,341.03125
20130429,1011.14,938.04,20.75,23.86,18.38,2.5,0,0,20.48,15.18,70.46,-1.3484,-2.294,1.39,-0.64,1.04,3.74,4.84,0.49,0.97,0.45,0.99,7547200,6537600,1638272,2.1,921384,35.38,38.86,26.13,34.56,328.59375
20130430,1013.16,940,21.55,25.32,19.14,0,0,0,21.27,12.03,54.62,-1.8368,-3.973,1.01,0.2,0.65,2.98,4.54,0.04,0.9,0.66,0.96,14868352,12886528,6240832,4.13,1783344,33.32,34.6,24.03,0.19,334.28125
20130501,1011.12,937.72,18.13,20.78,15.94,4.65,0,0,18.51,13.53,74.49,-0.9446,-1.839,1.26,-0.95,-0.62,3.32,5.19,0.55,0.99,0.75,1,5575552,4815808,1091904,1.55,675984,33,34.91,24.2,19.54,348.25
20130502,1012.21,938.77,17.54,19.17,15.68,1.23,0,0,17.43,14.04,79.96,-1.3947,-1.732,1.14,0.29,-0.18,3.31,4.63,0.24,0.76,0.97,0.99,8570816,7334080,1556288,2.38,971448,34.04,35.33,22.75,11.42,347.9375
20130503,1012.05,939.03,21.1,24.99,17.45,0.16,0,0,21.39,13.19,60.58,-2.3784,-4.673,1.31,0.99,-0.2,3.7,6.41,0.01,0.65,0.94,0.98,18764032,16285376,11504128,5.21,2050992,34.96,37.09,22.32,19.31,342.84375
20130504,1010.46,937.52,21.02,24.37,17.43,1.52,0,0,22.5,13.92,63.82,-1.4864,-3.149,1.4,-0.29,-0.07,3.86,6.86,0.33,0.84,0.61,0.94,11296576,9740160,4024768,3.14,1589552,36.28,39.53,26.6,7.64,333.15625
20130505,1009.16,936.04,19.22,22.03,16.84,2.39,0,0,20.37,14.65,74.83,-1.6409,-3.095,1.47,-1.16,-0.8,3.92,6.47,0.87,0.84,0.34,0.98,11715200,10132096,3863040,3.25,1436456,39.97,41.01,27.78,2.44,318.375
20130506,1010.24,937.05,18.71,21.27,16.18,4.75,0,0,18.71,15.36,80.86,-2.2906,-2.729,1.1,-0.21,0.52,3.2,5.14,0.3,0.68,0.78,0.93,13682880,11724416,5475456,3.8,1562792,41.44,43.21,29.16,19.04,307.3125
20130507,1008.92,936.01,20.93,25.84,17.76,2.07,0,0,21.98,15.88,72.87,-2.5113,-4.383,0.65,0.28,-0.28,3.02,5.53,0.18,0.57,0.59,0.83,19295232,16655296,10071232,5.36,2287456,42.98,44.46,29.9,80.89,302.71875
20130508,1009.84,936.77,19.79,23.59,16.64,43.9,0,0,21.1,17.02,84.04,-2.7181,-2.819,1.57,-0.89,-0.25,5.23,7.74,0.65,0.67,0.43,0.87,13072256,11258688,6231744,3.63,1643520,41.82,45.15,29.85,249.98,319.65625
20130509,1015.68,942.11,18.19,20.92,16.39,0.52,0,0,16.95,11.32,64.17,-1.9074,-2.247,2.49,0.66,2.31,6.9,8.9,0.05,0.89,0.78,0.91,7323072,6292608,1276288,2.03,1042344,31.8,34.78,16.42,16.19,369.46875
20130510,1010.19,937.52,22.13,27.88,16.65,0,0,0,20.75,10.15,46.52,-4.9389,-7.279,2.02,1.46,-0.13,5.26,9.71,0,0.2,0.43,0.43,28459456,24553088,23288256,7.91,3117176,35.53,41.52,12.03,0,466.375
20130511,1007.89,935.39,21.57,26.84,16.89,0,0,0,20.78,12.3,55.52,-3.6508,-5.442,1.1,0.57,0.06,3.53,5.93,0,0.38,0.57,0.66,22034816,18928896,12134016,6.12,2589064,38.84,42.44,15.26,0,524.15625
20130512,1004.63,932.59,24.04,30.13,18.86,0.09,0,0,23.94,13.72,52.47,-4.1844,-6.56,1.3,0.44,0,3.78,6.61,0.01,0.03,0.82,0.82,26846720,23138752,20461312,7.46,2988872,39.71,42.28,19.51,0,510.9375
20130513,999.99,928.28,23.71,29.16,19.59,2.35,0,0,24.83,15.42,59.72,-3.233,-5.068,1.31,0.03,0.54,4.19,5.11,0.01,0.38,0.26,0.52,19469504,16722112,12192384,5.41,2338504,41,42.13,31.6,15.65,474.8125
20130514,1002,929.92,23.43,28.46,20.13,5.95,0,0,23.73,17.25,68.22,-2.6442,-4.401,1.7,-1.07,-0.44,4.44,7.79,0.41,0.77,0.25,0.87,15819328,13565504,8442496,4.39,1962888,39.07,41.33,29.85,11.33,448.78125
20130515,1005.12,932.57,22.03,25.56,19.01,6.95,0,0,22.4,17.16,73.86,-2.6866,-3.81,1.51,-1.27,-0.35,4.12,7.11,0.94,0.96,0.1,0.98,14310848,12319296,6987584,3.98,1792048,38.48,39.51,30.41,44.22,447.3125
20130516,1010.66,937.38,18.38,19.56,17.18,13.09,0,0,18.42,16.14,86.78,-1.0672,-0.792,1.85,-1.61,0.51,4.52,6.77,1,0.99,0.52,1,2631744,2247232,105088,0.73,410512,33.7,39.15,27.34,11.21,480.53125
20130517,1011.09,937.74,18.12,19.33,17.08,1.82,0,0,16.88,14.79,80.92,-0.9244,-0.755,1.6,-0.34,1.5,4.06,5.28,0.58,0.9,0.23,0.91,3076736,2654272,311232,0.85,368528,27.05,33.95,20.32,21.51,527.125
20130518,1008.29,935.63,21.65,25.61,18.58,1.66,0,0,22.16,15.61,68.52,-3.3381,-4.582,1.63,1.18,-0.58,4.75,6.67,0,0.6,0.42,0.67,19718912,16906176,11596608,5.48,2389168,34.47,38.34,17.65,8.65,581.21875
20130519,1006.71,934.36,23.1,27.9,18.41,0,0,0,22.55,13.6,55.08,-4.3588,-6.414,1.82,1.49,-0.44,4.76,8.37,0,0.11,0.4,0.44,24915008,21430912,18213440,6.92,2854424,36.3,43.66,18.64,0.12,607.1875
20130520,1004.57,932.57,24.44,30.59,19.1,0,0,0,23.86,14.91,55.31,-4.3627,-6.626,1.35,0.94,-0.1,3.97,6.86,0,0.01,0.07,0.07,27077504,23274112,21121344,7.52,3009480,45.91,48.01,22.79,100.82,589.21875
20130521,1002.27,930.62,26.41,32.36,21.35,0,0,0,26.15,17.11,56.66,-4.2378,-6.968,1.19,0.49,-0.09,3.96,6.53,0.01,0.03,0.07,0.1,27848128,23938048,22223872,7.74,3151032,45.35,48.56,20.07,353.66,552.90625
20130522,1004.66,932.96,27.53,33.02,23.11,0,0,0,27.42,17.62,54.73,-3.4419,-6.37,1.29,0.27,0.56,4.06,5.22,0.03,0.25,0.51,0.65,23348608,20046464,16329024,6.49,2737672,44.94,46.84,31.1,356.88,521.65625
20130523,1004.54,932.76,27.43,32.32,22.37,4.2,0,0,28.38,18.33,57.6,-3.2171,-6.248,1.39,-0.41,0.57,4.27,7.53,0.03,0.34,0.68,0.8,21709824,18648512,13087360,6.03,2540176,43.18,45.37,34.25,65.49,495.375
20130524,1007.74,935.01,20.98,23.54,19.27,17.23,0,0,21.09,18.37,85.02,-2.083,-1.911,1.94,-1.21,0.65,5.55,13.69,0.5,0.93,0.92,1,7405824,6312128,1574336,2.06,1159272,37.35,41.64,30.05,35.91,489.65625
20130525,1003,930.74,21.65,24.76,18.15,0.19,0,0,21.82,17.08,75.27,-2.905,-4.109,1.4,-0.18,0.1,3.81,6.12,0.29,0.28,0.41,0.55,17180928,14688704,7841600,4.77,2076064,40.8,45.12,27.51,39.47,524.34375
20130526,1001.1,929.48,26.44,32,21.17,0,0,0,26.99,19.04,63.83,-4.1126,-6.532,1.3,0.84,-0.68,4.05,6.89,0.15,0.22,0.06,0.31,26868096,23067584,20818816,7.46,3083072,41.49,45.22,21.33,486.17,580.65625
