XAJ,TCN-GRU,runoff
279.2751532,171.7057935,162.15625
245.7108024,153.7056631,150
122.3921448,158.0075178,141.89062
248.5850498,171.8170053,141.25
17.62881536,164.5140563,147.15625
60.71697472,187.3057347,161.59375
84.02794302,190.3883002,175.78125
294.7614946,184.3397582,175.00781
209.6645467,181.2605173,166.875
243.4056028,206.9929964,161.88281
153.9311015,206.3962818,157.45312
314.189475,215.91716,155.41406
186.2992761,199.0004657,159.32031
98.10251286,199.0900509,161.375
154.0724576,194.8368267,158.52344
278.1008522,176.9635161,153.25
320.8454881,171.7200758,147.27344
256.297902,159.7753935,140.96094
233.2648981,150.781486,135.55469
311.9731104,163.0020651,140.16406
284.749635,201.6676893,225.71875
181.3633405,270.7601225,429.16406
219.0787542,470.7367072,651.5703
404.6082151,704.3814291,827.625
1060.236206,863.0129148,878.1719
677.9736806,928.436213,824.7422
792.8361256,801.9252849,750.85156
530.9397804,687.6146243,671.25
636.5578302,649.4714594,592.16406
575.1945021,615.3009181,520.15625
570.3642611,531.2224698,457.0547
413.7095598,438.9617903,404.60938
438.4874862,377.9237209,359.59375
305.1248129,318.8569113,321.85938
414.0219931,307.1650133,292.26562
261.0309858,299.4499937,266.3125
277.263413,285.7103356,256.5703
405.3302216,256.4654637,257.98438
318.7065853,242.7600575,254
257.5576766,240.9899476,245.08594
131.900567,241.0958035,229.34375
234.5186096,224.1085421,210.73438
303.4726911,212.2534771,193.33594
202.4863613,183.0388161,178.39062
-3.412872347,169.4805949,166.33594
24.40378412,163.2394873,157.71094
139.9254878,155.613497,152.09375
126.6710816,149.7644585,148.28906
173.4923129,130.3752066,145.63281
201.5910233,134.1029248,144.35156
140.070252,140.9728019,143.78906
98.86780284,132.8591173,144.42188
61.1953677,130.5354444,146.41406
-32.12782416,138.1214475,148.5625
286.7072635,136.1859897,149.5
69.93213201,145.8945372,147.22656
157.0444796,138.350296,144.05469
189.029938,138.1831629,141.89062
106.4033014,140.139499,142.1875
145.1738081,143.6670508,142.42188
212.0787461,144.7469376,139.72656
300.2398194,139.7200092,137.59375
264.4118992,137.543131,136.57031
262.4159297,131.3380821,136.03125
138.0223624,134.2448179,135.76562
181.979368,139.3346431,135.70312
196.5194454,126.9136143,136.40625
102.7510616,135.3485924,137.92969
-114.7573766,139.3026148,138.35156
61.15692941,153.6730469,136.76562
159.8676868,146.4888464,134.23438
201.4876367,139.6781351,131.85156
324.3830988,138.6056887,129.96094
284.212236,129.6006419,128.4375
176.1352988,118.2229335,127.15625
149.9285057,107.7700697,126.00781
126.3895431,116.0134337,124.96875
51.41193899,122.22332,124.05469
136.7572619,127.8764149,123.15625
140.7018876,126.5659798,122.234375
143.7825838,128.3839345,121.265625
156.4588942,128.9540675,120.234375
190.603308,121.6741722,119.19531
121.5344233,121.2801362,118.140625
106.9303467,133.9024484,117.046875
49.83273594,116.7368718,116.02344
6.095436423,106.2496117,115.19531
-53.32300618,113.9133604,114.4375
-229.5457598,111.4024245,113.58594
-4.039863578,112.2039771,112.71875
22.68284162,106.7511126,111.90625
96.08976687,106.8665471,111.046875
101.1068507,112.7498162,110.03125
44.08990663,108.1468675,108.90625
147.6848418,114.4340184,107.828125
115.2120099,119.8112806,106.8125
207.6474895,107.7195845,105.828125
192.6400913,117.562761,104.8125
230.9372424,115.8424147,103.75
244.7274586,114.8238852,102.703125
238.2515767,108.0779521,101.71875
