Time,SLP,SP,AT,Tmax,Tmin,Pre,Sf,DSC,GF,DPT,RH,Evap,PET,WS,MWS,LMS,AGWS,MGWS,LCC,MCC,HCC,TCC,TSRI,NSRI,DR,DH,UI,TP,MTP,K,CUPE,runoff
20110117,1027.6,980.87,4.48,8.77,-0.6,0,0,0,2.92,-3.8,54.89,-1.2016,-2.233,0.98,0.08,-0.77,3.21,4.26,0.2,0.08,0,0.25,15404224,13728256,11903744,4.28,1557432,14.93,28.83,-3.29,0,29.640625
20110118,1025.47,978.97,6.09,8.46,3.36,1.63,0,0,5.86,2.54,78.01,-0.6857,-1.114,1,-0.93,0.04,3.08,4.26,0.75,0.66,0,0.9,7207424,6416896,2787264,2,851928,34.01,40.07,16.11,11.6,28.53125
20110119,1023.41,976.97,5.95,7.09,4.62,1.13,0,0,5.78,4.47,90.2,-0.6628,-0.521,0.95,-0.94,0.06,3.23,4.97,0.99,0.53,0,0.99,4248384,3774400,737152,1.18,510368,39.23,41.75,20,8.34,28.21875
20110120,1023.91,977.16,5,6.3,2.95,5.93,0,0,4.12,4.21,94.64,-0.6149,-0.146,1.44,-1.17,0.8,4.17,5.05,1,0.9,0,1,1443840,1293632,9152,0.4,217160,31.81,37.85,16.89,11.98,28.71875
20110121,1026.22,979.24,4.26,6.22,2.67,0.15,0,0,2.61,1.55,82.53,-0.9911,-0.854,1.42,-1.37,-0.07,4.16,5.94,0.69,0.12,0,0.7,6720512,5978304,1273600,1.87,832128,20.35,24.81,-17.13,0.22,31.5
20110122,1024.75,978.45,7.1,9.6,3.35,0.18,0,0,6.39,2.73,73.76,-1.1422,-2.136,0.86,0.13,-0.45,3.26,4.81,0.57,0.51,0,0.64,14835072,13224128,11023296,4.12,1534952,15.45,19.74,-4.01,3.86,35.59375
20110123,1027.43,980.75,6.2,8.01,4.34,1.06,0,0,5.85,2.72,78.36,-0.8686,-1.247,2.04,-2.02,0.15,5.94,7.97,0.67,0.82,0,0.95,7157376,6393088,2102592,1.99,827608,21.85,23.39,9.48,5.75,35.140625
20110124,1027.58,981.1,7.08,9.67,4.56,0.21,0,0,6.7,3.51,78.01,-1.069,-1.737,1.16,-0.08,-0.37,3.7,6.95,0.6,0.66,0,0.76,11234688,10001344,6675904,3.12,1194720,19.89,23.78,6.98,6.07,32.890625
20110125,1028.31,981.75,6.48,7.89,5.6,4.1,0,0,6.6,4.04,84.42,-0.6949,-0.985,0.56,0.05,-0.4,2.17,4.27,0.92,0.94,0,0.96,5833920,5172672,2263424,1.62,653128,22.75,25.78,11.69,34.33,31.125
20110126,1029.64,982.96,6.13,6.72,5.74,3.64,0,0,5.9,5.64,96.63,-0.5338,-0.177,0.81,-0.48,-0.62,2.55,3.64,1,0.93,0.05,1,1741056,1554176,88448,0.48,230664,21.33,25.1,12.22,19.12,30.890625
20110127,1029.05,982.46,6.81,7.31,5.71,1.26,0,0,6.12,5.66,92.34,-0.506,-0.181,0.99,-0.86,-0.25,2.82,4.34,0.98,0.81,0.09,0.99,1629952,1463616,17024,0.45,261160,29.71,33.7,12.62,6.55,33.578125
20110128,1030.44,983.54,5.82,7.09,4.07,0.07,0,0,5.19,2.63,79.95,-0.6935,-0.626,2.17,-2.13,0.35,6.18,7.87,0.89,0.5,0.01,0.89,3686976,3263488,607232,1.02,472040,23.67,31.15,3.59,1.23,36.484375
20110129,1031.7,984.48,4.57,8.05,1.28,0,0,0,3.7,-1.41,65.16,-1.1818,-2.104,2.3,-2.27,-0.2,6.28,9.07,0.55,0.05,0,0.56,12585856,11155648,6941632,3.5,1310736,20.72,22.73,-2.81,0.01,36.390625
20110130,1032.01,984.8,3.64,6.7,-0.18,0,0,0,2.68,-2.71,63.14,-1.0791,-1.839,1.72,-1.69,-0.15,4.7,7.28,0.02,0.51,0,0.51,10725376,9510848,5027072,2.98,1144600,16.57,22.45,-2.77,2.86,34.078125
20110131,1027.56,981,6.36,10.8,0.14,0,0,0,4.95,-2.15,54.49,-1.4468,-2.587,1.14,-0.07,-0.57,3.43,4.83,0.01,0.42,0,0.42,17001152,15096768,13310080,4.72,1723272,22.68,27.46,3.01,2.94,31.40625
20110201,1026.24,979.4,3.86,4.74,2.34,0.3,0,0,2.85,1.1,82.15,-0.5326,-0.683,0.7,-0.49,-0.27,2.29,3.03,0.14,0.57,0,0.6,4229824,3750464,902848,1.17,514040,32.1,34.1,11.03,12.13,29.609375
20110202,1023.3,977.18,5.39,11.19,0.14,0,0,0,4.28,1.29,74.8,-1.273,-2.305,0.99,-0.18,-0.48,3.05,4.99,0.06,0.01,0,0.06,17046848,15123904,13108160,4.74,1756312,39.51,42.23,-20.36,0,28.59375
20110203,1020.13,974.74,8.34,15.75,0.8,0,0,0,6.52,3.8,73.07,-1.3375,-2.496,0.81,0.25,-0.26,2.69,4.53,0.02,0,0,0.02,17352000,15394176,13473024,4.82,1775208,41.73,45.44,4.08,0.01,28.0625
20110204,1018.61,973.6,10.72,18.83,3.77,0,0,0,8.24,4.61,65.89,-1.5155,-2.799,0.82,-0.35,-0.33,2.78,4.63,0.02,0,0,0.02,17555776,15570112,13676544,4.88,1794600,41.59,45.72,-8.79,0,27.71875
20110205,1017.66,972.75,11.02,20.81,3.88,0,0,0,9.58,4.94,66.09,-1.562,-2.861,1.09,0.6,-0.55,3.38,4.78,0.02,0,0,0.02,17606976,15617920,13754688,4.89,1813056,38.61,40.54,-12.87,0,27.46875
20110206,1016.33,971.68,11.88,21.29,4.21,0,0,0,10.32,5.91,66.81,-1.6173,-3.031,1.23,0.18,-0.81,3.78,5.26,0,0.01,0,0.01,17401664,15428416,13310720,4.83,1807232,36.71,40.04,-22.18,0,27.234375
20110207,1011.43,967,13.85,22.36,5.87,0,0,0,11.56,6.38,60.63,-1.7443,-3.37,1.53,1.05,-0.82,4.51,6.3,0,0.07,0,0.07,17849408,15821632,13939840,4.96,1840824,34.12,39.39,-7.86,0.06,26.9375
20110208,1009.34,965.21,14.46,23.28,8.45,0,0,0,12.7,8.23,66.18,-1.5865,-3.153,1.28,0.41,-0.64,3.3,5.75,0,0.07,0,0.07,16820096,14919936,12500288,4.67,1785304,42.34,44.62,5.39,0,26.625
20110209,1011.83,967.29,15.39,23.02,9.72,0.19,0,0,14.16,8.13,61.91,-1.8965,-4.008,2.1,1.55,-1.37,6.15,8.73,0.07,0.37,0,0.39,16722560,14826176,12684800,4.65,1747856,38.98,43.02,15.71,0.55,26.3125
20110210,1017.34,971.79,9.94,12.27,6.71,12.5,0,0,9.97,8.25,89.2,-1.2388,-0.48,1.82,-1.27,0.36,5.54,7.74,0.81,0.95,0.03,0.98,2967552,2638784,311424,0.82,462152,40.71,44.71,24.6,13.13,26.625
20110211,1024.2,977.73,6.49,9.75,3.41,0.03,0,0,5.61,2.29,74.5,-1.1585,-1.28,2.21,-2.19,-0.21,5.83,7.92,0.37,0.33,0.07,0.61,7253696,6379776,2455872,2.01,827264,24.7,39.01,3.27,0.52,31.5
20110212,1022.25,976.09,8.13,12.78,3.76,2.92,0.09,0,7.72,0.4,58.13,-1.5323,-2.59,1.4,0.3,-0.92,4.69,8.77,0.2,0.71,0.11,0.73,14250880,12592896,8822656,3.96,1522864,23.78,34.27,4.17,1.85,41
20110213,1024.92,977.77,3.06,3.65,2.25,11.1,3.73,3.1,1.77,2.06,93.11,-0.4385,-0.158,1.23,-1.19,0.14,4.37,6.68,0.92,0.49,0.31,0.92,1836800,1537664,176896,0.51,234176,28.81,34.14,4.45,2.05,44.25
20110214,1026.92,979.99,4.34,9.36,0.88,0,0,0.52,2.28,-2.31,61.94,-1.7388,-2.714,2.03,-1.87,-0.62,5.96,9.82,0.04,0.02,0.01,0.07,18524416,15585088,13743360,5.15,1898096,10.58,16.43,-24.85,0.06,49.25
20110215,1025.21,978.46,5.68,8.85,1.73,8.51,0.02,0.12,4.87,2.02,77.3,-1.414,-1.839,0.69,0.07,-0.22,3.23,5.37,0.57,0.91,0.36,0.92,12550656,11040192,7268736,3.49,1398448,27.07,40.45,11.2,13.49,55.09375
20110216,1020.58,974.28,6.1,6.58,4.99,18.1,0,0,5.54,5.78,97.8,-0.3944,-0.087,0.42,-0.1,0.06,2.91,5.54,1,0.99,0.09,1,1261248,1113600,13760,0.35,160240,40.27,43.48,26,34.29,58.6875
20110217,1019.45,973.33,7.19,8.08,6.36,3.65,0,0,6.52,6.5,95.34,-0.581,-0.158,1.08,-0.98,0.39,3.4,4.28,0.97,0.89,0,0.99,2022272,1775552,158336,0.56,215616,34.31,39.41,19.8,4.52,73.65625
20110218,1021.14,974.89,7.14,7.81,6.55,1.75,0,0,6.47,6,92.46,-0.6918,-0.313,0.82,-0.79,-0.13,2.54,3.61,1,0.73,0.05,1,2735360,2393664,225472,0.76,338888,35.36,37.75,18.81,2.07,90.4375
20110219,1022.29,975.96,6.82,7.21,6.3,2.38,0,0,5.76,5.98,94.38,-0.562,-0.189,0.85,-0.77,0.23,2.54,3.8,0.85,0.54,0.01,0.86,2114880,1859968,83520,0.59,309392,30.51,38.28,15.12,1.3,93.34375
20110220,1022.76,976.76,8.69,12.34,5.88,0,0,0,6.82,5.06,77.92,-1.1058,-1.542,0.86,-0.08,-0.14,2.8,5.2,0.65,0.02,0,0.65,9968512,8755776,2926272,2.77,1036448,27.67,30.17,3.66,0.41,89.875
20110221,1021.06,975.54,9.5,16.11,4.65,0,0,0,7.96,5,73.51,-1.384,-2.345,0.88,0.24,-0.53,2.78,4.4,0.3,0.02,0,0.3,14570048,12848832,7220096,4.05,1584600,25.24,27.93,1.19,0.24,83.84375
20110222,1019.05,974.06,13.21,18.07,5.68,0,0,0,11.17,7.3,67.35,-1.7711,-3.014,0.82,0.37,-0.41,2.62,4.13,0.06,0.39,0,0.39,17835648,15764032,13321152,4.95,1843304,26.8,32.47,12.71,0.36,75.375
20110223,1017.25,972.51,14.09,16.54,10.98,0.04,0,0,13.24,9.77,75.2,-1.0131,-1.521,0.76,0.22,-0.11,2.27,3.66,0.46,0.79,0.03,0.81,8187008,7245056,2840064,2.27,1008736,39.56,48.59,24.82,3.75,67.03125
20110224,1017.09,972.18,14.13,16.51,11.88,2.91,0,0,12.76,11.81,85.88,-0.8374,-1.091,0.55,0.35,-0.18,2.33,3.81,0.94,0.7,0.02,0.98,6704960,5956096,1711552,1.86,880800,44.58,48.64,28.16,10.8,59.53125
20110225,1018.64,973.82,15.38,19.06,12.98,0.59,0,0,14.08,12.41,82.43,-1.4358,-1.496,1.46,1.2,-0.77,4.44,5.92,0.44,0.36,0,0.56,9360128,8230784,3026240,2.6,1088240,36.66,41.12,21.68,2.36,54.09375
20110226,1017.15,972.64,17.43,24.4,12.67,0,0,0,14.83,11.02,66,-2.1381,-3.608,1.6,1.18,-0.88,4.77,6.57,0.05,0.04,0,0.07,18751808,16545472,13953728,5.21,1886040,37.81,39.36,11.02,0,50.1875
20110227,1014.43,970.31,19.24,26.85,13.07,0.01,0,0,16.73,13.19,67.98,-2.1378,-3.674,1.2,0.86,-0.15,3.77,7.74,0.12,0.21,0,0.25,18016512,15914880,12672704,5,1913672,36.88,38.36,13.63,5.73,45.84375
20110228,1014.06,969.82,19.25,26.13,13.5,0.83,0,0,18.68,13.83,70.83,-2.3312,-3.766,1.17,-0.02,0.15,4.08,6.59,0.39,0.53,0.01,0.63,17089664,15095104,11877824,4.75,1844304,36.02,38.49,15.7,28.94,41.5625
20110301,1021.18,975.41,10.72,13.34,9,1.46,0,0,9.6,7.35,79.63,-1.2129,-0.758,2.08,-1.95,0.57,5.85,7.61,0.99,0.52,0,0.99,3204736,2824704,246720,0.89,376304,27.92,33.18,13.07,7.55,38.28125
20110302,1021.69,975.91,10.37,11.46,8.21,0.3,0,0,9.69,6.84,78.77,-0.7552,-1.129,0.53,-0.39,0.05,2.67,5.86,0.97,0.52,0.2,0.98,5917888,5191104,1048768,1.64,738608,27.32,30.1,8.54,1.22,36.8125
20110303,1024.37,978.1,8.37,10.49,6.89,1.15,0,0,6.82,5.19,80.36,-0.8213,-0.688,1.43,-1.41,0.01,4.07,6.57,0.92,0.72,0,0.93,2785600,2436224,227328,0.77,350960,25.23,27.82,9.47,8.33,36.5
20110304,1023.16,977.12,9.15,14.61,5.15,0.08,0,0,7.42,3.39,67.2,-1.631,-2.187,1.18,0.31,-0.79,3.75,6.01,0.36,0.16,0.03,0.49,13648640,11961536,6023296,3.79,1441888,29,36.41,-2.58,0.76,36.21875
20110305,1019.91,974.09,9.43,13.44,7.14,6.43,0,0,8.16,5.69,77.43,-1.246,-1.604,0.71,0.17,-0.23,4.11,8.13,0.42,0.79,0.17,0.85,9074496,7968640,3218112,2.52,1055976,40.34,44.38,25.82,6.72,36.03125
20110306,1017.49,972.12,10.81,12.53,8.58,14.53,0,0,10.67,9.52,91.74,-1.0162,-0.415,1.57,-0.94,0.63,6,8.98,0.97,0.88,0.16,0.99,3859968,3402688,468416,1.07,550336,40.37,45.93,25.88,21.91,37.65625
20110307,1022.59,976.88,9.53,15.99,3.3,0.01,0,0,7.66,3.26,64.91,-2.184,-3.225,2.15,-1.6,-0.56,6.18,10.15,0.13,0.07,0,0.15,16821824,14786560,11777664,4.67,1771392,23.63,30.84,-11.92,1.1,46.9375
20110308,1023.12,977.57,10.4,17.96,3.53,0,0,0,8.41,2.92,59.76,-2.2063,-3.716,1.09,0.27,-0.57,3.57,5.04,0,0.18,0.04,0.22,22063296,19397952,17025152,6.13,2293896,25.96,30.36,-14.62,0,58.3125
20110309,1025.27,979.91,12.34,18.81,4.8,0,0,0,10.61,3.48,54.66,-2.1853,-3.579,1.23,0.17,-0.34,3.35,5.57,0,0.87,0.2,0.88,18351616,16116928,12173312,5.1,1945792,22.62,27.21,-2.27,0.03,57.9375
20110310,1023.89,978.46,11.62,15.3,8.19,0,0,0,10.27,4.08,59.82,-1.2967,-1.806,0.78,0.1,-0.25,2.12,2.99,0.01,0.88,0.04,0.88,8679488,7590528,2172800,2.41,1066432,25.96,28.98,10.78,3.71,52.75
20110311,1021.72,975.98,10.52,12.44,8.47,1.29,0,0,9.65,7.13,79.54,-0.9781,-1.224,0.8,0.57,-0.47,2.89,4.71,0.71,0.99,0.05,0.99,5820736,5102848,858944,1.62,802336,34.95,38.21,21.23,4.63,47.40625
20110312,1018.71,973.37,11.62,14.44,9.64,0.02,0,0,9.47,9.09,84.45,-1.1572,-1.558,0.59,0.39,-0.26,2.86,5.92,0.49,0.49,0,0.65,9495872,8299520,3520896,2.64,1151064,35.53,37.23,19.21,0,43.34375
20110313,1014.42,969.98,15.64,19.75,11.66,0.48,0,0,15.3,12.11,79.5,-1.6031,-2.666,1.33,0.91,-0.47,4.55,7.91,0.51,0.42,0.32,0.75,14081472,12356864,7557184,3.91,1587320,39.37,41.78,23.79,0.17,40.40625
20110314,1016.38,972.02,19.18,24.66,14.33,4.93,0,0,18.21,14.01,71.95,-1.8286,-2.698,1.64,-1.25,0.05,5.12,8.9,0.63,0.59,0.26,0.81,11949248,10497984,5834304,3.32,1393096,42.62,44.89,25.65,9.21,37.78125
20110315,1027.43,980.97,8.29,14.26,6.47,4.23,0,0,6.87,5.27,81.3,-1.8161,-0.49,2.84,-2.84,0.09,8.28,12.03,0.54,0.96,0.32,0.99,2364928,2079360,149568,0.66,316824,18.22,38.41,5.59,9.92,37.4375
20110316,1026.67,980.69,9.87,13.69,6.51,0,0,0,8.48,0.49,52.05,-2.3253,-3.958,1.74,-1.68,-0.25,5.29,8.62,0,0.54,0.34,0.66,19456256,17078912,12122816,5.4,2137624,7.4,13.31,-18.03,0.01,39.25
20110317,1023.94,978.41,12.42,17.86,7.95,1.11,0,0,11.2,1.67,47.84,-2.5628,-4.044,1.2,0.56,-0.76,4.13,6.89,0,0.54,0.81,0.84,19738496,17349376,13158464,5.48,2171752,13.83,22.01,2.39,0.17,39.6875
20110318,1021.58,975.61,8.75,9.32,7.72,26.16,0,0,7.77,7.62,92.61,-1.0376,-0.265,0.45,-0.19,-0.07,2.01,4.62,0.78,0.99,0.98,1,2721856,2406976,30720,0.76,362856,32.85,36.32,23.88,20.52,39.96875
20110319,1014.39,969.47,12.25,13.51,9.16,16.91,0,0,11.39,11.99,98.31,-0.7377,-0.262,0.68,0.54,-0.12,4.93,8.51,0.94,0.83,0.39,0.98,3617408,3190144,172800,1,478128,41.28,46.98,28.51,48.81,55.5
20110320,1010.68,966.56,17.72,20.84,13.37,5.9,0,0,16.59,16.09,90.19,-1.0045,-0.831,1.12,0.61,-0.06,4.92,10.15,0.77,0.33,0,0.82,6984512,6072384,1928128,1.94,753168,40.33,45.47,19.78,66.8,92.1875
20110321,1015.12,970.44,17.2,26.13,9.24,5.67,0,0,16.64,13.88,80.82,-2.9276,-2.272,2.48,-1.11,0.91,8.35,12.43,0.76,0.54,0,0.82,11640576,10161536,6186944,3.23,1292696,37.27,40.16,25.79,87.78,111.6875
20110322,1026.59,980.11,8.31,9.31,7.63,2.25,0,0,6.68,5.01,79.68,-1.4381,-0.56,2.49,-2.43,-0.28,6.8,10.32,0.96,0.87,0,0.99,2589952,2238144,125184,0.72,317632,23.91,32.72,12.68,3.78,116.75
20110323,1024.96,978.98,11.01,14.47,7.74,0,0,0,9.3,2.88,57.26,-1.7517,-2.76,1.18,0.53,-0.65,3.38,4.81,0.53,0.85,0,0.92,14457344,12628096,6809536,4.02,1600320,19.62,22.51,9.92,5.52,116.65625
20110324,1025.33,979.59,11.65,14.72,9.09,0,0,0,9.52,4.39,61.01,-1.4644,-2.087,0.97,-0.73,0.26,3.72,5.42,0.33,0.78,0,0.79,10107776,8812480,3822592,2.81,1123440,20.71,22.65,9.34,0.43,108.90625
20110325,1025.98,980.39,13.16,18.04,9.26,0,0,0,11.65,3.74,52.78,-2.3423,-3.716,1.52,-0.54,-0.67,4.49,7.24,0.09,0.7,0.01,0.71,17145920,14998144,10526208,4.76,1888016,22.6,25.81,8.92,0.15,98.3125
20110326,1026.83,980.85,10.86,14,7.89,0.92,0,0,9.49,3.58,60.73,-1.524,-1.909,0.73,0.44,-0.29,2.65,5.33,0.07,0.96,0.4,0.96,9829824,8573504,2182720,2.73,1129712,24.42,26.12,10.38,0.08,88.3125
20110327,1025.39,979.62,10.48,16.33,4.47,0,0,0,8.63,3.3,61.07,-2.0966,-2.889,1.29,0.41,-0.77,3.72,6.79,0.02,0.37,0.75,0.85,16103296,14058240,6900032,4.47,1811816,27.38,33.08,-10.22,0,79.59375
20110328,1024.8,979.53,12.89,20.14,6.46,0,0,0,10,0.4,42.32,-3.0231,-4.974,1.56,-0.89,-0.68,4.64,8.55,0,0,0,0,25470784,22277312,20547264,7.08,2640920,28.97,38.16,-7.01,0,71.625
20110329,1024.19,979.1,13.72,22.15,5.6,0,0,0,11.03,0.28,39.76,-3.2962,-5.548,2.03,-1.25,-0.92,5.81,10.49,0,0,0.59,0.59,25664064,22433792,20629248,7.13,2652272,25.2,27.73,-29.32,0,64.21875
20110330,1021.34,976.37,14.55,21.62,8.8,0,0,0,12.77,5.32,53.88,-2.7672,-4.283,1.11,0.83,-0.48,3.41,4.66,0,0.3,0.81,0.87,22305024,19460672,13515968,6.2,2335976,27.53,32.6,-29.08,0,57.59375
20110331,1018.25,973.6,15.72,22.65,10.24,0.08,0,0,13.63,4.23,46.31,-2.8999,-4.558,1.4,1.06,-0.63,4.25,6.68,0,0.19,0.01,0.2,21274496,18616512,14203904,5.91,2345920,29.46,34.04,4.51,0,51.78125
20110401,1016.26,971.9,18.53,25,12.29,0,0,0,15.85,9.51,55.68,-2.646,-4.386,1.03,0.26,-0.59,3.16,4.3,0,0.28,0,0.28,21417856,18721856,15121664,5.95,2446512,35.77,39.6,22.07,0.25,46.8125
20110402,1013.66,969.56,20.63,27.65,15.46,0.2,0,0,18.58,13.22,62.48,-2.5017,-4.226,1.21,0.16,-0.73,3.7,5.5,0.01,0.45,0.02,0.46,19481088,17027008,13730752,5.41,2076088,41.14,44.26,26.41,2.05,42.75
20110403,1018.1,972.86,12.98,18.17,9.04,6.47,0,0,12.41,11.29,89.46,-1.7406,-0.902,1.93,-1.7,0.06,6,7.85,0.88,0.9,0.01,1,5102400,4448768,800384,1.42,689904,40.42,44.92,27.44,15.08,40.03125
20110404,1022.12,976.46,10.44,13.75,7.8,0,0,0,9.02,7.98,84.74,-1.1049,-1.003,1.33,-0.29,-0.38,3.58,5.75,0.49,0.34,0,0.54,6555712,5654080,1652416,1.82,739888,25.94,30.7,12.09,0.61,42.40625
20110405,1020.58,975.43,14.38,20.28,9.31,0,0,0,12.75,7.24,62.19,-2.4424,-4.162,1.41,1.12,-0.42,4.25,5.93,0.11,0.2,0,0.26,21561472,18818368,14902912,5.99,2324896,22.01,23.53,11.32,0.12,48.71875
20110406,1017,972.49,17.71,24.23,11.79,0,0,0,15.81,9.07,56.92,-2.7352,-4.817,1.39,0.84,-0.66,3.79,5.12,0.08,0.27,0,0.29,22839168,19967040,17010816,6.34,2434632,27.64,33.34,16.83,2.03,48.09375
20110407,1017.28,972.81,17.29,19.43,15.04,1.73,0,0,17.31,13.4,77.87,-1.2249,-1.779,1.39,-0.87,0.32,3.6,4.36,0.27,0.79,0,0.81,8399872,7346432,2636608,2.33,1033248,38.46,44.01,28.95,7.69,44.25
20110408,1020.6,975.78,16.47,17.61,15.08,0.2,0,0,15.01,14.43,87.75,-1.0458,-0.919,0.79,-0.66,-0.09,2.6,4.91,0.88,0.63,0,0.89,5452864,4715584,576000,1.51,737928,40.1,42.97,27.32,1.99,41.375
20110409,1020.07,975.44,18.18,21.96,15.7,0.1,0,0,16.37,15.23,82.91,-1.4619,-2.295,0.94,-0.18,-0.4,3.17,5.73,0.53,0.34,0.13,0.67,11060544,9600256,2932608,3.07,1289416,38.22,40.54,25,0.85,41.09375
20110410,1016.63,972.46,22.48,27.4,17.42,1.08,0,0,20.63,16.48,68.83,-2.5742,-4.258,1.48,-0.65,0.43,4.7,7.9,0.27,0.36,0.2,0.57,18704384,16338880,12553088,5.2,2133280,41.36,43.1,30.48,14.32,40.875
20110411,1018.33,973.76,18.91,22.48,15.17,6.54,0,0,17.26,16.05,83.5,-1.9864,-1.363,1.32,0.61,-0.69,3.95,6.01,0.44,0.67,0.04,0.74,8016384,6997632,3019840,2.23,1024696,38.65,41.53,28.49,52.98,40.3125
20110412,1018.05,973.49,18.18,22.89,14.75,1.63,0,0,16.97,11.29,64.14,-2.6313,-3.698,1.24,0.96,-0.56,4.22,6.04,0.29,0.45,0.37,0.77,15959360,13867968,9020672,4.43,1739520,41.14,43.46,29.13,0.29,42.9375
20110413,1015.04,970.74,19.69,24.72,15.97,0.13,0,0,17.88,13.97,69.56,-2.5687,-3.918,0.85,-0.11,-0.47,3.23,5.61,0.18,0.4,0.43,0.68,17014592,14821184,9585664,4.73,1926968,45.44,47.18,32.63,1.23,44.25
20110414,1009.58,965.87,21.89,28.19,17.35,0.05,0,0,20.75,16.36,70.8,-2.951,-5.026,1.39,0.59,-0.06,4,8.75,0.07,0.21,0,0.22,21395520,18684480,15765120,5.94,2380176,44.18,45.87,28.89,0.69,42.28125
20110415,1007.35,963.83,23.88,30.28,19.18,0.01,0,0,22.56,16.58,63.68,-3.0143,-5.432,1.7,0.07,0.28,4.35,8.17,0.03,0.38,0.4,0.63,20463424,17878656,14325376,5.68,2387848,44.65,46.64,30.82,1.56,39.78125
20110416,1009.56,965.53,20.81,27.54,16.66,20.05,0,0,20.3,17.56,81.67,-3.4105,-4.104,1.19,-0.36,-0.05,5.31,9.98,0.63,0.65,0.27,0.85,16451520,14299712,10253568,4.57,1918680,44.12,45.79,33.37,145.05,38.34375
20110417,1011,966.7,17.32,19.59,14.22,1.23,0,0,15.6,15.73,90.37,-1.3216,-0.953,0.59,0,-0.02,2.81,4.48,0.67,0.28,0.3,0.9,6308224,5435264,826048,1.75,708352,36.18,43.86,17.55,9.84,45.875
20110418,1013.29,969.14,19.69,26.77,14,0,0,0,17.21,10.48,55.24,-3.6457,-5.794,1.95,-1.86,-0.37,5.68,8.66,0.07,0.02,0.22,0.3,25271936,21973184,18667456,7.02,2707000,40.79,44.18,-0.05,0.53,61.34375
20110419,1017.54,972.97,17.93,25.64,9.57,0,0,0,15.92,6.49,47.07,-3.7763,-6.146,1.6,-0.29,-0.85,4.66,6.65,0,0,0.01,0.02,27284736,23713024,21953984,7.58,2896824,37.04,39.96,-12.99,0,62.75
20110420,1016.13,971.7,18.82,26.79,12.97,0,0,0,16.99,8.37,50.63,-3.4431,-5.87,1.79,1.44,-0.92,5.25,6.48,0,0.08,0.56,0.58,27281856,23708992,21909952,7.58,2900080,32.99,35.74,-10.24,0,57.5
20110421,1011.58,967.63,20.67,25.88,16.13,2.25,0,0,19.02,11.92,57.23,-3.2708,-5.713,1.38,1.16,-0.29,4.93,8.23,0.1,0.49,0.3,0.68,23074624,20080960,15998464,6.41,2548472,36.68,40.26,20.07,0.48,51.71875
20110422,1014.2,969.67,16.84,19.2,14.78,1.69,0,0,15.45,15.71,93.03,-0.8904,-0.505,0.74,-0.58,-0.15,3.57,4.88,0.78,0.51,0.16,0.95,4354240,3771520,499904,1.21,553712,34.02,41.37,13.98,28.96,47.3125
20110423,1014.84,970.62,18.37,26.16,10.31,0,0,0,16.25,8.58,52.83,-3.439,-5.682,1.23,-0.22,-0.53,3.71,7.72,0.06,0,0.07,0.13,26241920,22768896,20046400,7.29,2853672,31.3,37.36,-14.71,0.01,44.25
20110424,1013.41,969.52,21.04,29.1,14.12,0,0,0,19.03,9.62,48.02,-3.3845,-6.157,0.92,0.54,-0.1,2.73,5.05,0,0.07,0.83,0.83,26509696,22998336,19731328,7.36,2878264,34.02,38.82,0.2,0,41.75
20110425,1009.83,966.19,22.22,30.73,15.7,0,0,0,20.37,7.4,38.43,-3.2966,-6.258,1.57,1.28,-0.47,5.1,6.7,0,0,0.91,0.91,23631104,20476928,14391104,6.56,2643720,35.65,41.41,11.91,0,39.09375
20110426,1005.92,962.49,23.98,30.8,17.73,0,0,0,21.66,12.98,50.15,-3.1925,-6.784,1.51,0.84,0.56,4.88,9.3,0,0.07,0.64,0.65,24500800,21267840,17361664,6.81,2743512,45.1,46.14,22.32,8.19,36.625
20110427,1008.24,964.65,24.09,31.37,16.77,0.13,0,0,21.83,14.68,55.66,-2.9705,-6.162,1.74,-0.61,-0.06,4.91,9.44,0,0.1,0.65,0.7,22328064,19389824,16344192,6.2,2406488,41.98,47.02,20.29,119.09,34.6875
20110428,1010.09,966.27,23.41,30.36,18.16,0.06,0,0,21.94,13.75,54.59,-3.2119,-6.757,1.74,1.48,-0.62,6.34,8.62,0,0.02,0.81,0.81,25414720,22060800,19367040,7.06,2839248,47.12,49.61,26.17,106.11,33.28125
20110429,1009.96,966.2,23.64,28.79,18.96,7.05,0,0,22.94,15.52,60.38,-2.7951,-5.296,2.31,2.22,-0.21,7.74,9.92,0.12,0.43,0.99,1,17712640,15303104,5919488,4.92,2197576,43.35,48.75,27.69,24.92,32.5625
20110430,1008.88,965.06,22.64,25.87,19.92,22.48,0,0,21.41,20.32,86.78,-2.5778,-2.807,1.33,0.84,-0.06,8.09,15.94,0.47,0.46,0.93,0.97,12545600,10862528,4996160,3.48,1499312,46.29,48.29,34.54,639.04,35.71875
20110501,1010.45,966.55,22.45,26.24,19.44,19.26,0,0,21.97,20.33,87.85,-1.7489,-1.276,1.13,0.65,-0.58,4.35,8.17,0.55,0.33,0.99,1,7637952,6587136,1139968,2.12,858936,45.59,47.54,32.8,654.21,53.40625
20110502,1008.17,964.21,19.59,21.8,16.87,17.35,0,0,19.97,18.69,94.53,-1.5807,-0.891,1.73,1.12,-0.88,6.77,9.33,0.87,0.42,0.77,0.99,5802880,4990528,766080,1.61,793184,45.33,46.47,33.88,192.39,84.09375
