xaj,tcn-gru,runoff
458.5220919,193.80894,194.13281
440.5081062,198.10474,200.35938
432.6458316,204.32607,202.91406
458.8387841,207.25023,200.15625
449.6326822,204.17496,196.4375
480.4287727,199.316,199.38281
466.2504839,202.12083,203.02344
466.43227,206.59978,197.3125
449.6628151,201.06015,188.125
433.5473091,191.75804,180.5625
435.2316289,184.82098,173.375
417.7934308,178.03494,167.28125
416.5622899,172.05022,163.17969
434.8511673,167.82439,162.52344
441.3546079,166.62871,170.41406
478.6110341,174.2552,181.90625
473.4113055,185.55247,187.33594
501.7187677,190.90964,186.59375
493.4047378,190.26854,182.90625
470.9944199,186.74895,178.22656
466.5179724,182.15105,173.64844
481.9958789,177.425,169.90625
446.5556277,173.84044,165.61719
438.4415368,169.7788,160.71094
405.8559423,164.8086,158.24219
441.218953,162.19586,156.61719
409.1652286,160.94325,154.85156
383.0080258,159.66121,154.10938
336.9993782,158.89285,154.25
354.9354177,159.08603,155.67188
467.0749189,160.99542,158.29688
474.9214229,164.03154,160.51562
428.7273984,166.20549,161.40625
418.5052118,165.88177,165.1875
418.030514,168.2325,175.28125
445.0028865,178.02068,181.54688
454.9540837,184.19986,177.82812
447.6938258,180.46237,167.3125
444.4315259,170.45749,155.29688
446.7886374,158.91345,145.60938
447.0244813,149.54301,140.4375
423.1493888,144.43764,137.25
409.1544418,141.10619,133.21875
433.9978822,136.57098,129.78125
436.6528178,133.14894,127.078125
384.8093708,130.87099,124.03125
392.2886384,127.355255,121.09375
436.7073647,124.068214,118.46875
429.4410286,121.953636,115.25
390.6023774,119.25034,112.234375
364.2341813,116.93784,112.9375
332.4960678,118.07238,122.109375
354.8762541,127.18566,140.8125
366.3261522,145.7894,160.0625
395.081353,165.29933,170.04688
448.0663754,175.55983,172.70312
471.4087223,178.31255,173.15625
469.9635843,178.83388,176.20312
529.1398526,181.8082,190.17188
514.2993266,195.60382,213.39062
546.8013247,218.666,229.92188
527.5958602,235.34007,234.65625
503.6734616,239.88167,235.82812
443.1782897,240.09378,247.51562
485.1048824,250.91615,269.89062
483.4763324,273.2446,282.32812
502.7882771,285.86844,278.6875
464.7297698,282.5485,267.95312
405.6696924,271.87778,255.39062
476.5414477,258.98587,247.15625
473.3943352,250.91603,241.375
472.2659961,245.42574,233.25
499.9976305,237.23177,230.8125
469.8987692,234.85425,233.59375
440.8699643,237.59169,230.75
491.0047403,234.50838,223.09375
511.3850767,227.26204,216.09375
442.7265923,220.8556,211.0625
466.9014373,215.85962,210.1875
507.183503,214.49782,218.53125
522.6994266,222.4964,230.90625
506.8665623,235.0204,235.96875
523.2889443,240.22322,234.15625
429.1379277,239.04675,226.46875
402.8663197,231.76086,218.9375
429.6916063,224.43279,221.53125
482.3578985,226.8502,242.0625
