Time,SLP,SP,AT,Tmax,Tmin,Pre,Sf,DSC,GF,DPT,RH,Evap,PET,WS,MWS,LMS,AGWS,MGWS,LCC,MCC,HCC,TCC,TSRI,NSRI,DR,DH,UI,TP,MTP,K,CUPE,runoff
20180521,1011.38,1009.15,19.3,20.16,17.35,6.33,0,0,19.38,18.02,92.28,-1.2069,-1.151,3.3,0.42,-3.06,6.45,8.24,0.98,0.79,0.36,0.99,4703104,3952256,163840,1.31,707008,41.29,43.72,34.74,31.09,460.75
20180522,1012.95,1010.72,18.51,20.46,15.04,1.11,0,0,18.12,16.88,90.23,-1.6793,-1.474,3.25,-2.21,2.23,5.88,11.74,0.44,0.44,0.29,0.76,8016128,6684160,2033536,2.23,972136,26.67,42.51,7.43,12.32,431.9375
20180523,1011.92,1009.7,21.16,26.69,15.65,0,0,0,19.72,12.25,56.77,-5.4684,-6.242,1.89,1.34,-0.65,4.11,5.51,0,0.03,0.05,0.07,28467520,23755136,22406464,7.91,3064896,15.56,28.52,-28.01,0,372.9375
20180524,1006.66,1004.45,21.11,25.05,17.57,39.6,0,0,20.62,15.89,72.11,-3.7028,-3.556,3.07,1.26,-2.21,7.45,13.32,0.06,0.76,0.45,0.84,14550656,12211648,6944704,4.04,1819432,39.46,46.61,32.61,85.57,345.65625
20180525,1003.43,1001.22,19.6,22.76,17.89,21.58,0,0,20.1,18.59,93.87,-2.1269,-1.684,2.67,-1.9,-1.38,7.3,14.18,0.78,0.74,0.79,1,10108224,8477952,1999104,2.81,1184312,41.86,46.52,35.68,98.82,425.5625
20180526,1009.33,1007.11,21.07,22.8,18.74,0.25,0,0,22.06,18.95,87.7,-2.3892,-2.785,2.13,-1.16,-1.59,4.52,7.67,1,0.06,0.3,1,12877760,10724608,2604288,3.58,1411672,34.52,35.9,13.89,13.26,520.3125
20180527,1009.69,1007.48,22.44,26.67,19.74,0.22,0,0,21.83,19.75,84.81,-2.4206,-2.844,1.65,0.52,0.29,3.12,5.47,0.35,0.42,0.43,0.68,14267328,11876864,5338880,3.96,1658576,32.99,35.75,12.94,9.55,540.53125
20180528,1009,1006.8,24.95,29.05,21.05,0.05,0,0,24.1,21.21,79.74,-2.9568,-3.549,1.9,1.68,0.82,3.66,6.58,0.03,0.59,0.44,0.7,16517696,13801856,8586304,4.59,1979432,36.09,38.31,20.81,219.91,496.5625
20180529,1009.98,1007.78,25.44,28.47,22.12,0.06,0,0,24.91,21.43,78.53,-3.0319,-3.626,1.53,0.85,0.7,2.78,5.84,0.01,0.83,0.48,0.9,16432000,13715264,8960384,4.56,1825384,39.44,42.56,22.61,433.52,430.84375
20180530,1010.95,1008.75,24.94,28.94,21.14,6.36,0,0,25.32,20.89,78.2,-2.9831,-3.291,0.96,0.35,-0.31,3.06,5.66,0.05,0.78,0.91,0.97,14429568,12065216,6281152,4.01,1803936,38.06,42.92,25.64,430.03,371.40625
20180531,1014.79,1012.56,21.47,25.34,16.82,1.31,0,0,20.29,18.22,81.72,-2.2013,-2.049,1.86,0.99,1.41,3.8,5.39,0.15,0.29,0.67,0.72,10513728,8790400,2867392,2.92,1276632,32.49,36.8,3.5,47.11,328.21875
20180601,1014.67,1012.45,23.98,28.97,18.4,0.16,0,0,22.95,17.16,65.66,-4.8227,-5.36,2.37,0.49,-1.94,4.72,6.32,0.07,0.12,0.61,0.71,23368640,19493120,15350656,6.49,2611440,27.86,36.7,-10.88,12.4,304.0625
20180602,1012.57,1010.35,23.14,26.8,20.52,1.46,0,0,22.09,15.82,63.41,-4.987,-5.505,2.2,1.6,-1.47,4.31,7.32,0,0.52,0.42,0.7,23036480,19195520,14564800,6.4,2541416,21.92,31.19,-0.88,0,284.9375
20180603,1010.59,1008.38,22.66,26.9,19.34,0.04,0,0,22.14,16.27,67.16,-5.0488,-5.725,2.02,0.97,-1.69,4.42,7.22,0.03,0.04,0.5,0.53,25744640,21483264,18865536,7.15,2871248,24.04,29.06,6.63,0,266.46875
20180604,1010.09,1007.88,24.17,27.73,21.38,0,0,0,23.35,18.76,71.79,-4.5328,-5.352,1.59,0.36,0,2.97,5.58,0.01,0.2,0.77,0.77,24405376,20392064,16795840,6.78,2743568,32.66,36.28,7.02,4.69,247.3125
20180605,1010.15,1007.95,24.2,28.57,18.66,0,0,0,23.14,19.47,74.87,-3.3841,-3.937,1.71,1.48,0.45,3.41,4.79,0,0,0.73,0.73,17585408,14679424,5100992,4.88,2064528,38.04,41.31,13.23,1.53,228.5625
20180606,1009.35,1007.15,25.92,31.02,20.72,0,0,0,24.89,19.33,66.99,-5.4582,-6.493,2.61,1.82,-1.84,5.43,7.48,0,0,0,0,28101568,23421376,21919488,7.81,3079944,33.79,38.29,-10.49,5.63,209.9375
20180607,1008.37,1006.18,27.06,31.4,22.61,0.09,0,0,26.19,21.42,71.28,-4.4509,-5.442,2.27,1.17,-1.92,4.91,6.49,0.08,0.14,0.68,0.76,23159680,19350528,15558656,6.43,2687808,40.77,42.96,-2.1,55.34,191.9375
20180608,1005.99,1003.81,25.99,30.77,21.74,4.9,0,0,25.55,19.6,67.86,-4.7384,-5.529,2.95,0.89,-2.73,5.85,7.71,0.01,0.39,0.63,0.75,20310400,16925568,12416320,5.64,2315376,28.52,39.19,18.6,6.07,175.4375
20180609,1004.25,1002.04,19.75,21.08,18.32,15.36,0,0,19.64,18.02,89.75,-2.3988,-1.287,2.78,-1.87,-1.79,5.81,8.73,0.88,0.41,0.29,0.99,5050112,4232576,419456,1.4,729528,38.11,41.81,28.58,27.82,164.15625
20180610,1002.65,1000.45,21.96,25.17,18.73,0.27,0,0,21.42,18.4,80.21,-3.1142,-3.426,1.93,-0.19,1.63,3.85,5.92,0.21,0.15,0.32,0.43,16047168,13369216,6376512,4.46,1818824,41.7,44.93,15.87,21.28,160.75
20180611,1001.98,999.8,25.72,29.83,22.23,0,0,0,24.85,19.78,69.71,-5.3413,-6.39,2.46,0.71,1.17,4.78,7.93,0.01,0,0.51,0.52,27612288,23010816,21214080,7.67,3032264,48.41,51.18,25.59,728.62,163.9375
20180612,1001.28,999.11,27.19,33.19,21.03,0,0,0,25.84,20.7,67.68,-5.6895,-6.826,2.55,1.96,1.58,4.79,7.07,0,0,0.01,0.01,28057024,23391104,21998080,7.79,3133152,43.58,51.32,22.48,1099.53,165.78125
20180613,1000.39,998.21,28.08,34,22.48,0,0,0,26.34,20.3,62.7,-5.7167,-6.921,2.28,1.53,-0.61,4.35,6.4,0,0.02,0.14,0.16,27646336,23053888,21337664,7.68,3105280,45.38,48.74,22.66,359.45,160.96875
20180614,1002.29,1000.11,26.72,32.87,21.93,0.63,0,0,26.18,21.48,72.97,-5.1121,-6.148,2.21,-1.48,-1.21,4.59,7.41,0.02,0.06,0.02,0.08,25928192,21637888,19415488,7.2,2957008,42.83,49.7,21.91,761.94,151.6875
20180615,1006.7,1004.5,26.31,30.34,22.35,0,0,0,25.66,19.44,65.91,-5.7758,-7.018,3.16,-1.24,-2.34,6.19,9.22,0.04,0,0.54,0.56,27284224,22721408,20338112,7.58,3057176,32.59,37.25,9.49,20.14,140.875
20180616,1007.44,1005.24,25.3,29.4,21.29,0,0,0,24.93,18.92,67.76,-5.2731,-6.524,4.11,1.58,-3.77,7.76,9.27,0.09,0.06,0.87,0.88,24680832,20565824,16283520,6.86,2801256,32.35,36.24,-0.02,0.69,130.1875
20180617,1004.32,1002.13,26.04,30.04,23.11,0.18,0,0,25.51,20.6,71.96,-4.0608,-5.249,3.36,1.15,-3.1,6.82,8.87,0.25,0.34,0.51,0.75,19978240,16667008,10917888,5.55,2393360,36.53,39.32,10.61,1.66,120.5625
20180618,1001.48,999.3,27.3,30.84,23.71,0.38,0,0,26.95,22.51,75.1,-3.7281,-4.852,3.34,-0.78,-3.06,6.13,7.84,0.09,0.35,0.93,0.95,18627136,15575360,10911296,5.17,2239616,39.15,42.5,29.32,17.38,112.0625
20180619,1002.31,1000.11,23.58,26.27,21.81,13.66,0,0,23,22.28,92.4,-1.9625,-1.422,3.61,-2.3,-2.75,6.68,9.24,0.35,0.88,0.66,0.98,6090304,5101568,516800,1.69,781736,39.32,42.52,34,17.72,106.1875
20180620,1006.1,1003.9,23.78,27.44,19.31,0.01,0,0,22.96,20.51,81.92,-3.208,-3.679,2.5,-0.23,-2.06,4.81,9.32,0.45,0.13,0.19,0.5,15832640,13266944,6219968,4.4,1912864,33.05,38.97,11.36,4.99,102.96875
20180621,1007.44,1005.25,25.81,29.73,22.46,0.03,0,0,25.24,20.13,70.92,-4.872,-5.767,2.58,0.98,-2.34,5.1,7.16,0.03,0.15,0.77,0.79,24060800,20057088,14793280,6.68,2729152,25.03,33.69,-4.17,0,102
20180622,1006.73,1004.52,21.74,23.79,19.45,1.17,0,0,21.72,17.72,77.91,-2.7489,-2.666,3.04,0.56,-2.91,6.06,8.48,0.44,0.52,0.3,0.83,10664576,8878656,3859200,2.96,1338728,31.13,37.57,17.64,11.22,102.40625
20180623,1006.44,1004.23,23.11,26,20.11,0.17,0,0,23.41,19.51,80.19,-3.3601,-4.037,2.66,1.41,-2.14,5.01,7.75,0.43,0,0.22,0.52,17835264,14826880,8246784,4.95,2035848,31.47,33.35,9.84,3.13,101.21875
20180624,1006.3,1004.11,27.17,29.96,23.79,0.36,0,0,27.03,23.53,80.53,-3.5659,-4.552,2.96,2.6,-1.25,5.94,7.65,0.36,0.09,0.2,0.58,18893504,15752320,8965056,5.25,2266896,39.59,45.45,30.24,743.11,97.625
20180625,1004.82,1002.64,31.07,34.36,28.2,0.09,0,0,28.99,25.52,72.4,-4.4392,-5.791,3.52,3.24,0.83,7.07,9.37,0.01,0.04,1,1,20912896,17488000,10088192,5.81,2443200,42.61,44.6,33.64,1570.06,92.65625
20180626,1004.22,1002.05,31.41,34.35,28.27,0,0,0,29.99,24.8,68,-4.6662,-6.241,4.67,3.55,3.01,9.35,11.86,0.01,0.04,0.99,0.99,19480512,16300416,8093696,5.41,2331968,44.42,46.51,34.1,1057.46,87.09375
20180627,1001.83,999.66,30.66,33.45,27.58,12.02,0,0,28.95,25.35,73.36,-3.5237,-3.785,3.63,2.67,2.29,8.11,9.15,0.01,0.62,0.95,0.97,11775616,9863104,3281280,3.27,1498016,45.61,47.19,38.48,1841.7,83.96875
20180628,1000.61,998.44,25.94,27.57,23.53,15.23,0,0,25.69,24.29,90.68,-2.5432,-2.13,2.24,1.02,1.71,5.05,9.03,0.27,0.39,0.42,0.71,10458176,8723712,3113920,2.91,1297696,44.27,46.86,33.06,1755.48,87.03125
20180629,1001.35,999.18,28.01,31.05,25.3,2.08,0,0,27.64,23.83,78.08,-4.3552,-4.762,2.12,-0.35,-2.01,4.02,5.83,0.12,0.11,0.67,0.74,19780544,16503168,10939328,5.49,2299888,44.83,49.83,26.5,1419.93,93.8125
20180630,1002.49,1000.3,25.25,28.89,23.6,7.49,0,0,25.94,23.73,91.31,-2.5199,-2.268,1.8,0.47,-1.28,3.78,7.35,0.34,0.52,0.64,0.91,10857664,9052096,3011968,3.02,1353336,44.82,48.87,33.22,1267.94,100.46875
20180701,1002.14,999.96,27.14,30.74,24.84,2.36,0,0,27.19,24.5,85.52,-4.251,-4.481,2.38,-0.06,-2.35,4.26,6.42,0.44,0.25,0.49,0.72,19828864,16518784,12234368,5.51,2367328,42.14,44.18,34.06,642.75,104.46875
20180702,999.97,997.79,26.8,29.64,25.17,5.13,0,0,26.95,25.02,89.98,-2.9213,-2.816,1.88,-0.83,-1.45,4.06,6.43,0.52,0.38,0.7,0.87,12587968,10506048,4470912,3.5,1607304,42.05,44.37,35.88,386.16,105.84375
20180703,997.82,995.66,28.31,31.28,26,2.56,0,0,28.11,25.58,85.14,-3.0985,-3.225,1.28,0.32,-0.04,2.77,4.59,0.14,0.38,0.37,0.65,14678400,12186432,6312960,4.08,1726144,41.05,41.78,35.28,438.65,105.28125
20180704,997.38,995.21,27.9,30.61,26.37,17.62,0,0,28.39,26.52,92.21,-2.7929,-2.524,1.81,0.54,-1.3,4.21,9.08,0.22,0.31,0.96,0.98,11782912,9803520,3680960,3.27,1399792,42.47,45.8,38.94,801.39,105.625
20180705,998.09,995.92,26.13,27.05,25.36,46.04,0,0,26.24,25.85,98.36,-0.8736,-0.418,3.28,1.19,-2.98,6.69,9.32,0.72,0.75,0.84,1,2590848,2158592,278528,0.72,334416,42.96,47.33,38.98,787.73,144.40625
20180706,1001.42,999.23,24.68,25.85,23.81,24.11,0,0,24.16,24.11,96.65,-1.6311,-0.505,4.9,-2.01,-4.39,8.71,11.33,0.99,0.84,0.38,1,2903232,2404224,361216,0.81,300784,41.55,43.89,39.65,250.57,392.84375
20180707,1004.29,1002.1,25.73,27.7,24.18,1.2,0,0,25.14,23.97,90.01,-2.1331,-1.843,4.19,-1.19,-4.01,8.13,10.42,0.96,0.52,0.06,0.97,7044416,5874560,1128768,1.96,916608,40.27,44.02,37.91,124.63,629.28125
20180708,1004.94,1002.76,27.65,32.01,24.66,4.43,0,0,26.79,25.81,89.72,-2.6464,-2.772,2.33,-0.17,-2.2,4.22,7.12,0.29,0.25,0.89,0.96,13296448,11086080,4574656,3.69,1494664,42.32,43.7,37.84,1268.94,626.59375
20180709,1006.63,1004.45,28.84,32.42,26.24,2.59,0,0,28.69,26.46,86.99,-3.9037,-4.208,1.87,1.45,-0.72,4.43,8.17,0.04,0.05,0.95,0.95,17966144,15035008,7568256,4.99,2053768,41.59,42.92,36.75,2122.76,538.53125
20180710,1007.22,1005.04,29.89,34.12,25.94,5.79,0,0,28.98,26.08,80.06,-5.22,-5.279,3,1.15,-2.65,6.86,10.74,0.19,0.04,0.93,0.96,21327488,17819136,13258816,5.92,2372568,38.84,43.23,27.35,1630.72,459.5625
20180711,1005.6,1003.42,29.5,32.58,26.86,0.68,0,0,28.15,25.08,77.18,-5.6473,-5.689,6.01,2.41,-5.39,11.51,12.93,0.2,0.02,0.23,0.39,19841024,16581568,11472704,5.51,2325168,39.36,42.82,26.11,92.24,396.4375
20180712,1005.19,1003.02,30.77,33.64,27.58,0.17,0,0,29.08,25.37,72.98,-6.3534,-6.733,4.72,3.38,-3.24,9.3,12.19,0.05,0.1,0.02,0.13,24186176,20224704,17076608,6.72,2771672,40.32,43.08,27.16,361.98,349.3125
20180713,1005.7,1003.53,31.3,34.66,27.32,0.05,0,0,29.36,25.22,70.19,-6.2273,-6.597,3.63,3.01,-1.91,7.33,8.67,0.02,0.09,0,0.09,24284352,20282688,17724672,6.75,2796416,41.73,43.48,26.59,609.12,313.625
20180714,1005.84,1003.67,31.22,35.5,26.79,0.71,0,0,29.35,25.56,71.93,-6.1319,-6.525,2.99,2.32,-1.53,5.98,7.74,0.01,0.09,0,0.09,24952000,20856320,18543232,6.93,2877456,42.3,43.69,27.99,1847.68,284.3125
20180715,1006.68,1004.5,30.82,35.21,26.75,0.05,0,0,29.37,25.28,72.36,-5.9427,-6.333,3.11,1.98,-2.31,6.1,7.36,0.02,0.06,0.02,0.08,24180096,20189504,17188608,6.72,2776192,44.23,45.84,25.48,2098.11,259.46875
20180716,1006.76,1004.58,30.1,33.21,27.02,0,0,0,28.74,25.07,74.53,-5.4748,-5.841,3.82,2.57,-2.81,7.37,8.6,0,0,0.7,0.7,22035840,18400960,12341760,6.12,2528080,39.38,44.22,18.45,896.47,236.46875
20180717,1006.06,1003.88,30.86,34.69,26.74,0.02,0,0,29.52,25.45,72.95,-6.0124,-6.641,3.88,2.67,-2.67,7.82,9.01,0.03,0.04,0.64,0.64,24951040,20854144,17672896,6.93,2842072,39,40.14,17.1,774.57,213.71875
20180718,1006.25,1004.07,30.66,34.75,26.78,0,0,0,29.51,25.18,72.62,-6.1015,-6.826,3.67,1.95,-3.07,7.44,8.2,0.03,0,0.06,0.08,26028800,21723264,19500544,7.23,2879328,35.75,40.85,10,794.06,192.0625
20180719,1005.72,1003.54,30.85,34.8,26.66,0.03,0,0,29.56,25.32,72.44,-5.8775,-6.702,3.51,1.75,-2.99,6.96,8.1,0.04,0.04,0,0.07,25093952,20971648,18318912,6.97,2886136,38.92,40.55,14.63,729.4,172.40625
20180720,1004.88,1002.71,30.41,34.77,25.9,0,0,0,29.45,25.2,73.75,-5.7131,-6.637,3.55,1.28,-3.28,6.98,8.75,0.04,0.04,0,0.07,25174144,21023168,18700288,6.99,2830464,36.19,40.51,13.95,1014.62,154.75
20180721,1004.04,1001.87,29.84,33.23,26.72,0.14,0,0,28.75,25.27,76.53,-4.7546,-5.622,3.54,-0.81,-3.02,7.1,10.44,0.31,0.08,0.02,0.36,19526464,16307136,10241792,5.42,2222512,37.93,40.65,26.84,635.47,139.15625
20180722,998.69,996.52,28.42,31.36,26.02,7.27,0,0,27.17,24.65,80.09,-4.8752,-4.463,6.15,-3.96,1.51,11.61,14.94,0.68,0.74,0.56,0.87,14836544,12416000,8711232,4.12,1640424,39.82,41.64,36.93,79.69,126
20180723,1000.76,998.59,28.73,33.32,25.74,1.11,0,0,28.08,26.03,85.35,-2.4631,-2.555,2.92,2.22,0.27,4.97,7.99,0.15,0.31,0.01,0.36,9849728,8211392,4569344,2.74,1057856,39.11,40.54,37.26,510.94,115.21875
20180724,1002.62,1000.45,29.92,34.3,27.3,10.12,0,0,29.49,26.71,82.99,-4.4987,-4.903,1.88,1.8,0.24,4.21,6.22,0.03,0.34,0.73,0.81,19567232,16396352,11917056,5.44,2253584,42.22,44.03,37.73,2214.7,106.890625
20180725,1003.9,1001.73,30.55,35.03,26.78,3.7,0,0,30.08,26.92,81,-4.4924,-4.828,2.1,1.84,0.75,4.09,6.72,0.02,0.11,0.89,0.9,19396608,16236672,10436224,5.39,2173048,44.41,45.86,36.3,3576.63,104.734375
20180726,1004.95,1002.78,28.63,34.36,24.49,18.52,0,0,30.25,24.88,80.19,-4.4406,-4.761,1.7,1.27,-0.63,3.74,7.28,0.04,0.32,0.73,0.77,18564416,15525440,11366208,5.16,2228072,45.19,47.38,35.42,3075.19,113.8125
20180727,1006.43,1004.25,28.08,31.79,25.77,0.04,0,0,27.43,24.68,81.81,-2.8258,-2.805,1.38,-0.61,-0.08,3.45,5.07,0.01,0.59,0.86,0.91,11727744,9842496,4311744,3.26,1430232,44.1,46.1,36.55,628.03,136.14062
20180728,1005.18,1003.01,30.84,34.61,27.13,0.78,0,0,30.49,26.84,79.3,-5.102,-5.597,1.21,0.41,-0.87,3.45,5.88,0.08,0.07,0.16,0.26,23670208,19820096,16573120,6.58,2664936,43.52,45.48,34.27,3247.97,165.57812
20180729,1003.96,1001.78,29.01,33.28,25.97,5.43,0,0,29.92,26.5,86.35,-4.5238,-4.669,1.15,-0.08,-0.58,3.05,4.84,0.03,0.06,0.55,0.59,20192640,16885824,12824192,5.61,2296080,44.74,45.87,33.89,3499.03,192.35938
20180730,1004.01,1001.84,28.97,33.7,25.93,2.25,0,0,29.99,25.82,83.13,-5.0345,-5.29,1,-0.66,-0.52,3.22,5.77,0.21,0.09,0.28,0.5,22117184,18528320,14473024,6.14,2500344,43.99,45.52,33.57,2563.18,213.60938
20180731,1004.32,1002.15,29.49,32.94,26.21,2.77,0,0,29.73,26.34,83.24,-4.9621,-5.082,1.48,-0.8,-1.1,3.66,6.06,0.08,0.13,0.02,0.17,21862912,18332992,14538496,6.07,2496240,42.44,43.61,33.4,2335.11,232.09375
20180801,1003.89,1001.71,29.79,33.12,25.46,0.67,0,0,29.45,25.6,78.26,-4.9834,-5.207,1.58,-0.28,-1.52,3.64,5.43,0.06,0.1,0.05,0.16,21074240,17648320,14301888,5.85,2381144,38.65,41.26,26.16,1080.52,248.29688
20180802,1003.26,1001.09,30.04,33.63,27.11,0.07,0,0,29.45,25.33,75.96,-5.661,-6.054,2.84,-2.05,-1.87,5.76,8.98,0.06,0.17,0.24,0.37,22058880,18493504,15755776,6.13,2462304,38.92,41.72,28.67,383.67,260.53125
20180803,999.92,997.74,27.65,30.02,26.28,28.88,0,0,26.87,25.86,89.97,-3.3947,-2.412,3.66,-2.03,-0.25,7.67,12.07,0.52,0.55,0.61,1,9552832,8006976,2479488,2.65,1205072,40.49,42.51,38.3,455.31,271.5
20180804,1002.95,1000.78,28.86,31.7,26.67,1.06,0,0,28.31,26.82,88.73,-3.6545,-3.695,2.77,2.3,-0.28,5.67,10.45,0.22,0.22,0.03,0.35,16363840,13662528,9468032,4.55,1781280,39.55,40.66,36.14,1490.48,276.39062
20180805,1004.62,1002.45,30.31,34.93,27.11,4.43,0,0,30.28,27.07,82.83,-4.8911,-5.294,1.29,0.58,-0.89,3.08,6.16,0.04,0.12,0.16,0.26,21923136,18384000,15517632,6.09,2441552,41.14,43.32,35.21,3258.33,274.32812
20180806,1004.61,1002.44,30.75,34.67,27.35,1.34,0,0,30.46,27.31,81.91,-4.5992,-4.896,1.39,0.57,-1.12,3.04,4.3,0.03,0.16,0.05,0.21,20396096,17109568,13849408,5.67,2383280,41.47,45.65,33.92,3272.42,263.10938
20180807,1004.87,1002.7,31.26,35,27.41,0.98,0,0,30.5,27.36,79.84,-5.1028,-5.362,1.97,0.54,-1.83,4.36,5.49,0.07,0.15,0,0.18,21710848,18189888,15146880,6.03,2349264,38.33,40.46,27.43,3377.54,244.625
20180808,1005.67,1003.5,30.99,34.8,27.48,0,0,0,30.19,26.44,76.8,-5.8102,-6.251,2.21,0.44,-2.13,4.6,6.75,0.04,0,0.04,0.08,24464256,20462848,17905536,6.8,2717040,36.7,38.64,20.46,1827.42,223.9375
20180809,1005.05,1002.88,30.77,34.26,26.99,0.1,0,0,29.8,26.44,77.75,-5.3077,-5.826,1.95,0.12,-1.92,3.96,7.11,0.03,0.04,0.02,0.07,22965440,19245312,16459712,6.38,2526464,38.08,39.25,23.25,2222.08,203.73438
20180810,1003.66,1001.49,31.01,35.68,27.35,0.02,0,0,30.52,26.44,76.72,-5.496,-6.133,2.12,-0.86,-1.88,4.66,8.14,0.05,0.01,0.54,0.59,23229696,19474880,16578624,6.45,2676512,40.53,44.61,27.96,2222.55,184.45312
20180811,1001.74,999.57,29.9,34.07,26.19,0.2,0,0,29.42,25.7,78.23,-5.4454,-6.087,2.87,-1.09,-2.63,5.66,7.68,0.08,0.02,0.17,0.25,22984000,19274688,16209216,6.38,2495288,37.44,43.96,19.99,1632.47,166.53125
20180812,1000.69,998.51,28.19,31.13,26.5,22.03,0,0,27.49,25.71,86.42,-3.5645,-2.903,3.96,-1.55,-3.54,8.53,14.67,0.13,0.59,0.97,1,10065088,8459904,2610880,2.8,1212272,43.13,46.92,35.13,969.23,152.6875
20180813,999.28,997.12,28.54,30.77,27.07,4.5,0,0,26.83,25.74,84.82,-2.9031,-1.899,6.28,2.41,-4.95,12.12,14.96,0.19,0.39,0.66,0.67,5700352,4776640,1236096,1.58,624680,42.02,44.59,36.23,299.4,144.20312
20180814,1003.33,1001.15,30.13,33.44,27.04,0.65,0,0,29.21,26.4,80.5,-5.0993,-5.529,4.06,1.98,-3.43,8.33,11.54,0.13,0.21,0.1,0.35,20714880,17364608,13994944,5.75,2339976,41.92,43.57,33.01,801.28,140.9375
20180815,1003.5,1001.33,29.85,33.78,26.75,1.09,0,0,29.07,26.23,80.97,-4.4039,-4.691,2.49,-1.1,-1.78,4.93,7.35,0.25,0.28,0.03,0.43,18111680,15147584,10607040,5.03,1897848,41.84,43.79,31.76,980.01,141.60938
20180816,1001.44,999.26,28.51,32.76,26.23,21.72,0,0,27.57,25.67,84.64,-5.7802,-4.843,5.67,-5.12,-2.34,11.39,19.5,0.43,0.52,0.63,0.77,18061312,15143424,12355648,5.02,2030680,41.99,43.56,35.75,456.72,142.40625
20180817,995.77,993.61,26.73,27.63,25.79,73.67,0,0,25.66,25.7,94.09,-3.3084,-0.688,9.69,-1.3,-8.18,18.26,24.93,0.79,0.78,1,1,1675648,1410944,114048,0.47,248640,42.72,44.85,40.23,350.99,284.64062
20180818,1000.45,998.28,29.09,31.83,26.99,5.63,0,0,28.42,25.98,83.35,-4.5455,-4.462,5.69,3.37,-4.54,10.86,14.23,0.13,0.22,0.77,0.83,16758912,14059776,9194432,4.66,1934704,43.83,44.94,38.35,866.23,1096.9844
20180819,1001.13,998.96,28.59,32.44,26.22,11.45,0,0,28.13,26.35,87.74,-4.5384,-4.411,3.5,2.92,-0.93,7.3,10.86,0.14,0.26,0.25,0.47,17194688,14429248,10231616,4.78,1921952,40.59,44.26,37.66,780.3,1357.4375
20180820,1001.72,999.54,27.58,30.37,25.31,0.94,0,0,27.49,24.77,84.73,-4.1527,-4.231,2.47,-0.85,1.75,4.6,8.94,0.64,0.48,0,0.71,16526912,13882496,9308608,4.59,1899064,38.96,40.37,30.61,17.62,1097.8281
20180821,1002.99,1000.81,27.46,29.72,25.96,0.37,0,0,26.54,23.97,81.29,-3.6096,-3.479,3.48,-2.66,-2.21,6.97,8.9,0.43,0.54,0,0.67,11833344,9926784,4851456,3.29,1423032,39,41.63,30.35,20.04,839.2656
20180822,1003.2,1001.01,26.31,28.52,24.77,3.06,0,0,25.27,23.37,83.9,-2.8246,-2.08,3.71,-3.26,-1.34,7.04,8.81,0.48,0.59,0.03,0.79,8309056,6932224,2412544,2.31,939616,37.88,42.76,33.86,74.41,656.2344
20180823,1003.64,1001.46,25.91,29.75,21.11,0,0,0,24.22,20.16,70.6,-6.0582,-6.235,3,-2.62,1.21,6.07,9.96,0,0.02,0,0.03,23870976,20058560,18252608,6.63,2680264,24.84,32.97,14.7,0,529.875
20180824,1006.05,1003.85,26.41,30.51,23.49,0.09,0,0,25.16,20.89,71.7,-5.4669,-5.825,2.37,-1.99,-0.76,4.8,7.35,0.02,0.06,0.03,0.1,23831616,20022464,18344448,6.62,2644360,28.4,36.55,12.98,2.75,440.07812
20180825,1007.43,1005.23,25.34,27.61,23.84,6.73,0,0,24.52,22.11,82.36,-3.2471,-2.521,3.6,-2,-2.81,7.23,8.73,0.32,0.71,0.44,0.87,8962496,7525824,3309824,2.49,1033616,38.21,43.66,32.78,37.31,374.3125
20180826,1005.98,1003.79,26.94,29.77,24.93,0.44,0,0,26.32,24.28,85.41,-2.8242,-3.086,3.55,-3.07,-1.66,6.8,10.69,0.65,0.2,0.37,0.83,11547456,9690432,3657408,3.21,1342936,41.57,42.9,36.03,39.52,320.39062
20180827,1005.77,1003.59,28.78,31.77,26.5,0.61,0,0,28.03,25.68,83.37,-3.8169,-4.22,2.54,0.68,-2.29,5.98,8.33,0.18,0.12,0.06,0.28,16841088,14200832,9716992,4.68,1955552,42.6,44.19,33.89,652.07,282.51562
20180828,1005.33,1003.15,29.49,32.65,26.17,0.04,0,0,28.46,25.37,78.54,-4.5037,-4.984,3.63,2.04,-2.93,7.39,9.43,0.16,0.05,0,0.18,17984000,15141184,9887552,5,2120808,41.84,42.56,29.93,729.81,255.0625
20180829,1004.81,1002.64,29.82,33.56,26.51,0,0,0,28.81,25.47,77.52,-5.0062,-5.628,3.05,1.22,-2.78,6.24,8.31,0.04,0.03,0,0.05,21552000,18158080,15280128,5.99,2423984,41.63,42.97,31.94,1122.9,231.26562
20180830,1005.94,1003.76,30,33.74,26.6,0.16,0,0,28.79,25.6,77.35,-4.7588,-5.398,2,1.26,-1.4,3.87,6.53,0.07,0.19,0.04,0.24,20610880,17382848,14873216,5.73,2408296,43.46,45.28,36.56,731.11,209.28125
20180831,1008.22,1006.03,27.76,32.16,25.48,16.84,0,0,27.69,25.35,86.75,-3.5738,-3.322,1.58,-0.98,-0.84,4.06,6.03,0.41,0.28,0.72,0.89,13656576,11540608,7005824,3.79,1490448,42.65,43.67,38.09,1054.16,190.76562
20180901,1007.81,1005.62,26.31,28.83,24.36,2.59,0,0,25.88,24.29,88.64,-2.3013,-1.773,2.8,-1.18,-2.52,5.11,7.25,0.61,0.36,0.31,0.75,7127040,6017152,1749312,1.98,820672,41.14,42.82,36.36,239.76,177.71875
