Time,SLP,SP,AT,Tmax,Tmin,Pre,Sf,DSC,GF,DPT,RH,Evap,PET,WS,MWS,LMS,AGWS,MGWS,LCC,MCC,HCC,TCC,TSRI,NSRI,DR,DH,UI,TP,MTP,K,CUPE,runoff
20160224,1035.6,922.98,-1.9,4.84,-7.92,0,0,0,-1.2,-15.36,34.93,-0.4903,-1.896,1.95,-0.35,0.84,4.52,9.11,0,0,0,0,17589376,14667008,13860160,4.89,1736016,34.78,40.04,-13.01,0,155.29688
20160225,1032.97,921.13,0.8,8.12,-5.99,0,0,0,0.25,-13.12,34.47,-0.696,-2.233,2.97,-1.52,1.47,6.14,11.94,0,0.1,0,0.1,16820928,14028928,12686080,4.67,1690880,35.73,43.68,-7.33,0.05,149.01562
20160226,1023.7,914.03,3,12.17,-5.32,0,0,0,1.29,-12.2,31.73,-0.8354,-2.251,2.28,0,1.36,5.22,8.92,0,0.2,0.07,0.23,17782592,14829632,14080896,4.94,1781488,36.91,41.68,-1.51,0.11,150.90625
20160227,1024.18,914.1,4.45,12.19,-3.35,0,0,0,3.77,-9.05,36.78,-0.9705,-2.365,3.45,-1.9,1.75,7.3,12.13,0,0.45,0.18,0.46,15972096,13300608,10830400,4.44,1657072,43.67,50.38,7.97,0.45,166.03125
20160228,1035.45,922.56,-0.94,5.36,-7.49,0,0,0,-1.37,-13.55,37.75,-0.7998,-2.217,3.6,-3.24,1.24,6.89,13.83,0,0,0,0,18296960,15238464,14475776,5.08,1809592,26.3,39.72,-26.11,0,179.07812
20160229,1027.53,917.04,1.66,8.22,-7.05,0,0,0,0.84,-12.28,34.67,-0.7223,-1.946,1.24,0.28,-0.53,3.34,6.14,0,0,0.12,0.12,18199360,15160256,14415424,5.06,1838456,33.21,42.86,-3.27,0,184.3125
20160301,1023.64,914.93,4.18,11.44,-3.15,0,0,0,3.42,-8.6,38.81,-0.9492,-2.064,1.46,0.23,0.62,3.47,4.99,0,0.38,0.42,0.44,17018880,14165696,11957952,4.73,1783536,41.13,45.05,8.04,0,184.45312
20160302,1017.33,910.24,7.08,16.24,-0.57,0,0,0,5.2,-5.86,39.22,-1.1386,-2.33,2.25,1.79,0.89,4.65,5.82,0,0,0,0,18342336,15281280,14497280,5.1,1877560,39.72,44.73,-3.49,0,186.1875
20160303,1012.32,906.34,8.71,19.17,0.69,0,0,0,6.58,-4.44,39.12,-1.2882,-2.651,1.9,1.47,-0.12,4.64,6.01,0,0.05,0.24,0.25,18630592,15511680,14607168,5.18,1894488,37.5,45.37,-4.49,0,198.42188
20160304,1024.33,914.33,3.12,7.96,-2.83,0.71,0,0,1.49,-14.3,26.5,-1.1013,-2.521,4.89,-4.5,1.58,9.12,21.8,0,0.25,0.56,0.61,12720000,10530048,4965696,3.53,1462784,25.37,42.52,-11.9,1.58,217.78125
20160305,1020.82,911.17,2.51,7.69,-3.23,0,0,0,3.02,-14.32,27.64,-1.0252,-2.357,2.07,0.51,-0.12,4.35,6.08,0,0.32,0.3,0.34,18982528,15774912,14686144,5.27,1927968,32.1,40.06,-2.9,0.06,225.4375
20160306,1016.6,908.43,5.3,13.05,-1.44,0,0,0,4.52,-8.04,37.51,-1.0883,-2.48,2.29,-1.92,0.23,4.49,7.02,0,0.17,0.07,0.17,17016896,14123456,11436480,4.73,1773144,36.13,40.18,0.95,0.01,215.92188
20160307,1019.82,910.8,4.4,11.34,-2.19,0,0,0,3.93,-11.29,30.91,-1.0766,-2.74,2.18,-2.02,-0.3,4.98,7.85,0,0.2,0.1,0.3,18409344,15280192,12945344,5.11,1925896,33.64,40.29,-1.29,0,199.84375
20160308,1025.68,914.42,2.35,8.08,-4.13,3.41,3.41,0.35,3.79,-11.54,35.04,-0.8586,-2.212,3.57,-3.49,0.49,7.28,9.51,0.56,0.87,0,0.88,13842304,11438400,7676608,3.85,1414840,37.86,39.67,8.47,1.54,184.48438
20160309,1037.86,923.12,-4.38,-0.46,-8.46,1.55,1.55,2.2,-4.95,-18.07,33.47,-0.7163,-1.815,4.76,-4.51,1.35,9.1,12.74,0.15,0.49,0.21,0.5,12532672,8378368,4667712,3.48,1342200,19.28,31.62,-22.59,0.04,172.6875
20160310,1033.46,919.92,-3.94,1.61,-9.12,0,0,0.62,-3.96,-19.07,29.75,-0.6144,-2.237,2.75,-1.94,1.56,5.4,10.08,0,0,0,0,21025408,15819392,16651072,5.84,2077376,21.65,24.5,-34.06,0,162.67188
20160311,1019.1,908.98,0.94,6.13,-7.7,0,0,0.25,1.54,-13.86,32.12,-0.6762,-2.284,2.2,1.89,-0.3,5.13,7.11,0,0.28,0.33,0.37,20685120,16692672,16389376,5.75,2063424,30.58,40.47,-11.3,0.01,154.09375
20160312,1020.88,910.85,2.77,8.24,-3.22,0,0,0.17,2.28,-14.75,26.2,-0.9978,-2.786,3.75,-3.56,1.05,7.63,11.3,0,0.7,0.4,0.73,16776576,13700480,8822464,4.66,1736768,28.02,37.58,-8.4,0.06,147.20312
20160313,1027.71,916.94,1.66,7.75,-3.77,0,0,0.11,0.25,-17.28,22.96,-0.9394,-2.672,2.29,-1.37,-0.12,4.55,8.83,0,0,0,0,21330112,17535808,16983680,5.93,2094640,21.22,27.15,-37.82,0,141.76562
20160314,1018.36,910.28,7.23,13.31,-3.69,0.85,0.02,0.03,7.09,-11.46,25.07,-1.2769,-3.263,2.83,2.72,-0.65,5.99,9.63,0.03,0.33,0.44,0.53,20691072,17061952,16348352,5.75,2098736,25.28,34.85,-7.16,0.09,137.15625
20160315,1014.7,907.25,5.67,12.75,-0.39,0.07,0,0,4.87,-0.53,64.33,-0.786,-1.743,2.13,1.8,-0.71,4.15,7.09,0.28,0.27,0.25,0.58,12981888,10677952,7211136,3.61,1391584,33.84,36.6,-8.06,0.13,134.23438
20160316,1013.93,907.03,9.13,14.96,-0.47,0,0,0,9.57,-0.97,49.19,-1.1684,-2.874,2.66,2.59,0.18,5.66,8.19,0.01,0.27,0.9,0.92,19383232,16043776,13408128,5.38,2023552,34.48,38.07,3.37,0.68,134.26562
20160317,1010.69,904.93,10.87,16.68,5.01,0,0,0,9.66,0.9,50.15,-1.1404,-2.758,1.61,0.95,-0.05,3.44,6.76,0,0.08,0.74,0.74,18890880,15653120,13406272,5.25,2000592,38.11,41.16,-1.65,0.1,135.4375
20160318,1010.73,905.4,12.45,19.76,4.64,0,0,0,11.47,-0.83,39.85,-1.3951,-3.252,1.68,1.18,-0.94,3.76,5.68,0,0,0.18,0.18,20898688,17311104,16259904,5.81,2160792,36.07,39.72,-16.66,0,135.89062
20160319,1014.11,908.4,14.89,20.58,8.11,0.01,0,0,14.01,0.17,36.56,-1.3802,-4.588,4.46,3.45,-2.65,9.01,14.66,0.01,0.23,0.21,0.4,20706560,17152128,15826752,5.75,2165696,36.55,37.55,6.97,1.56,133.89062
20160320,1019.61,912.71,11.68,16.01,7.09,0.12,0,0,10.76,0.12,44.93,-0.7624,-2.984,3.92,3.09,-2.27,7.5,12.81,0.05,0.41,0.56,0.88,13313536,10998144,7069376,3.7,1610560,35.7,38.9,12.72,0.74,129.90625
20160321,1018.05,911.03,11.01,15.31,7.74,2.44,0,0,11.25,2.19,54.5,-0.8916,-2.644,3.2,2.16,-0.68,5.91,11.86,0.04,0.87,0.83,0.98,12838848,10579328,5176768,3.57,1468752,33.36,35.74,13.59,0.78,127.65625
20160322,1022.39,913.84,7.47,8.9,5.63,1.66,0,0,7.57,4.68,82.42,-0.5604,-0.842,1.47,-1.11,-0.85,2.98,4.74,0.85,0.89,0.69,0.99,5589888,4587520,648128,1.55,741160,34.54,38.83,14.89,5.09,152.23438
20160323,1028.93,919.41,6.91,8.64,4.78,2.37,0,0,6.93,3.89,81.06,-0.7621,-1.113,1.64,1.09,-0.69,4.12,6.76,0.53,0.67,0.64,0.96,7698816,6307840,1169344,2.14,980008,40.59,43.06,12.62,4.96,288.78125
20160324,1028.3,918.63,5.92,9.42,0.28,0.76,0,0,5.62,-0.84,61.84,-1.1411,-1.958,1.51,0.32,0.39,3.83,6.78,0.14,0.52,0.27,0.56,13473600,11074816,4585600,3.74,1525848,45.66,48.82,13.86,1.31,456.89062
20160325,1029.11,918.85,4.1,9.68,-1.6,0.06,0,0,4.87,-8.42,39.6,-1.2855,-3.149,3.09,-2.93,0.26,6.1,10.27,0.07,0.12,0,0.18,20573376,16966528,13963456,5.71,2152104,43.25,49.59,4.65,0.3,480.40625
20160326,1028.35,918.62,4.62,11.59,-1.42,0,0,0,3.64,-12.56,27.5,-1.2332,-3.564,3.21,-2.66,0.79,6.25,12.03,0,0,0,0,23132352,19093824,18188160,6.43,2308672,32.36,37.38,-19.77,0,436.71875
20160327,1018.62,911.31,9.47,15.57,0.01,0,0,0,9.4,-11.96,20.68,-1.4204,-3.816,3.15,3.04,0.39,6.65,8.53,0,0.26,0.76,0.78,22947648,18932544,17604608,6.37,2312264,29.9,42.31,-24.72,0,391.40625
20160328,1016.31,909.9,12.07,19.85,5.08,0,0,0,10.45,-7.66,24.43,-1.3791,-4.156,3.27,-2.45,1.4,6.76,10.67,0,0.2,0.54,0.57,20629632,16999424,13458240,5.73,2180720,37.97,42.69,-2.3,0,346.71875
20160329,1017.75,911.4,10.99,18.46,4.39,0,0,0,10.7,-6.3,29.13,-1.1686,-3.437,1.5,0.17,-0.27,3.56,5.57,0,0,0.82,0.82,21148224,17387072,13103168,5.87,2170296,38.23,41.91,-16.31,0,304.09375
20160330,1011.92,906.63,15.24,21.68,6.14,0,0,0,14.81,-7.07,20.81,-1.3041,-4.793,3.3,3.24,0.1,7.09,9.05,0,0.04,0.21,0.24,23007104,18993024,17821312,6.39,2375952,42.39,46.26,4.26,0,266.34375
20160331,1004.95,900.87,18.98,26.46,11.7,0.45,0,0,17.45,0.53,28.95,-1.1505,-5.415,4.7,3.08,1.65,8.9,13.4,0,0.15,0.27,0.36,21934784,18123648,16714816,6.09,2280976,44.91,49.4,18.86,22.09,236.40625
20160401,1009.71,904.89,17.17,23.03,11.22,0,0,0,16.9,-4.09,23.07,-1.0053,-4.734,2.59,-2.15,-0.2,5.59,10.53,0,0.02,0.01,0.03,22664192,18742784,17506752,6.3,2397456,36.4,39.67,10.9,1.85,213.90625
20160402,1019.11,911.14,10.31,19.68,3.63,10.49,0.1,0.03,11.99,-1.54,43.57,-1.2204,-4.199,5.44,-5.35,-0.07,10.36,16.77,0.18,0.62,0.44,0.8,16763520,13826880,10341568,4.66,1912360,34.36,35.5,14.91,3.29,195.9375
20160403,1019.15,910.96,7.75,9.67,5.26,0.4,0,0,7.91,4.12,77.83,-0.478,-0.981,2.07,1.67,-0.17,4.11,7.11,0.63,0.56,0.59,0.99,5601152,4518848,632256,1.56,656000,37.8,40.68,9.74,0.14,190.21875
20160404,1012.94,906.72,11.54,16.17,7.37,0,0,0,11.17,4.03,59.93,-1.0594,-2.711,1.27,1.03,0,3.35,6.73,0.17,0.49,0.79,0.81,17031808,13978880,8393216,4.73,1938040,39.93,41.58,12.11,0.02,195.3125
20160405,1010.95,905.56,13.8,19.74,7.52,0,0,0,14.93,4.65,53.97,-1.1856,-3.107,1.83,1.71,0.43,4.1,5.88,0,0.6,0.99,1,17372480,14235456,8041280,4.83,1892568,34.82,38.66,-1.94,0,194
20160406,1010.57,905.34,14.35,21.65,7.8,0.01,0,0,12.73,-0.33,36.5,-1.0843,-3.214,2.66,-0.99,1.52,5.48,8.92,0,0.27,0.43,0.43,14908928,12167872,5196416,4.14,1623040,36.13,41.79,1,0.2,185.96875
20160407,1015.74,909.84,14.7,22.71,7.01,0,0,0,14.47,-8.19,19.74,-1.6722,-4.827,2.81,-1.99,0.89,5.77,9.32,0,0.11,0.15,0.25,23986432,19775744,18339136,6.66,2471584,34.34,42.23,-4.75,1.51,171.96875
20160408,1016.57,910.49,12.74,18.96,6,0,0,0,12.46,-9.88,19.65,-1.2049,-4.143,2.03,-0.06,0.16,4.21,7.36,0,0,0.98,0.98,22058368,18094528,13876992,6.13,2271824,26.87,32.89,-33.1,0,157.71875
20160409,1010.45,905.59,15.55,23.38,8.77,0,0,0,16.44,1.36,38.16,-1.1339,-4.221,1.92,1.57,-0.27,4.37,7,0,0.09,0.39,0.46,22890944,18866752,16989376,6.36,2410744,45.74,50.96,12.48,4.71,147.1875
20160410,1010.56,905.96,19.15,25.52,12.47,0,0,0,20.03,1.61,30.94,-1.0953,-4.988,2.75,2.52,-0.66,6.42,9.29,0,0.1,0.77,0.77,22773632,18769088,16365760,6.33,2432352,46.59,49.69,15.29,0,140.34375
20160411,1008.08,903.16,16.05,23.05,10.4,6.24,0,0,16.59,7.11,55.36,-1.1196,-4.715,4.77,4.15,0.99,10.66,16.37,0,0.34,0.53,0.55,20292608,16707968,14170048,5.64,2223440,45.41,49.47,20.5,45.7,136
20160412,1008.8,903.69,12.64,18.82,6.7,0.11,0,0,12.55,-1.59,37.22,-1.1799,-3.962,3.36,-0.45,2.15,6.02,9.91,0,0.25,0.34,0.34,16626560,13572544,7340864,4.62,1792320,39.69,43.93,3.1,0.02,141.21875
20160413,1007.53,903,15.84,22.56,8.84,0,0,0,16.05,-2.33,28.63,-1.5312,-4.53,1.68,0.45,0.16,3.93,6.41,0,0.01,0.53,0.53,24521344,20190016,18543168,6.81,2555224,36.83,41.2,1.61,0,161.8125
20160414,1009.13,904.64,18.81,25.4,12.85,0.06,0,0,19.22,0.21,28.59,-1.442,-5.663,3.75,3.58,0.15,7.76,10.75,0,0.08,0.17,0.2,23999744,19758592,18031936,6.67,2523064,40.31,44.7,11.58,0.22,177.4375
20160415,1012.57,905.84,9.58,15,5.28,15.61,0,0,9.1,6.79,82.7,-1.4691,-0.948,3.49,-2.27,0.61,6.96,14.55,0.32,0.61,0.96,0.98,5417472,4400384,973312,1.5,669824,33.67,45.3,6.27,13.49,180.0625
20160416,1015.1,908.46,11.08,16.51,6.48,0,0,0,10.6,-4.09,34.22,-2.0697,-4.893,4.12,-3.7,0.69,7.62,13.97,0,0.24,0.29,0.36,25099264,20640448,18929152,6.97,2580384,34.18,39.06,-0.06,0.01,181.0625
20160417,1013.89,907.54,11.74,17.82,5.26,0,0,0,10.38,-8.02,24.28,-1.8342,-4.909,3.81,-1.43,2.54,7.54,13.58,0,0.29,0.12,0.41,22708608,18587200,13659200,6.31,2385160,38.58,42.76,0.64,0.65,183.3125
20160418,1008.68,903.53,15.57,21.22,7.53,0,0,0,15.78,-2,29.85,-1.9927,-5.107,3.83,3.34,-1.15,8.19,13.03,0,0.19,0.53,0.55,24660160,20270336,17811008,6.85,2587912,41.84,46.78,9.37,0,174.46875
20160419,1011.45,906.57,16.69,21.12,11.56,0.1,0,0,16.61,2,37.18,-1.5474,-4.426,2.89,1.46,0.75,5.98,11.37,0,0.33,0.99,0.99,19897280,16270016,10564544,5.53,2158864,37.79,44,7.33,0.46,161.84375
20160420,1012.22,907.31,15.82,22.93,8.95,0,0,0,15.74,-5.51,22.58,-1.7695,-5.498,3.12,-1.07,-0.12,5.94,10.38,0,0.06,0.41,0.45,24652288,20234432,17004352,6.85,2555992,35.28,46.09,3.32,0.1,150.09375
20160421,1008.13,903.92,18.07,26.11,10.79,0,0,0,17.32,-6.76,17.79,-1.7156,-5.75,2.85,-1.18,1.81,5.52,9.21,0,0,0.04,0.04,25988416,21376320,19961984,7.22,2674680,32.16,36.16,-1.39,0,141.03125
20160422,1007.33,903.23,19.69,25.96,12.94,0,0,0,20.21,-3.47,20.65,-1.2938,-4.921,1.6,1.29,-0.19,4.36,5.49,0,0.39,0.93,0.93,22252544,18225216,12981504,6.18,2377240,39.18,47.33,6.99,4.81,135.125
20160423,1009.81,904.93,17.41,24.43,9.55,0.13,0,0,18.64,3.49,39.47,-0.7506,-4.827,4.57,4.27,0.59,8.43,14.06,0,0.41,0.55,0.56,18391488,14958912,6915136,5.11,1980176,47.67,50.05,17.96,12.35,131.75
20160424,1009.87,905.08,17.95,24.74,11,0,0,0,19.88,5.33,43.39,-0.7484,-5.365,3.48,3.4,-0.05,7.18,9.96,0,0.03,0.05,0.06,25183552,20733952,18955200,7,2685504,44.26,48.51,9.1,0,129.78125
20160425,1009.41,904.81,19.34,24.02,14.78,0,0,0,21.12,5.72,40.85,-0.5798,-5.095,3.08,2.98,-0.07,6.7,8.9,0,0.3,0.66,0.74,22289600,18248000,13057984,6.19,2419800,42.93,46.18,13.22,0,128.3125
20160426,1011.36,906.5,18.53,24.34,14,1.67,0,0,21.74,8.73,52.83,-0.7081,-4.508,1.82,1.06,-0.21,4.69,7.81,0.01,0.47,0.77,0.79,20720640,16993216,11898048,5.76,2355560,46.12,48.33,23.59,9.92,126.875
20160427,1012.35,907.16,16.06,22.97,8.07,0.67,0,0,18.35,4.94,47.6,-0.9489,-5.088,2.21,-1.85,-0.5,5.42,9.97,0,0.15,0.18,0.26,23969856,19701696,16492992,6.66,2545768,48.87,54.05,18.03,42.66,125.8125
20160428,1013.36,908.39,18.45,25.04,12.58,0,0,0,20.81,2.22,33.79,-1.1456,-5.521,2.19,0.99,-0.93,5.43,7.55,0,0.02,0.05,0.05,26436160,21756672,20313344,7.34,2769928,43.56,48.04,7.42,3.62,124.90625
20160429,1006.16,902.49,21.67,29.65,15.05,0.05,0,0,22.69,5.61,35.13,-1.0297,-6.224,4.26,3.94,1.03,8.83,12.41,0,0.09,0.09,0.13,24403392,20072192,17574016,6.78,2588912,46.91,51.9,14.81,156.38,123.75
20160430,1001.46,898.72,24.21,31.36,17.35,0.04,0,0,24.03,3.25,25.53,-0.9682,-6.749,4.14,3.88,0.87,8.12,13.13,0,0.11,0.62,0.63,22231424,18224256,13657344,6.18,2388912,46.08,48.79,18.2,11.94,122.15625
20160501,1004.51,900.6,21.81,30.96,7.61,1.14,0,0,23.81,1.69,26.43,-1.1909,-7.152,6.81,-2.75,2.18,12.49,17.38,0.02,0.26,0.5,0.54,23619520,19425344,16655168,6.56,2555768,37.66,47.73,13.89,6.39,120.75
20160502,1013.53,907.49,12.65,17.55,6.99,0.04,0,0,13.85,-5.69,27.37,-0.84,-5.847,4.96,-3.91,2.79,9.15,17.06,0.03,0.26,0.06,0.29,25063424,20570240,17282240,6.96,2674400,32.19,39.08,-2.79,0.22,119.625
20160503,1006.44,902.13,17.39,24.49,11.34,0,0,0,19.67,-4.8,21.56,-1.0822,-5.83,2.58,1.08,0.44,5.68,8.31,0,0,0,0,27231168,22395392,20948096,7.56,2828840,34.03,45.92,6.74,0,119.09375
20160504,1001.18,898.36,23.74,30.77,16.87,0,0,0,24.33,4.86,29.4,-1.039,-6.814,3.67,2.8,0.59,7.75,12.08,0,0.1,0.4,0.42,24475008,20111616,16802496,6.8,2619048,45.77,49.65,21.33,73.14,118.59375
20160505,1010.78,905.97,20.02,26.94,11.89,0.06,0,0,21.14,-9.04,13.2,-0.6999,-7.304,5.96,-5.86,0.04,11.46,16.65,0,0.11,0.22,0.27,22376768,18360576,13734016,6.22,2490040,22.63,35.18,2.08,0,118.03125
20160506,1018.34,911.59,12.07,15.7,8.78,0.39,0,0,13.82,-5.82,28.15,-0.4909,-4.504,3.27,-2.2,0.32,6.33,13.68,0,0.73,0.9,0.94,15891392,12920768,7058624,4.41,1780840,12.65,26.07,-4.65,0.27,117.9375
20160507,1018.87,911.83,12.06,14.45,9.28,0.17,0,0,13.39,5.96,66.25,-0.3086,-2.719,3.22,3.16,0.13,6.26,10.06,0.17,0.42,0.81,0.86,12976192,10538368,4402880,3.6,1620952,28.39,31.29,15.15,0.44,118.21875
20160508,1011.81,906.47,16.49,21.62,11.5,0,0,0,20.19,7.3,54.52,-0.6077,-4.792,2.63,2.48,0.61,5.96,9.33,0.01,0.16,0.8,0.81,23831680,19536960,14934464,6.62,2633208,39.7,47.13,9.57,0.02,118.65625
20160509,1008.59,904.47,20.13,27,12.31,0,0,0,21.61,2.63,31.33,-0.9603,-6.14,2.84,-1.6,0.28,5.76,10.09,0,0.11,0.05,0.13,26349312,21670592,19548736,7.32,2798792,42.93,45.16,17.6,6.09,118.8125
20160510,1004.39,901.05,23.78,30.33,17.31,0,0,0,25.74,5.22,30.08,-0.9501,-7.033,3.76,3.58,0.49,8.63,11.97,0,0.06,0.34,0.36,27018368,22229504,20489408,7.51,2879568,42.03,47.14,16.27,0.59,118.6875
20160511,1000.54,897.76,24.65,33.23,12.53,4.25,0,0,26.38,8.64,36.1,-1.0721,-7.332,7.25,1.01,1.71,13.09,17.22,0.01,0.16,0.74,0.77,24318848,19980032,16958784,6.76,2649440,39.99,51.3,17.72,371.46,118.03125
20160512,1018.79,912.31,12.61,18.63,6.45,0.33,0,0,12.36,-5.04,28.81,-0.8787,-4.407,3.71,-2.2,0.16,7.64,17.88,0,0.22,0.84,0.87,18493696,15061184,10208896,5.14,2024696,15.08,16.83,-29.81,0,117.59375
20160513,1017.72,910.49,10.54,16.62,8.02,19.71,0,0,12.32,4.62,66.73,-1.6456,-2.875,3.84,3.55,-0.49,8.47,17.4,0.59,0.84,0.87,0.99,10669376,8686464,2765440,2.96,1281776,25.16,29.84,13.93,12.42,118.6875
20160514,1020.1,913.06,12.18,17,7.9,1.72,0,0,11.58,2.42,51.26,-1.426,-2.191,3.06,-1.15,1.48,6.75,11.8,0.06,0.37,0.84,0.84,11017472,8918208,1955584,3.06,1376960,20.63,30.27,-0.78,3.27,133.09375
20160515,1017.7,911.8,13.97,20.97,6.51,0,0,0,13.93,-2.55,31.77,-2.6892,-5.81,3.53,-1.17,1.85,6.64,12.74,0,0,0.04,0.04,28469248,23391808,21865856,7.91,2936576,35.04,38.95,-3.52,0,169.15625
20160516,1010.21,905.67,18.16,25.47,11.43,0,0,0,18.06,0.16,29.67,-2.7632,-6.079,3.05,2.98,-0.26,6.21,9.66,0,0,0.23,0.23,28225280,23205312,21547712,7.84,2944848,39.37,44.85,0.04,0,198.96875
20160517,1007.96,904.08,21.88,27.78,15.86,0,0,0,21.92,5.42,34.23,-2.3778,-6.207,3.38,3.26,-0.66,6.94,11,0,0.21,1,1,24558272,20116800,14599488,6.82,2693792,41,45.94,10.41,0,211.53125
20160518,1009.3,905.15,21.17,27.81,13.41,0,0,0,21.28,4.23,32.89,-1.9265,-6.113,3.54,3.21,-1.25,6.81,10.68,0,0.31,0.62,0.7,23146688,18938816,12885440,6.43,2551056,31.89,40.19,-5.47,0,201.6875
20160519,1010.72,906.2,20.05,25.37,14.27,0,0,0,21.31,8.24,46.48,-1.2713,-5.478,3.54,3.3,-0.97,6.9,10.65,0,0,0.98,0.98,22112320,18017472,9588736,6.14,2460456,35.34,39.55,15.35,0,179.75
20160520,1013.78,909.05,20.32,25.55,13.73,0,0,0,21.67,8.56,46.73,-1.1044,-5.412,3.26,3.15,-0.49,6.68,10.49,0.03,0.41,0.05,0.46,21199424,17377792,11827008,5.89,2410992,37.59,39.38,18.39,0.19,157.875
20160521,1014.9,910.2,21.37,26.76,15.61,0,0,0,24.56,7.3,40.21,-1.1996,-5.828,2.96,2.81,-0.27,6.37,8.59,0,0.6,0.81,0.87,22575616,18558336,14336704,6.27,2553056,34.57,37.01,18.04,1.67,141.3125
20160522,1014.62,909.48,19.23,24.69,12.39,9.93,0,0,21.3,9.99,55.05,-1.298,-4.213,2.68,0.16,0.81,5.87,10.85,0.26,0.87,0.99,1,15674944,12820032,7331328,4.35,1777280,35.18,37.33,22.24,30.71,131.0625
20160523,1013.17,907.55,13.25,18.01,7.83,0.63,0,0,13.67,5.35,58.72,-1.8285,-4.119,3.78,-2.36,1.7,7.42,13.26,0.21,0.42,0.07,0.44,17808576,14502016,8132928,4.95,1833496,36.52,39.84,0.6,0.73,131.90625
20160524,1006.68,902.24,18.39,24.07,12.66,0.07,0,0,20.6,6,44.21,-2.4561,-5.505,3.26,-0.23,0.11,6.34,11.57,0,0.6,0.32,0.62,24471872,20175552,17407296,6.8,2642528,33.38,40.35,12.12,6.85,146.8125
20160525,1013.63,908.05,14.92,18.3,11.11,0.14,0,0,15.27,4.35,49.13,-1.0011,-2.51,2.11,0.83,0.91,4.22,6.03,0,0.45,0.99,0.99,10452032,8501376,1783168,2.9,1215504,25.02,28.48,1.07,0.21,167.75
20160526,1012.54,907.47,17.97,23.12,13.8,0.01,0,0,19.65,5.78,44.71,-1.6969,-4.203,1.54,1.2,0.17,4.07,5.91,0,0.56,0.87,0.88,18957696,15440704,6622016,5.27,2176360,25.5,28.86,-12.02,0.03,186.25
20160527,1012.41,906.58,13.12,16.27,8.74,2.86,0,0,12.56,9.14,76.76,-1.2278,-1.75,2.17,1.88,0.84,3.62,6.65,0,0.4,0.51,0.55,9633216,7850752,2051712,2.68,1089024,22.21,25.42,8.94,0.02,187.5625
20160528,1008.39,904.06,18.37,24.22,12.26,0,0,0,19.32,7.48,49.01,-2.1075,-4.888,1.45,-0.8,0.46,3.67,6.76,0,0.14,0.62,0.62,25541696,21019648,16100864,7.09,2813984,31.32,37.1,0.56,0,175.6875
20160529,1006.11,902.75,23.19,30.26,16.75,0,0,0,24,5.71,32.24,-2.7597,-6.508,2.07,1.56,0.11,5.13,7.36,0,0,0.35,0.35,28575168,23622400,21996096,7.94,3098488,34.6,39.74,0.59,0,160.65625
20160530,1002.96,900.08,24.59,30.71,19.55,0,0,0,25.49,5.93,30.09,-2.2152,-7.371,2.99,2.77,-0.33,6.21,10.85,0,0.2,0.63,0.71,27448576,22684608,20293312,7.62,3005312,32.62,35.93,3.52,0,147.75
20160531,1006.63,902.89,21.69,25.7,17.52,0.2,0,0,22.68,11.19,51.21,-0.9852,-4.103,2.03,0.06,-1.82,4.7,7.24,0,0.78,0.51,0.93,14580096,12031424,6729856,4.05,1753568,32.37,37.23,21.14,0.45,138.625
20160601,1009.9,905.8,21.77,26.94,16.45,0.02,0,0,23.58,11.84,53.19,-1.0387,-4.648,2.46,1.86,-0.61,5.16,8.34,0.02,0.29,0.55,0.63,17476032,14381440,7901248,4.85,2052384,36.34,40.12,20.43,1.53,132.6875
20160602,1010.16,905.17,17.13,20.88,14.42,1.73,0,0,19.13,12.87,76.02,-0.8163,-2.454,2.83,2.4,1,5.49,11.2,0.07,0.93,0.6,0.95,9313024,7629632,1820672,2.59,1184504,34.21,39.17,22.03,3.69,129.25
20160603,1005.66,901.37,18.6,24.28,15.25,1.42,0,0,20.14,12.85,69.2,-1.6882,-4.683,2.71,2.54,0.22,6.21,7.53,0.28,0.2,0.22,0.58,21743616,17904320,12242560,6.04,2491096,45.69,47.7,26.2,61.54,127.34375
20160604,1005.05,901.48,21.13,27,16.92,1.78,0,0,23.84,12.9,59.31,-2.2171,-5.335,1.32,-0.09,-0.03,4.09,10.81,0,0.23,0.33,0.46,25171136,20825536,17351936,6.99,2718024,45.56,46.97,28.12,39.56,127.375
20160605,1008.44,904.09,19.38,24.36,13.87,4.81,0,0,22.09,14.22,72.06,-1.8742,-4.232,1.1,-0.58,-0.59,3.86,6,0.23,0.13,0.23,0.5,20544768,16910976,13007424,5.71,2483608,43.78,47.35,27.14,144.27,129.6875
20160606,1009.65,905.59,21.53,26.98,15.93,0.07,0,0,23.62,13.77,61.29,-2.5714,-4.933,0.85,-0.41,0.18,3.25,4.7,0.1,0.12,0.61,0.74,24474816,20214080,16804096,6.8,2516848,43.83,48.11,25.11,2.94,133.71875
20160607,1009.37,905.2,20.95,26.18,16.03,0.46,0,0,22.92,13.56,62.62,-2.4374,-5.172,1.37,-0.12,-0.29,4.22,6.59,0.06,0.13,0.55,0.64,24224704,20050304,15341184,6.73,2853032,45.48,47.77,27.6,239.07,135.375
20160608,1008.25,904.4,22.31,27.82,17.18,0.29,0,0,24.86,13.62,57.84,-2.3091,-5.389,2.24,2.16,-0.38,5.2,8.58,0.01,0.11,0.29,0.39,24246528,20089920,16870528,6.74,2755032,44.32,49.7,22.7,272.19,133.78125
