Pre,runoff
1250.570133,1225.7344
1219.549454,1190.1406
1193.827462,1240.0938
1235.224349,1317.4844
1300.404986,1289
1281.086175,1204.2656
1200.200365,1161.8594
1099.533893,1124.75
1075.439463,1040.8281
1027.892699,963.25
970.0479449,899.9922
923.143057,897.4297
895.1121317,944.0781
975.3212891,944.6719
959.24455,969.59375
956.1255658,1005.5156
961.5089428,975.6797
914.2367122,908.1094
880.4604428,839.75
827.9465175,789.5625
832.1390066,799.78125
864.9321121,880.8203
910.8265198,1021.5625
1028.52163,1053.8203
1047.176953,1003.4297
990.2643509,938.8047
920.5888272,875.77344
871.3335937,847.34375
821.2406083,838.91406
813.3149043,798.9453
770.0301268,745.0469
724.6853343,691.5625
693.6531917,642.4219
627.3482574,606.90625
591.6239804,580.72656
571.6196864,559.2344
556.4743311,536.7031
535.1049947,517.85156
521.0361612,513.3125
514.928082,528.3906
527.0679415,548.28125
541.9307003,536.5625
536.8236668,508.35156
513.4737957,483.1875
486.2779893,467.89062
471.2777171,455.08594
465.7142616,444.34375
442.3467008,431.20312
446.3013525,432.9297
449.048167,460.64844
470.285338,470.21875
484.8230448,459.1797
483.3494507,444.41406
470.0249564,424.1172
454.380093,405.03906
446.091078,424.57812
412.6264217,491.64062
461.8113901,502.85938
461.2036045,470.25
446.8893091,432.0625
426.1876291,400.07812
384.8656965,371.23438
369.6007916,343.4922
352.0304922,321.1328
323.3839649,302.67188
307.4213724,285.3828
306.1027346,267.75
280.1557671,249.625
271.9135955,234.71875
266.9343942,227.26562
245.3973209,234.63281
237.6090756,252.34375
249.4562733,256.875
257.1911478,246.0625
259.6952704,234.26562
261.9494608,230.65625
255.5421101,229.89062
266.9861743,228.125
254.0087549,228.74219
236.3087035,229.53906
233.4618118,223.75781
230.7966442,211.99219
227.7982792,198.76562
213.8707988,187.39844
208.2910935,179.85156
208.2861705,176.55469
203.3178436,177.94531
200.0229085,182
200.6160212,182.6875
204.1234934,181.96094
202.6790667,184.26562
202.2831325,187.04688
202.6749665,187.04688
208.4066937,183.89062
215.744441,182.03125
207.1660415,182.59375
184.6799221,182.45312
182.6872103,179.21875
175.91323,172.29688
158.3233211,164.26562
166.4645927,156.10938
176.7142037,149.15625
166.2517128,143.79688
164.808918,141.20312
183.5360696,154.32812
171.4330979,183.78125
182.7750281,200.625
198.2173923,197.20312
191.6804815,186.15625
188.7126964,176.9375
170.5234628,169.89062
176.2386659,162.07812
177.5700292,156.125
171.2472051,154.07812
159.5394134,153.9375
155.6306727,152.03125
168.1898744,150.26562
176.3216018,149.92188
164.679358,149.48438
164.7802305,149.65625
165.9837342,151.35938
171.3947565,151.76562
175.3429905,152.35938
164.3720781,152.98438
157.1353952,150.78125
166.9364006,147.23438
149.685284,143.0625
162.5006711,137.73438
134.9307479,132.15625
155.1533522,127.4375
159.1829314,124.96875
162.4598339,127.09375
165.6657582,135.21875
170.194873,150.65625
181.0248985,169.71875
197.4931837,185.21875
213.9702863,197.78125
220.2178948,215.125
215.1945104,229.625
220.5979631,228.78125
227.0991105,219.75
223.5465775,214.5
226.8600662,221.8125
224.7700611,229.46875
233.7984649,225.09375
231.2684795,216.46875
223.9592552,213.53125
232.4699264,216.1875
219.8109355,218.75
220.2138221,216.25
211.1274536,206.9375
212.1937044,197.6875
199.0166518,189.5
199.9350907,182.5625
186.8963744,177.75
194.8036756,180.03125
205.680188,192.15625
238.7402024,216.375
250.3757818,250.21875
276.5427051,282.9375
287.1771291,302
301.6753974,303.46875
303.9027104,295.4375
295.8285775,280.46875
273.5175176,262.5
273.3145933,247.9375
247.9400867,237.53125
251.9090272,229.3125
233.8430594,221.90625
257.6489959,220.9375
232.4152391,224.28125
237.1422866,224.6875
236.1545699,224.78125
249.6130946,230.375
245.3170453,243.34375
262.7552889,259.78125
261.6287422,274.5
273.2461382,293.3125
318.9176555,324.1875
353.5942353,365.03125
392.3822058,412.65625
445.7402458,464.71875
492.9218611,511.4375
510.8140858,548.59375
570.9953081,563.09375
591.0569223,585.5
590.1538968,634.875
657.2003729,641.0625
693.5345472,645.59375
665.7857796,681.4375
675.7835659,688.96875
677.1813,665.03125
670.4878422,629.15625
640.818493,593.78125
603.8699234,581.84375
583.3191955,599.78125
582.4123853,596.84375
601.5815055,559.625
557.28356,521.65625
533.6039747,513.0625
503.4643808,538.625
518.8207511,554.28125
530.2428746,537.9375
534.9557429,521.15625
528.2203783,527.0625
507.4174418,523.71875
514.9660943,497.8125
480.5008311,462.8125
480.203644,434.0625
439.8546181,418.84375
449.2310156,409.40625
476.8859865,430.84375
463.370553,496.6875
541.2204789,538.96875
582.4321868,600.75
604.7006542,700.09375
677.5468874,732
705.0162398,700.96875
670.77181,661.1875
643.8665537,615.4375
599.7971758,568.34375
575.7789353,528.875
564.3012469,501.84375
548.2371785,484.78125
539.9694186,479.3125
512.7118491,500.59375
513.8911083,531.875
579.0388887,560.03125
547.9811851,599.375
612.0059292,624.6875
630.9639796,675.65625
649.0910799,696.59375
651.3739029,659.59375
639.6296895,606.59375
592.3684293,555.3125
551.7653572,510.28125
493.89027,473.0625
472.017723,554.3125
605.5077987,790.625
790.3451015,1023
1004.244215,1052.625
1045.256043,1072.4062
1098.081855,1070.6875
1077.469858,1203.4688
1160.851206,1348.3125
1265.334707,1317.1875
1245.018909,1217.4375
1185.976521,1146.0312
1112.874075,1096.6875
1062.151281,1040.4688
1025.425574,988.75
1012.853866,953.78125
953.956286,907.15625
899.6886932,847.96875
876.7197681,797.75
812.3819846,763.28125
812.3287235,743.21875
803.1270565,726.125
741.0198771,702.25
751.1206751,675.1875
694.6931273,665.6875
708.1376374,658.875
730.0067836,662.8125
695.9835713,643.4375
691.5006966,643.40625
690.4149048,675.0625
686.4728691,664.375
675.5138595,619.90625
628.1075163,575.5
609.6363306,564
607.3346934,595.21875
654.8357658,623.59375
657.0413026,663.28125
692.0410419,675.9375
693.5414037,683.4375
664.5493099,658.8125
687.4228478,613.6875
659.9581578,580.28125
620.6856263,562.0625
632.5275856,555.9375
603.7000473,544.34375
615.0260156,541.1875
591.7561185,566.78125
659.9559089,707.96875
767.3857754,955.6875
942.1326472,1004.6875
1069.400278,956.71875
1021.153385,969.46875
959.8337682,1011.96875
982.8794311,982.5
965.5554712,944.84375
962.4759803,889.34375
927.5973539,829.6875
845.6289888,782.71875
782.8410984,738.4375
718.1269217,693
683.7232023,653.71875
652.8361427,615.78125
614.9390206,575.65625
571.9536791,538.3125
537.0261797,504.42188
498.0389874,480.71875
518.534644,478.1875
526.1207055,541.7344
566.3058615,698.2656
694.8525267,904.5625
971.8215237,971.8906
998.8146526,1013.7969
1048.140042,1065.8125
1096.868423,997.6875
1035.549026,945.8281
919.8122351,895.90625
906.2472704,854.6719
869.9066784,862.6875
825.3034277,820.53125
807.4996241,760.0625
713.9462257,707.3594
769.9856968,698.3906
734.4637134,767.03125
730.0427116,844.8125
816.2268777,805.3281
825.2667867,751.2656
800.824048,738.3281
787.0993548,787.2344
781.0489797,830.59375
857.1185801,811.34375
806.3789466,771.53125
776.057903,749.8906
752.0002789,737.1094
691.6103454,705.7031
704.0894634,661.71875
697.5126206,643.875
630.0638064,659.2344
633.6031201,645.75
638.1594413,606.25
583.2483818,572.2656
582.98438,549.3906
548.5975001,547.1094
526.4630357,536.2344
514.8293487,521.78125
537.1834947,537.8125
540.3743347,589.78125
596.4843453,614.8125
578.1731075,603.9375
575.9239087,576.7031
534.6304716,576.34375
577.5063837,602.0625
602.233913,652.84375
655.8826127,729.2031
773.565546,751.96875
783.9138902,765.7031
777.7992288,854.65625
855.7107533,902.5781
895.2765774,929.375
895.3674669,920.59375
901.3933232,878.2031
876.529158,860.84375
842.9935783,832.7344
768.8670488,764.65625
701.5232211,700.2656
673.9505827,656.3906
669.8394388,640.2344
646.5403057,615.4531
605.8672975,577.375
571.3570559,538.9531
553.5799103,517.5625
560.8551265,543.5625
591.4432437,637.6094
664.2811394,674.4219
706.4428259,649.75
682.0744663,622.15625
651.2221827,595.03125
626.5243831,587.96875
623.5318872,612.0625
613.5288351,643.7344
660.3173275,698.6406
708.4660901,780.5547
776.4361062,829.9844
815.6724355,812.9844
810.2091943,784.35156
796.22209,771.6406
749.786624,754.21094
753.4961428,709.5469
728.1927242,662.10156
686.9356539,618.40625
639.5685846,584.3828
613.5724972,587.0078
606.0174818,635.875
647.5528703,653.33594
652.8176028,656.1953
643.5175316,656.0547
650.0469277,664.60156
642.0856797,700.5156
671.2604849,692.2969
669.5426356,657.0781
639.1825375,621.28906
603.4308894,586.7422
576.6732394,551.3672
542.4653958,511.3828
480.9260973,471.34375
451.8045532,433.4297
434.3559426,400.51562
431.4996164,373.04688
377.3139448,351.0078
347.0518943,332.4297
340.9359438,315.67188
349.6790222,305.8828
357.3544373,314.33594
343.6661657,336.57812
355.3821852,351.64062
386.0722445,362.10156
384.201057,382.71875
395.2878713,402.3125
407.1683091,403.77344
405.3720218,388.53125
403.9941441,367.1172
391.0081952,362.92188
387.8001317,390.9297
417.2816682,423.16406
434.5403544,427.17188
437.6344359,409.98438
449.2545196,389.7578
415.5616523,370.96094
401.515884,351.03125
384.1812555,333.15625
374.1244212,328.34375
341.1903466,344.10938
342.5105201,357.0547
353.3359381,350.4922
356.5265588,331.28906
347.3885199,311.89062
327.5582158,297.08594
312.9875979,287.64062
296.8286084,281.46875
294.2467607,276.5
304.3221074,278.89062
298.3213732,283.85156
302.6317115,292
319.3919318,300.4453
320.5713556,298.71875
354.1095408,288.4375
315.8000975,277.14062
315.1727847,269.79688
290.1915657,268.96094
272.4329326,271.90625
269.9063755,267.60938
261.3491077,253.0625
246.9579649,236.40625
234.8531008,222.21875
222.984936,210.6875
220.7298954,202.82812
208.5985653,197.55469
214.8208186,192.97656
205.1881123,189.66406
210.31673,189.47656
213.9604816,194.13281
209.0462522,200.35938
205.6251716,202.91406
211.5171347,200.15625
225.4314506,196.4375
217.9494156,199.38281
193.3168073,203.02344
195.3020318,197.3125
195.6198843,188.125
169.9882462,180.5625
166.6786794,173.375
170.5654519,167.28125
171.1559317,163.17969
176.6276475,162.52344
181.7097509,170.41406
181.6072877,181.90625
188.1766981,187.33594
196.4597617,186.59375
203.095392,182.90625
188.3853133,178.22656
200.4610237,173.64844
185.9553366,169.90625
177.8198793,165.61719
178.1507454,160.71094
165.9212306,158.24219
156.6692371,156.61719
158.2516846,154.85156
171.5846809,154.10938
171.8909187,154.25
166.0361177,155.67188
181.2942484,158.29688
189.719145,160.51562
191.2665011,161.40625
200.4785625,165.1875
173.4819231,175.28125
177.3744002,181.54688
191.0877665,177.82812
163.3300855,167.3125
150.8122146,155.29688
148.4952189,145.60938
156.0491921,140.4375
143.2595579,137.25
148.2628666,133.21875
165.66787,129.78125
130.4128778,127.07813
128.0277287,124.03125
145.0193962,121.09375
115.9549803,118.46875
109.9694401,115.25
104.9899645,112.23438
99.06777809,112.9375
115.0231576,122.10938
129.0907295,140.8125
150.7625189,160.0625
162.5930142,170.04688
199.0907978,172.70312
196.5807648,173.15625
202.5570351,176.20312
212.634096,190.17188
226.3466258,213.39062
245.8470784,229.92188
268.7341098,234.65625
269.2409132,235.82812
265.1437565,247.51562
257.3575956,269.89062
268.2684727,282.32812
287.5579104,278.6875
287.3817812,267.95312
278.3246762,255.39062
267.1496327,247.15625
250.0458206,241.375
252.1772526,233.25
249.1012723,230.8125
236.6767592,233.59375
245.1555341,230.75
241.7272405,223.09375
237.4537078,216.09375
235.1371509,211.0625
241.4637598,210.1875
246.2384461,218.53125
244.9320678,230.90625
246.28699,235.96875
241.7847252,234.15625
249.4433831,226.46875
247.3560245,218.9375
255.9655661,221.53125
265.1076915,242.0625
259.7959235,279.1875
323.2206985,316.65625
350.5807038,345
380.9035027,403.28125
390.399724,516.59375
492.8270223,542.1875
517.6659557,513.3125
526.2986996,487.96875
505.9168057,470.09375
481.6734533,454.875
475.7361278,439.40625
467.9608276,425.09375
467.1389828,415.875
462.100514,416.375
453.8501421,444.59375
469.3504984,478.90625
489.8241595,493.8125
497.4881105,491.5625
496.8666394,486.03125
480.8086047,487.78125
505.8503801,472.46875
484.785965,449.46875
473.5130933,432.5625
467.014524,425.96875
465.4776857,416.59375
494.684634,418.4375
485.3619639,442.46875
467.4454399,458.46875
493.2063226,477.90625
484.6192154,503.03125
499.6605717,488.40625
487.2539677,455.9375
465.6398825,430.03125
450.0621303,426.625
460.7310012,447.5625
484.2111728,472.46875
519.1606129,496.3125
506.2707096,532.28125
523.1982005,533.1875
554.2165754,513.6875
544.3948634,517.6875
550.6800043,564.96875
610.0197997,634.59375
710.4370257,814.1875
853.5546928,1014.625
1000.802921,1008.25
967.0522677,938.5625
902.1664048,876.375
842.8605627,832.34375
824.7435552,780.0625
766.7180642,731.03125
736.961391,724.6875
696.2519064,763
752.9454854,732.3125
743.1193853,679.25
709.5207809,635.3125
669.2708997,603.6875
645.1047239,605.875
645.1650609,653.34375
673.5724342,666.3125
694.6120015,698.5625
711.3720298,768.9375
761.2448948,779.34375
776.9120555,779.15625
773.0864702,773.40625
743.8656992,731.65625
705.6591031,675.3125
673.9175619,619.9375
667.942608,571.1875
585.6346554,534.34375
559.1416654,528.03125
563.0011491,542.90625
574.7945097,537.34375
583.6289438,525.71875
562.1292246,535.375
567.9209185,560.15625
567.3933537,548.4375
564.4212079,515.34375
559.0352529,483.40625
522.2913902,463.78125
502.7842183,446.96875
473.7548253,432.65625
440.5134159,416.6875
447.0547696,406
462.552493,437.34375
480.7206772,499.84375
546.9034017,514.21875
538.7124343,501.4375
526.3025393,481.40625
501.725633,459.09375
470.8639698,433.59375
472.5323428,411.3125
424.1636243,392.6875
403.1989847,369.03125
376.6017488,341.75
354.5779479,315.40625
330.3034397,291.40625
323.7210019,273.1875
320.1745027,271.21875
341.9667192,279.21875
349.7016211,290.65625
345.0483493,297.03125
321.4443223,298.5625
331.2947492,299.40625
352.3690925,309.90625
344.7095844,342.78125
370.8935667,364.84375
385.885145,365.1875
398.5797484,371.5625
393.7895664,382.21875
410.3719022,387.8125
443.8501069,401.125
477.2106544,419.57812
454.5814814,437.25
467.2061214,443.10938
483.3625603,432.875
505.7544991,426.04688
486.391368,450.67188
429.9538647,525.8906
512.9822685,540.6094
562.6396756,511.17188
550.1862831,483.78125
460.2718915,462.65625
460.1262599,438.10938
458.1037636,419.23438
505.296651,667.2969
761.7853498,1007.0469
1019.617315,1355.2344
1294.87691,1441.3281
1365.525176,1328.5938
1222.093701,1194.6562
1134.823359,1076.8438
1048.508646,995.4531
968.0579209,929.9531
904.4074307,875.9844
864.8840619,837.03125
770.5484765,780.3594
793.0854984,758.8906
803.4516695,852.6875
896.5422832,960.7969
1018.402347,966.4219
988.8759417,958.4844
935.864291,945.375
930.3776829,898.78125
888.1338832,852.2969
871.3036994,832.2344
837.2667193,817.2656
829.4090864,793.2031
803.24976,772.09375
774.1857006,760.3281
792.5296301,760.5
786.2332994,763.0625
780.9120696,763.625
758.795432,749.9531
765.3628403,743.8594
757.9549924,808.6875
883.924774,1056.1719
1048.235923,1276.7656
1218.474249,1227.2344
1180.695168,1105.1719
1103.386246,1024.0781
1028.066031,980.0156
1005.190738,1004.7344
1024.461279,1087.1875
1078.758656,1094.0312
1056.415974,1134.6875
1091.103607,1099.8906
1079.60491,1017.0156
1028.302442,1039.5156
1077.186384,1211.8438
1251.571179,1316.9219
1315.36176,1292.5625
1233.96912,1255.7969
1213.256415,1176.9531
1165.480809,1129.0781
1103.481688,1081.8594
