Pre,runoff
65.35474606,34.71875
91.48391652,34.26563
21.56759451,33.84375
158.8578226,33.46875
42.56251672,33.09375
76.67186448,32.67188
94.04408721,32.28125
119.6994048,31.875
72.60761373,31.51563
70.55383022,31.1875
66.82305611,30.85938
75.78404137,31.54688
80.39882666,34.125
63.15262727,39.09375
66.59097215,46.89063
73.27573054,54.59375
79.11631454,58.40625
88.02988348,57.98438
84.0604432,54.875
65.93542138,50.65625
99.73581789,46.29688
81.68151608,42.39063
39.85348163,39.125
64.54577377,36.5
71.31412017,34.51563
54.07696856,33.04688
63.15375755,31.875
53.77576582,30.90625
82.56720053,30.0625
96.65084313,29.875
141.2941617,31.25
76.97654117,35.03125
100.4320809,42.78125
91.72129728,54.84375
76.47049751,67.40625
63.73904264,78.6875
84.05175557,88.625
54.02312517,94.40625
58.22505942,94.46875
54.40672747,89.875
81.35732546,82.96875
71.29912736,75.5625
53.06534111,68.5
75.77626239,62.0625
85.55364155,56.25
86.83374906,51.75
97.64383759,49.28125
76.90561062,49.75
58.0436995,53.21875
89.19099034,59.59375
64.11403488,66.90625
67.05149437,73.78125
71.08751031,79.03125
85.51347232,80.65625
79.74759755,78.28125
66.37351533,73.25
124.3705378,67.59375
80.53901451,62.71875
59.79770974,59.625
83.83100764,57.875
92.86831997,56.09375
74.14943624,53.59375
80.68246021,50.4375
103.9063703,47.09375
71.44148711,43.96875
58.91026893,41.03125
67.33374278,38.46875
42.95306415,36.625
43.23130394,35.4375
37.21309714,34.625
55.94894891,33.96875
51.18772599,33.125
61.24247231,32.3125
53.94493091,31.6875
44.26738199,31.125
49.26556735,30.5625
54.17811745,30.03125
22.12407687,29.5
36.50183027,28.9375
15.84785202,28.4375
15.30340242,28.3125
88.01370498,28.21875
29.59187209,28.59375
95.48135891,31.9375
54.27642403,42.4375
93.54084708,67.375
101.8011258,114.78125
115.0160603,252.5625
99.97245621,476.25
159.5680811,575.96875
247.435808,563.40625
312.1409147,548.4375
343.4347069,538.71875
169.0084709,504.75
195.3177325,443.34375
179.9672798,370.28125
117.9558275,313.03125
107.957512,284.625
193.7742146,265.65625
150.1619211,245.4375
140.3689064,224.25
146.3113595,203.5625
136.0061622,184.59375
85.87561594,167.5625
92.2256012,152.375
114.3310891,138.78125
64.50348803,126.53125
85.70707139,115.65625
60.98535045,105.96875
102.1292392,98.0625
116.1958943,96.3125
103.5212776,107.75
107.4783291,134.46875
125.7053752,156.75
132.7384369,161.8125
118.3541954,155.09375
97.83879965,143.75
90.30132328,131.46875
111.2114746,119.5625
70.35368218,109.03125
122.6403687,102.46875
105.5690772,100.59375
156.6030822,103.0625
215.4065809,109.3125
197.6742535,119.40625
147.012188,129.46875
104.1075489,135.34375
135.4823665,140.90625
147.3027472,144.71875
132.6495659,141.9375
120.3821155,133.84375
138.15254,123.5625
104.6855536,113.15625
96.38982623,103.625
123.0757921,95.1875
128.5104619,87.90625
141.6790992,81.78125
140.479851,77.4375
131.7088967,74.34375
136.4709285,71.625
118.6386379,68.96875
69.10199786,66.15625
91.88934318,63.21875
107.6045547,60
92.18649576,56.8125
50.49415297,53.875
104.3831264,51.84375
119.2128862,50.25
70.75934154,48.625
73.57301609,47.125
87.08675427,45.78125
84.55090674,44.71875
92.5869913,43.6875
95.66709035,43.25
72.92763784,43.21875
200.2186889,43.625
137.4910386,44.1875
99.42939038,44.5
67.86802125,44.25
135.147128,43.75
106.5861511,43.15625
126.5907826,42.59375
157.0555484,44.75
196.4596024,53.125
66.86435562,68.3125
170.0733046,82.28125
129.3044496,87.1875
123.2964846,84.9375
162.700173,79.96875
122.6206664,74.34375
178.8906114,69.5
78.49184645,65.4375
88.20331483,62.59375
104.0459265,60.78125
100.9890092,60.46875
191.4800805,61.59375
108.3607668,62.25
120.9896959,61.78125
181.7765241,60.0625
134.3300692,57.59375
130.9193968,55.0625
140.3243822,53.75
179.3179345,54.65625
140.0686732,57.46875
193.5874747,59.59375
257.3312459,60.25
194.5883258,62.9375
209.4081457,68.53125
187.0681582,79.625
177.4669363,93.375
197.0174284,101.53125
174.8802927,102.75
162.668636,99.5625
202.916798,97.03125
242.3751276,102.875
164.0765537,118.71875
235.9664897,131.375
280.7920492,136.89062
278.8708407,139.29688
320.0461307,140.29688
292.0476782,138.84375
247.0106236,133.76562
194.924617,125.875
254.5261814,116.71875
238.7280052,107.67188
