Pre,runoff
390.3463479,140.16406
425.0387071,225.71875
439.7992304,429.16406
482.7619093,651.5703
800.0094012,827.625
912.9343345,878.1719
699.9698592,824.7422
493.1153528,750.85156
766.307055,671.25
551.122149,592.16406
503.3248185,520.15625
413.3076182,457.0547
348.8872255,404.60938
361.543052,359.59375
361.3881059,321.85938
383.9465634,292.26562
416.0697509,266.3125
283.5480391,256.5703
349.4298896,257.98438
270.8432721,254
277.3455131,245.08594
207.4574605,229.34375
392.0987119,210.73438
257.9868944,193.33594
218.5468605,178.39062
237.4872294,166.33594
284.1355386,157.71094
254.0863452,152.09375
162.1754116,148.28906
300.3914082,145.63281
251.8581533,144.35156
328.8224872,143.78906
252.2782845,144.42188
202.4031968,146.41406
124.0347055,148.5625
175.4333833,149.5
174.7178882,147.22656
154.9652549,144.05469
186.0633009,141.89062
150.992781,142.1875
156.1639972,142.42188
227.5290086,139.72656
215.4261731,137.59375
200.2176595,136.57031
195.26365,136.03125
198.3389141,135.76562
217.9962748,135.70312
205.2897333,136.40625
240.3912018,137.92969
268.0976026,138.35156
177.8028056,136.76562
154.7242407,134.23438
236.3443016,131.85156
192.4622303,129.96094
190.7235179,128.4375
214.5337525,127.15625
179.2663481,126.00781
210.5185919,124.96875
217.9103778,124.05469
178.2786977,123.15625
205.9720455,122.23438
210.1040197,121.26563
225.1163652,120.23438
235.6022623,119.19531
282.5747245,118.14063
244.6981986,117.04688
142.0682753,116.02344
222.0903303,115.19531
285.5061497,114.4375
172.5756361,113.58594
156.1233845,112.71875
167.647679,111.90625
232.5161047,111.04688
189.5144701,110.03125
223.0613464,108.90625
137.3505335,107.82813
144.0881334,106.8125
205.4644138,105.82813
213.0161595,104.8125
221.2133465,103.75
199.7937973,102.70313
127.2130781,101.71875
158.8188948,100.79688
128.7032075,99.9375
134.2460099,99.10938
129.9160289,98.28125
145.7888416,97.39063
154.1205988,96.46875
188.2300126,95.48438
161.0677298,94.45313
189.8468548,93.4375
126.2319541,92.46875
184.7810563,91.53125
141.1601291,90.60938
137.4272796,89.70313
156.6894391,88.8125
166.8578752,87.90625
246.8272695,87.01563
299.9032863,86.10938
220.1888678,85.1875
146.9882038,84.25
197.6301859,83.3125
180.3070761,82.40625
141.6052757,81.51563
163.6307118,80.60938
144.5658963,79.71875
187.4489534,78.85938
170.4415621,77.98438
159.4013805,77.03125
186.1804245,76
104.0425012,75.0625
172.7690247,74.1875
65.91512599,73.40625
186.4351117,72.6875
178.146041,71.96875
178.445756,71.21875
185.9221133,70.4375
159.1701159,69.59375
121.0152344,68.6875
177.8631741,67.71875
179.3241616,66.78125
147.2805104,65.84375
158.6122929,64.9375
148.6289604,64.125
154.7952889,63.34375
142.988416,62.53125
122.7146864,61.75
113.8725874,61
174.9720729,60.21875
192.7386616,59.46875
163.3736728,58.6875
165.7481943,57.875
157.2454875,57.03125
153.1663131,56.25
171.3366874,55.4375
171.0468717,54.59375
153.3396359,53.71875
181.7840243,52.875
188.4296337,52
209.1601036,51.0625
159.8785448,50.125
166.3820258,49.21875
137.8929838,48.34375
103.9094597,47.5625
167.4291039,47.4375
205.8368445,53.0625
200.2635853,67.71875
185.3063272,95.25
232.8236878,172.15625
168.6301553,217.53125
222.8456363,230.71875
239.3032652,234
233.7761562,248.21875
211.6577033,312.9375
231.0586023,382.21875
272.4719914,374.59375
271.0701643,330.3125
273.3583719,287.9375
210.8948284,251.625
383.6178348,222.78125
207.6640731,203.78125
266.0325456,192.90625
321.820985,180.40625
236.2661764,164.46875
234.0318055,149.40625
196.6057072,137.75
204.6341148,129.375
174.5990862,123.71875
142.0459965,119.59375
187.3469567,116.03125
204.2669971,112.46875
272.5501807,109.375
176.0757992,106.96875
285.2663435,104.65625
246.5322583,102.125
216.6047426,99.46875
184.4109132,96.8125
216.103354,94.4375
208.2968035,92.375
235.4440449,90.53125
168.9758495,88.96875
149.0555379,87.59375
164.3907323,86.15625
197.6261984,84.75
185.05071,83.34375
128.1935552,81.875
136.0762211,80.46875
140.7056177,79.15625
187.4881336,77.875
110.3274606,76.65625
109.6127672,75.46875
187.2590178,74.875
167.7724997,74.5625
138.7094922,74.25
138.9772429,73.75
189.927225,73.0625
161.4587512,72.40625
152.6516149,71.78125
182.1485229,71.21875
174.80231,70.65625
181.5377825,70.03125
170.1828447,69.34375
133.0117329,68.40625
196.9299352,67.59375
136.4867523,66.8125
174.0600248,65.96875
118.0911214,65.5
222.9389953,74.1875
272.0220982,101.96875
256.9378279,121.59375
203.4881616,125.375
154.541489,119.34375
159.7193012,108.65625
150.9985431,97.5625
241.140981,88.03125
211.1398408,80.78125
132.0946175,75.90625
296.5528845,74.28125
337.1448262,83.5625
463.762102,102.75
240.2892158,114.125
264.1062281,131
384.6659391,158.84375
218.380604,172.59375
188.082678,168.25
154.9627961,157.0625
153.1311097,143.875
162.3325171,130.59375
225.2360972,118.65625
187.674937,109.6875
214.375161,103.5625
198.6663705,99.03125
202.1694735,96.15625
207.5128366,95.8125
206.5104549,94.71875
138.1863593,93.53125
160.728343,92.46875
221.7303644,90.40625
139.8005076,88.40625
190.8954723,86.78125
137.2162839,85.34375
206.4595901,84.0625
209.4063667,83.03125
202.4896391,82.25
122.0306904,83.25
162.9589937,89.8125
133.4847066,95.25
161.2120711,97.96875
177.4180382,98.65625
187.5437983,96.53125
172.6320384,92.8125
186.314193,89.15625
176.6270797,89.71875
165.8039873,95.78125
121.9590436,96.375
161.7156192,93.21875
144.7963591,90.375
195.4456534,87.9375
166.8268304,85.5625
201.9911155,83.5
226.3784692,81.875
280.099179,80.8125
193.0033977,81.1875
331.314004,85.125
151.4191553,88.09375
153.2060491,87.875
240.4620148,87.4375
168.6989264,87.125
177.8397729,86.53125
166.8169204,85.71875
205.3839688,84.8125
235.0584436,83.875
165.4315245,83.25
235.8451686,87.3125
258.5549802,95.9375
181.2367527,103.90625
282.5320272,118.59375
184.184919,133.15625
353.4885493,137.375
234.0916074,132.15625
159.5018699,137.8125
322.1340629,211.3125
654.9673739,390.48438
685.1423714,556.7344
664.8085353,595.46875
688.4858459,669.3125
899.1107571,910.59375
798.5222437,1022.3125
1125.40731,934.9844
783.6047431,811.46875
877.6044022,701.5
740.2877856,609.28125
600.0006598,541.125
725.8875701,521
645.785765,510.45312
578.6895537,469.65625
564.09704,477.25
582.2049292,556.1406
741.5438175,573.71875
670.1188652,536.5156
610.8272159,482.60938
589.1758997,433.39062
546.6649527,391.89062
476.6239317,356.76562
381.207757,326.75
478.5934383,298.51562
417.280199,278.71875
372.2612934,266.70312
423.3439855,257.4375
412.3502322,312.14062
523.122811,916.7969
1083.113334,1551.5781
1598.017902,1653.5
1532.474016,1579.8906
1487.413718,1419.5156
1273.889324,1269.1406
1073.581894,1165.375
1074.291734,1049.5938
986.5038587,934.3125
924.2573081,892.78125
902.7050275,1000.6875
939.3522688,1114.9062
1143.401154,1181.5156
1010.26682,1362.6094
1205.360177,1444.5156
1103.540305,1418.4375
1232.347437,1357.2188
1360.819405,1252.9219
1033.390841,1164.5781
909.758442,1186.9844
1318.380725,1293.4688
1404.933991,1287.4688
1107.752991,1184.0312
1260.28383,1059.9688
935.4699573,941.9219
790.4645338,851.8594
937.7938707,821.2656
832.1682303,781.625
594.5423326,695.3594
672.7729397,599.21875
517.5500969,533.5156
558.7283408,489.17188
500.6442747,460.625
631.2444368,449.40625
503.9363927,425.3125
483.4357442,389.64062
289.0024964,351.70312
364.3618864,317.20312
460.5079134,287.01562
388.6353984,262.21875
343.3176971,243.57812
329.3978851,231.09375
530.4480173,228.625
567.4742533,233.17188
271.3267116,239.33594
325.0868688,242.21094
481.2748374,237.79688
333.7644272,229.39062
306.9713254,220.59375
295.6350956,213.28125
273.0717206,207.85938
280.4982715,203.96875
263.8846383,200.89844
363.2272756,198.50781
535.6533678,197.625
435.4394447,216.0625
276.822391,262.59375
395.168278,293.26562
438.9586687,300.96875
513.8791553,295.67188
305.2287965,281.04688
222.0648231,263.23438
294.9211078,244.77344
313.8155723,228.21875
400.9012192,215.03906
298.0773299,205.44531
279.8239877,199.25781
285.0771883,196.82812
219.8388441,195.15625
216.6978129,192.89844
243.2494195,190.17969
246.6199406,187.45312
195.015345,185.00781
146.2096676,182.94531
182.3347169,181.48438
205.2628256,180.44531
240.361333,179.15625
229.5673183,177.46094
155.0960408,176.32812
229.8689789,175.32031
297.8566381,174.01562
143.8598515,181.07812
248.2154342,205.48438
264.3598248,231.6875
242.0862655,244.85156
294.93415,236.10156
340.174731,217.67969
258.4024929,200.125
199.7263091,187.55469
294.5102986,180.08594
226.4835875,175.5625
287.6021233,172.8125
166.9852401,172.20312
332.7358648,171.64844
250.777593,184.46094
348.6000396,244.05469
425.5470979,324.39844
358.0515801,373.25
319.2653473,376.71094
395.7021973,346.76562
261.6727598,308.60938
265.4147068,273.98438
326.2665074,250.55469
376.3992969,237.78906
242.476763,226.5
233.3953014,213.0625
337.9302684,200.29688
409.0592688,190.60938
292.3723975,184.42188
216.2132188,180.57031
192.420153,178.03906
227.3740198,176.07031
162.8831562,174.40625
153.7987976,172.84375
130.8886807,171.32812
146.2099669,169.8125
173.1700308,168.22656
155.2753609,166.64844
149.9893944,165.10156
179.0636161,163.57812
154.2219755,162.03125
165.2559887,160.46875
208.1753503,158.875
277.99925,157.25
171.410515,155.61719
192.3510826,153.97656
159.5316212,152.32031
141.3022681,150.70312
172.8547079,149.14844
152.0097977,147.60938
154.1601318,146.09375
187.0582849,144.61719
154.6727025,143.125
162.4927656,141.64062
191.8732341,140.17969
150.2075526,138.78125
155.7081067,137.42969
160.5484669,136.14062
202.6257915,134.85156
168.2932913,133.54688
170.1646604,132.21875
140.8890002,130.91406
151.3383362,129.63281
170.0786457,128.375
169.3780743,127.11719
173.0770995,125.82813
173.4387865,124.55469
133.6816551,123.30469
212.8146783,122.07813
143.8290205,120.85156
254.4757951,119.60156
146.8318252,118.53906
222.5235678,118.15625
163.235874,117.76563
177.6807003,117.04688
188.5714948,116.5625
137.3815569,117.34375
153.7804315,119.48438
203.7544905,121.71875
134.9581483,122.89063
127.7380282,122.59375
118.1069378,121.17188
143.2156717,119.3125
172.6389872,117.375
143.0630668,115.5
171.6784368,113.76563
165.2049209,112.14063
158.2992898,110.54688
138.912748,109.04688
153.3936008,107.60938
157.3108591,106.1875
156.8362498,104.78125
171.6521172,103.42188
166.6950182,102.10938
182.4658769,100.84375
189.6867239,99.59375
161.5886818,98.35938
140.1447693,97.17188
106.6581439,96.03125
148.9794653,94.96875
158.900334,94.14063
196.0731562,93.73438
158.0490178,93.45313
191.9274877,101.35938
175.0403415,120.01563
388.2420573,132.17188
261.3367404,154.14062
270.1726872,198.26562
226.2737892,215.75
197.521946,209.25
164.1164604,193.28125
321.8164095,174.21875
335.5630376,160.5
259.5606652,161.96875
243.2718265,165.15625
261.2185905,162.42188
229.6398845,155.54688
131.3438121,147.09375
314.3315961,143.9375
199.634821,154.39062
261.7060282,167
228.4259085,179.6875
302.7209448,201.625
247.4143413,256.1875
253.4841786,321.8125
248.686986,324.34375
255.1527942,283.0625
268.3053163,242.1875
252.5562766,215.125
259.1988393,198.46875
258.7941877,185.09375
239.129782,172.5
176.6168704,160.96875
214.6226214,150.90625
134.9099027,142.4375
226.1674201,135.5
148.1063301,129.78125
193.5060905,124.875
131.5247144,120.59375
156.366216,116.8125
208.8392859,113.4375
126.6993207,110.40625
124.6633842,107.71875
148.3198807,105.5625
143.2170828,103.84375
364.0114991,102
250.0673468,100.40625
138.9589517,99.0625
185.1258632,98
191.3958881,96.90625
232.4660952,95.625
217.8582516,94.125
170.2814205,92.65625
180.587185,91.21875
157.93539,89.84375
163.2648876,88.65625
237.4927029,95.65625
242.0542158,162.09375
300.4700038,320.28125
310.4434049,471.5
370.0838593,542.34375
256.3761136,525.125
386.4646351,472.5625
271.0180167,423.4375
271.365988,378.09375
266.534907,339.8125
302.8139723,304.90625
207.7540859,273.25
231.5659241,247.46875
219.8042287,221.5
179.4922568,196.28125
194.9019417,175.375
215.7295121,160
190.8434851,148.3125
146.1710006,139.15625
194.4320789,150.25
425.3569805,230.8125
285.5514341,361.28125
457.7592933,467.15625
675.5344737,511.875
439.8335251,498.65625
303.0466801,463.625
255.4954845,432.90625
248.1068415,400.09375
237.1360938,362.96875
281.9978726,323.5625
226.4990565,284.6875
395.2019954,248.8125
269.2239176,221.9375
345.4870707,232
291.1555351,365.28125
705.1782886,605.34375
480.9896613,761.09375
527.2222651,772.875
556.7600315,717.90625
656.6326756,671.1875
557.1686599,625.03125
320.9238071,564.96875
314.566335,502.78125
292.2295743,443.53125
372.1808805,389.78125
189.2912554,347.71875
204.4099059,314.5
200.3926393,283.5
65.6794463,256.8125
141.4106684,234.5625
239.0881751,214.4375
243.5643148,197.75
311.3643795,183.78125
221.6920395,174.3125
271.4862546,170.09375
369.7923759,171.90625
389.1892233,183.46875
320.4800716,192.46875
475.7686173,195.5
386.0574179,207.21875
407.4314261,240
216.3079568,277.90625
407.9179231,283.9375
309.1487808,269.125
357.8863285,244.21875
212.4156606,218.5625
207.8516141,197.28125
125.1133789,181.75
131.5906098,171.875
136.2626396,166.5625
231.7888822,163.9375
150.2374856,162.1875
177.1061469,160.71875
151.5430138,159.28125
146.0735259,157.78125
242.745818,155.96875
261.8094254,154.34375
324.681918,154.28125
514.5990869,169.84375
207.5857876,209.375
246.8859809,244.53125
286.7976736,257
167.1495937,243.625
159.6016644,220.375
225.8373445,198.71875
220.8601584,182.28125
195.6061371,171.375
125.9377447,183.25
330.3224303,226.04688
328.7565704,257.82812
302.1217928,266.25
294.3454532,252
391.2008498,234.0625
578.0324386,227.78125
442.6483399,231.34375
308.8876794,231.0625
298.3623563,224.01562
277.0883885,210.0625
198.4420012,194.15625
313.5000784,181.1875
262.00972,172.5625
314.8309642,168.29688
309.0081812,174.46875
263.9944496,189.76562
176.4985709,194.60938
271.0641991,190.1875
307.3911358,181.15625
174.2223365,172.4375
206.9265986,166.42188
275.2567235,163
264.2341275,166.625
229.8337435,175.89062
260.3471551,180.95312
230.2621918,180.15625
224.2033763,177.0625
215.8492121,175.45312
283.0165999,179.375
326.1634309,212.25
383.6000246,262.92188
457.7161898,306.8125
641.8156643,331.96875
502.7041789,347.03125
477.9676673,344.09375
425.3343597,325.28125
510.8290242,307.65625
467.77428,330.35938
353.9396611,367.04688
481.8204734,376.375
492.8411237,358.45312
413.1373421,325.42188
376.2258351,292.20312
421.0590278,267.8125
452.3096467,260.79688
278.8694882,262.46875
299.7864193,251.34375
303.8551279,235.07812
252.7851786,218.21875
166.7323276,203.17188
175.1531248,190.76562
392.950135,181.40625
280.3913466,174.625
250.4830949,169.85938
224.5069291,166.375
224.3284428,163.875
221.8990476,163.76562
298.592584,163.48438
404.5654473,177.76562
505.3469217,239.17188
504.8509317,302.57812
420.4218823,316.26562
287.2960796,297.23438
276.376496,268.65625
