Pre,runoff
29.963818,29.28125
29.391071,29
28.893644,28.67188
28.326818,28.35938
27.924643,28.07813
28.524075,27.82813
27.631048,27.59375
27.694025,27.30469
26.729486,26.99219
26.461704,26.72656
26.399061,26.46875
26.104708,26.21094
25.661032,25.94531
25.190357,25.6875
24.77717,25.41406
24.313957,25.14844
23.864637,24.89844
23.628376,24.67188
24.025309,24.53906
24.295635,24.35156
23.968977,24.14063
25.652369,23.94531
24.241074,23.75781
23.383287,23.47656
22.353115,23.19531
22.605572,22.94531
22.111307,22.71875
22.130999,22.49219
21.805037,22.25781
22.50191,22.04688
24.14243,21.89063
24.790306,21.70313
22.408918,21.48438
21.231112,21.28125
22.102345,21.07031
20.887669,20.84375
20.319939,20.625
20.192541,20.42188
21.744446,20.25
22.522963,20.07031
19.917082,19.86719
19.781355,19.71875
19.5236,19.53906
19.910599,19.30469
23.372293,19.10938
23.797062,19.35156
24.177183,20.85156
24.1811,23.71094
23.714678,26.79688
26.637016,27.46094
28.104412,26.4375
27.508682,24.75781
25.496672,22.75781
21.561453,21.17188
19.970137,20.23438
19.041788,19.71094
18.256693,19.36719
17.620897,19.10156
18.160988,19.21875
21.302443,20.10938
23.933128,21.96094
23.949553,22.85156
22.834743,22.48438
23.2576,21.96875
22.935373,22.53906
22.574312,23.3125
24.39144,22.9375
25.415377,22.65625
23.72394,23.125
27.189074,24
28.319773,25.63281
27.191477,29.83594
32.554577,40.10156
42.46437,55.88281
58.331226,74.23438
74.24476,99.78906
101.228806,120.61719
123.74712,133.47656
133.6835,138.9375
137.58691,140.32031
138.42886,134.10156
132.37115,121.35156
120.1114,108.82813
108.080864,97.6875
97.02573,87.1875
86.84394,77.57813
77.80999,68.95313
69.00198,60.97656
60.977097,54.33594
54.773182,49.875
50.664055,47.89063
47.649517,49.74219
48.15393,51.39844
50.533527,47.59375
47.888725,42.44531
43.24522,37.92188
38.126022,34.28906
34.330124,31.32813
31.088217,28.96875
28.331879,27.14844
26.617815,25.85938
25.511114,24.99219
24.507671,24.36719
24.212856,23.92969
24.037495,23.85938
23.34951,23.96875
23.03578,23.69531
22.917595,23.26563
22.803041,22.98438
22.777382,22.78125
22.328451,22.57031
21.913168,22.34375
21.364628,22.11719
21.53907,22
23.76659,23.29688
24.255573,26.95313
27.20547,30.375
32.238705,31.21875
35.581913,36.21875
38.379597,49.04688
49.949245,59.28125
59.491283,61.6875
61.64609,57.73438
57.329662,51.4375
51.02348,45.23438
45.370262,39.64063
39.830544,34.96875
35.281223,32.84375
33.315296,33.25
33.1635,37.375
35.894264,42.96875
42.69731,41.51563
41.32094,37.07813
36.39963,32.73438
31.614569,29.51563
28.736902,27.29688
26.749609,25.78125
26.115004,24.79688
25.357178,24.20313
25.303955,24.01563
28.781317,25.90625
31.152994,34.32813
39.96327,47.95313
50.197254,56.64063
58.577877,60.6875
62.935085,73.57813
74.578606,92.70313
93.34735,99.90625
99.92919,97.73438
97.437325,91.07813
90.40213,91
89.2813,91.03125
88.08417,83.14063
81.15187,73.98438
73.72147,65.5
67.48083,57.9375
61.853603,51.17188
50.21182,45.14063
43.216473,39.85938
38.68122,35.48438
35.23288,32.23438
31.152014,29.92188
27.18043,28.375
25.831171,27.3125
25.667898,26.5625
25.279926,26.15625
24.565733,25.875
24.012901,25.625
23.82036,25.40625
23.113821,25.21875
23.141432,25.03125
23.266706,24.8125
23.819647,24.625
24.321747,24.6875
22.920134,25.21875
23.80387,25.3125
26.341301,26.0625
26.317759,27.09375
27.397028,26.875
26.101156,26.03125
24.930063,25.25
24.474722,24.96875
25.482286,26.53125
28.63559,30.125
32.18548,33.5
37.02183,36.15625
39.59142,37.59375
42.536716,49.125
55.89833,93
99.70781,165.8125
169.62556,200.25
200.55392,194.375
193.28278,180
180.2244,169.46875
172.36397,169.53125
168.68411,167.53125
167.03874,154.0625
151.93289,140.4375
140.3773,127.15625
126.9592,118.53125
121.734764,132.71875
133.54546,159.875
155.92395,177.1875
170.42886,176.6875
169.97989,160.5625
154.72128,144.0625
140.09253,130.53125
128.36444,131.15625
128.29556,135.625
132.62115,127.0625
124.87774,126.6875
122.005394,129.3125
123.833916,119.25
117.95837,110.28125
115.436485,134.375
137.2569,180.15625
176.80463,188.1875
184.45544,176.65625
171.95358,162.78125
159.74425,154.40625
152.32843,148.90625
146.03908,141.21875
137.15106,131.5625
129.75671,120.53125
122.13979,124.3125
127.95238,146.875
145.1494,150.71875
145.15033,138.28125
137.98566,124.5
125.18946,112.71875
113.13563,112.6875
114.84986,211.875
210.34758,398.34375
389.56573,429.90625
418.2646,376.78125
365.38498,331.78125
322.71503,295.15625
289.25665,264.8125
260.7549,239.4375
238.29945,212.90625
212.45514,190.9375
190.22485,172.5
170.86087,164.875
162.08356,180.34375
174.06949,194.75
190.35316,189.71875
189.05688,202.71875
202.26212,236.53125
233.58472,263.71875
258.76096,264.8125
260.22134,250.59375
246.96475,237.78125
233.30753,225.28125
219.33604,212.75
203.88705,195.40625
187.93208,176.65625
170.62909,159.5
154.32532,143.5625
138.52673,130.34375
126.39414,119.96875
120.472466,112
113.009254,103.90625
103.43162,96.125
94.30704,92.71875
93.57998,101.5625
105.352684,133.25
134.87238,157.6875
156.94464,149.59375
147.42978,135.09375
132.95903,121.46875
124.39027,110.65625
113.57957,104.75
108.13706,108.1875
112.31481,121.40625
124.755005,130
130.92288,129.1875
129.31125,128.21875
130.33769,146.25
148.63962,186.9375
188.32768,225.15625
225.54288,245.625
244.27496,247
243.31349,231.71875
227.97821,212.9375
208.04906,202.15625
197.6146,190
188.77155,171.9375
171.01953,156.28125
154.78596,143.01562
142.247,130.96875
130.28377,119.71875
120.762886,108.53125
109.27239,98.35938
97.47796,89.35938
88.29287,80.60938
80.61437,72.57813
71.47653,65.51563
63.309765,59.39063
57.297756,54.14063
55.07815,49.71875
52.69769,45.84375
48.552296,42.34375
41.81514,39.46875
38.80675,37.5625
38.9383,37.28125
39.260887,39.21875
41.394577,41.76563
43.793697,48.48438
50.140396,62.34375
64.46024,79.1875
81.34253,90.29688
92.00448,93.42188
93.00737,92.71875
91.89054,87.85938
90.999886,101.28125
105.59792,154.48438
155.80116,199.82812
199.75562,200.40625
198.52219,205.32812
200.1621,201.48438
196.3932,182.98438
178.99454,164.57812
158.04277,148.45312
140.03171,134.25
129.10095,123.39063
121.453186,115.82813
115.323494,114.8125
115.03205,119.32813
119.86672,120.51563
119.99082,117.42188
115.06911,114.71875
111.79584,120.3125
117.48357,124.53125
120.31562,125.98438
121.95592,128.01562
125.25242,123.82813
121.34997,118.3125
117.922325,117.1875
115.250694,119.01563
118.0959,118.73438
118.9887,129.90625
127.126686,145.28125
142.9544,148.26562
147.70087,147.71875
147.98965,150.29688
151.8208,149.76562
152.09126,142.14062
142.70013,141.21875
139.76974,140.64062
