AT,Tmax,Tmin,GF,DPT,RH,Evap,PET,LCC,K,runoff
5.76,13.49,-0.79,5.47,-7.99,36.46,-0.5972,-1.84,0,0.87,138.54688
8.3,16.09,0.15,6.86,-4.43,40.23,-0.5733,-1.812,0,10.91,137.3125
9.25,17.59,2.19,9.36,-0.98,48.74,-0.5433,-1.99,0.05,4.93,136.17969
11.28,17.5,4.17,11.17,1.96,52.65,-0.4879,-2.054,0.2,1.18,135.01562
8.74,16.57,3.47,8.3,-1.92,47.1,-0.5113,-2.011,0.01,-2.59,133.875
11.96,15.71,4.62,11.53,0.44,45.14,-0.4017,-2.014,0.02,14.17,132.72656
9.96,16.14,4.33,9.63,1.48,55.56,-0.3553,-1.917,0.06,14.62,131.51562
9.6,15.4,5.33,8.63,2.55,61.44,-0.2643,-1.174,0.02,13.28,130.42188
11.46,15.41,6.35,11.49,3.93,59.83,-0.3942,-2.173,0.39,6.39,129.4375
9.73,12.83,6.09,9.75,7.48,85.83,-0.7291,-0.498,0.98,18.97,128.88281
5.5,7.85,1.74,4.71,-1.01,62.86,-0.6258,-1.252,0.4,0.99,140.47656
1.73,5.07,-2.56,1.37,-4.45,63.49,-0.6437,-1.475,0.01,-19.34,165.24219
2.51,6.95,-3.14,4.8,-0.02,83.39,-0.5492,-1.047,0.61,8,176.95312
-1.37,1.3,-6.43,-0.68,-6.14,69.92,-0.6419,-0.872,0.42,-11.89,189.65625
-5.32,-1.7,-8.1,-3.13,-12.7,56.1,-0.5743,-1.261,0,-32.35,201.27344
-5.77,-3.35,-7.72,-4.94,-11.37,64.61,-0.22,-0.712,0.03,-5.31,194.4375
-4.14,-2.13,-6.54,-3.66,-7.28,78.75,-0.1669,-0.692,0.14,-6.84,181.11719
-3.07,-1.79,-5.45,-3.48,-6.57,76.76,-0.1477,-0.636,0.34,-8.67,166.66406
-3.13,1.64,-6,-3.02,-7.45,72.03,-0.2232,-0.893,0.11,-13.34,153.52344
-3.64,0.27,-6.36,-3.38,-10.8,57.55,-0.2454,-1.141,0,-36.46,143.26562
-3.07,0.4,-5.47,-3.55,-8.4,66.62,-0.1969,-0.931,0,-8.46,136.5
-3.92,0.87,-7.5,-4.63,-10.13,62,-0.2165,-1.019,0,-27.31,132.75
-3.52,-1.49,-7.43,-2.41,-8.58,67.93,-0.1262,-0.574,0.16,1.96,130.67188
-1.13,1.16,-2.74,-0.43,-3.47,84.09,-0.1149,-0.482,0.76,9.59,129.22656
-5.12,-0.72,-10.59,-4.99,-11.36,61.5,-0.2478,-0.986,0.08,-18.46,127.97656
-8.07,-3.77,-12.32,-7.21,-14.78,58.45,-0.1585,-0.857,0,-16.89,126.796875
-7.11,-3.04,-12.34,-6.83,-14.13,57.25,-0.1617,-0.818,0,-6.47,125.66406
-4.51,-1.51,-9.77,-4.91,-9.58,67.65,-0.0914,-0.582,0.28,2.08,124.55469
-4.05,0.58,-9.07,-4.3,-12.44,52.06,-0.1497,-0.995,0.03,-17.26,123.42969
-7.49,-3.49,-11.52,-7.05,-16.56,48.19,-0.1231,-0.856,0,-16.82,122.30469
-4.2,-1.55,-10.92,-3.84,-11.87,55.11,-0.1095,-0.817,0.32,-1.11,121.17969
-3.37,2.4,-8.47,-4.4,-8.45,67.84,-0.0988,-0.859,0.01,-18.59,120.05469
-3.1,1.7,-8.34,-3.83,-8.34,67.08,-0.0894,-0.616,0,-16.67,118.91406
-2.42,3.57,-6.95,-3.12,-9.89,56.47,-0.116,-0.761,0,-2.68,117.75781
-2.92,5.11,-10.79,-2.64,-15.23,38.07,-0.1394,-0.955,0,-17.06,116.5625
-10.3,-7.27,-15.59,-8.91,-21.75,38.51,-0.0847,-0.871,0,-48.01,115.36719
-9.88,-5.58,-14.89,-9.16,-20.58,41.24,-0.094,-0.788,0,-29.42,114.21875
-8.23,-2.75,-13.48,-7.83,-20.03,38.03,-0.1036,-0.924,0,-24.52,113.125
-6.96,-2.69,-13.45,-6.78,-19.87,34.94,-0.1025,-0.85,0,-27.13,112.07031
-5.92,-1.17,-11.65,-5.76,-17.01,41.14,-0.0985,-0.959,0,-19.49,111
-7.56,-1.56,-12.55,-7.25,-16.81,47.43,-0.0915,-0.864,0,-21.84,109.91406
-6.82,-0.57,-12.65,-7.39,-15.37,50.56,-0.0943,-0.728,0,-14.56,108.84375
-6.18,0.23,-12.35,-6.63,-15.49,47.64,-0.1019,-0.77,0,-11.26,107.78125
-5.21,2.84,-11.57,-6.17,-13.13,53.69,-0.1047,-0.814,0,-23.5,106.72656
-2.99,4.09,-11.58,-3.62,-12.87,46.43,-0.1174,-0.911,0,-21.81,105.671875
-5.05,0.8,-11.43,-5.69,-15.03,45.41,-0.1042,-0.915,0,-16.5,104.60156
-5.27,2.2,-11.32,-5.99,-16.43,41.09,-0.1073,-0.9,0,-19.93,103.484375
-2.62,5.91,-11,-4.4,-14.55,39.37,-0.1277,-0.843,0,-13.17,102.375
-2.66,3.76,-8.71,-4.55,-14.09,41.01,-0.1201,-0.888,0,-11.73,101.3125
-1.93,5.93,-8.48,-2.88,-12.32,44.85,-0.1323,-0.864,0,-6.66,100.28906
-3.19,2.94,-12.06,-3.2,-16.61,34.64,-0.1246,-1.317,0,-16.56,99.22656
-13.62,-9.39,-18.13,-12.55,-29.29,25.34,-0.0697,-0.899,0,-46.67,98.171875
-14.38,-10.41,-19.05,-14.57,-27.47,31.98,-0.0593,-0.737,0,-54.43,97.171875
-12.92,-6.77,-19.22,-12.07,-24.92,35.84,-0.0859,-0.687,0,-46.32,96.21875
-6.58,1.77,-16.13,-7.88,-16.69,44.46,-0.1032,-0.752,0,-18.97,95.28906
-5.48,1.22,-12.44,-6.01,-16.51,41.48,-0.1065,-0.964,0,-13.65,94.33594
-4.27,3.03,-11.23,-4.92,-17.03,36.24,-0.1179,-0.905,0,-10.02,93.390625
-7.1,-1.75,-13.48,-7.13,-17.73,42.42,-0.0878,-1.03,0,-15.98,92.453125
-9.58,-4.22,-14.45,-9.69,-21.49,37.19,-0.0831,-0.92,0,-33.38,91.53125
-16.87,-12.82,-22,-15.95,-32.46,24.53,-0.0507,-0.737,0,-52.21,90.609375
-15.51,-10.58,-22.07,-15.47,-30.51,26.4,-0.0544,-0.732,0,-33.81,89.671875
-12.13,-6.64,-17.92,-12.99,-26.22,29.87,-0.0628,-0.85,0,-32.34,88.75
-9.98,-5.04,-16.2,-10.88,-22.42,35.41,-0.0692,-0.878,0,-35.37,87.828125
-8.67,-4.51,-14.48,-9.98,-20.75,36.94,-0.0564,-0.759,0.01,-16.53,86.9375
-5.92,-0.46,-10.87,-8.11,-21.06,29.1,-0.0779,-1.133,0,-17.46,86.03125
1.2,10.06,-8.05,-2.71,-22.4,15.27,-0.1361,-1.585,0,-13.12,85.609375
-0.19,7.06,-4.63,-1.82,-18.73,23.22,-0.1656,-1.316,0,-20.02,86.921875
1.85,7.34,-3.77,-0.93,-16.29,24.62,-0.126,-1.502,0,-14.33,89.296875
-2.3,1.03,-5.31,-2.82,-16.32,33.22,-0.1439,-1.145,0.02,-9.55,89.515625
-6.47,-2.8,-12.21,-6.22,-20.41,32.12,-0.0768,-1.252,0,-30.5,87.6875
-3.89,4.39,-12.52,-5.26,-23.6,19.95,-0.1095,-1.411,0,-29.68,85.8125
-1.99,5.22,-9.41,-3.36,-22.71,18.74,-0.1249,-1.231,0,-21.31,84.265625
0.85,8.54,-7.61,-0.77,-11.03,40.62,-0.1073,-1.468,0,-11.77,82.90625
-0.81,4.74,-6.98,-2.15,-15.1,32.94,-0.0993,-0.853,0,-26.65,81.65625
-0.3,7.66,-7.13,-2.49,-15.66,30.29,-0.129,-1.324,0,-16.66,80.5
-0.65,6.04,-7.31,-1.33,-13.99,35.66,-0.1116,-1.041,0,-5.65,79.40625
1.52,8.73,-5.75,0.25,-10.18,41.43,-0.1853,-1.386,0,1.68,78.59375
1.21,4.81,-0.96,1.59,-4.86,63.9,-0.1827,-0.794,0.32,7.85,79.984375
-1.55,3.07,-7.04,-3.88,-10.72,49.62,-0.2505,-1.201,0.04,-18.09,81.125
-1.06,3.58,-6.98,-1.1,-10.93,47.06,-0.1419,-1.184,0,-1.18,80.171875
-1.08,6.31,-7.82,-1.6,-17.01,28.64,-0.2069,-1.688,0,-15.61,78.65625
-4.04,1.75,-9.4,-3.97,-20.33,26.89,-0.2352,-1.403,0,-19.47,77.234375
-0.87,7.07,-9.07,-2.09,-15.93,30.87,-0.148,-1.497,0,-19.54,75.875
-0.98,6,-7.91,-1.03,-13.66,37.56,-0.215,-1.268,0,-24.13,74.5625
1.36,10.3,-7.98,-0.99,-17.33,23.35,-0.3389,-1.792,0,-13.15,73.34375
-3.08,4.16,-11.01,-2.71,-20.17,25.37,-0.4665,-1.762,0,-26.94,72.265625
-4.31,2.1,-10.75,-3.13,-20.51,27.02,-0.295,-1.337,0,-25.46,71.1875
-2.05,5.29,-7.91,-2.77,-19.5,24.9,-0.2164,-1.815,0,-35.74,70.078125
0.07,7.03,-6.65,-0.95,-16.79,26.82,-0.165,-1.32,0,-8.81,69.046875
2.61,12.04,-4.73,0.22,-13.54,29.26,-0.4242,-1.897,0,-8.21,70.90625
4.01,12.68,-4.43,1.53,-13.25,27.14,-0.5598,-1.593,0,-8.64,87.109375
0.66,8.48,-5.02,-0.09,-13.04,35.04,-0.5813,-1.771,0,-8.28,112.34375
1.39,9.35,-5.55,1.03,-8.38,48.17,-0.5617,-1.68,0,0.04,127.765625
2.17,10.47,-5.57,0.79,-8.56,44.9,-0.5929,-1.543,0,-20.53,133.07812
3.7,13.29,-5.35,2.33,-8.38,40.87,-0.6066,-1.727,0,-24.07,133.25
3.89,12.6,-4.41,1.6,-9.02,38.34,-0.6064,-1.637,0,-12.58,144.73438
5.81,12.55,-4.32,3.88,-9.64,31.94,-0.6429,-1.618,0,-9.27,186.45312
2.35,9.06,-3.14,0.97,-7.36,48.64,-0.3995,-1.023,0,4.74,257.03125
1.5,10.21,-6.6,1.38,-11.8,36.43,-0.8243,-2.139,0,-9.2,291.4375
0.01,8.14,-6.72,-0.16,-14.42,32.82,-0.6849,-1.893,0,-14.2,276.6875
0.66,6.41,-5.13,-0.66,-14.16,31.98,-0.6042,-2.065,0,-9.66,247.8125
2.08,10.36,-4.9,1.35,-12.1,34.14,-0.7306,-1.965,0,-18,221.6875
3.61,13.89,-4.54,1.94,-10,36.2,-0.7883,-2.144,0,-9.53,199.46875
5.73,17.31,-3.32,3.39,-13.83,22.95,-0.9726,-2.792,0,-25.55,180.75
7.02,19.33,-1.85,4.54,-9.95,28.67,-0.9142,-2.544,0,-31.97,165.375
9.09,19.02,-0.92,5.82,-13.81,18.28,-0.8925,-2.578,0,-5.25,152.6875
9.17,16.17,0.66,6.81,-7.3,30.46,-0.7225,-2.148,0,0.91,142.4375
8.19,13.84,2.63,8.18,-5.55,37.24,-0.7299,-2.729,0,15.42,134.25
2.65,5.98,-0.72,2.69,-1.12,76.13,-0.4221,-0.947,0.48,12.29,127.46875
4.24,10.31,-1.01,5.61,-0.26,72.51,-0.7356,-1.7,0.15,0.58,121.9375
4.98,9.58,0.61,5.47,-2.29,59.34,-0.7498,-2.53,0.22,0.76,116.84375
3.88,7.21,0.78,5.37,-0.07,75.4,-0.6158,-1.831,0.73,-2.37,113.3125
0.82,2.38,-0.91,0.96,-0.63,90.01,-0.5938,-0.532,0.75,5.94,112.5625
0.95,6.18,-3.71,0.99,-8.27,50.15,-1.0569,-2.492,0,-15.26,116.21875
5.24,11.09,-2.99,5.15,-3.82,51.98,-1.1689,-2.616,0,-20.84,117.03125
6.17,14.11,-1.43,5.37,-2.85,52.38,-1.2022,-2.476,0,-4.17,115.625
8.93,15.46,-0.46,8.03,0,53.48,-1.1677,-2.417,0,4.24,121.71875
9.55,16.91,3.02,9.89,-1.75,45.15,-1.2975,-2.933,0.03,12.25,125.21875
6.87,11.07,1.18,7.63,2.25,72.33,-0.9014,-1.713,0.09,15.05,124.40625
6.02,11.39,0.97,6.38,0.11,65.77,-0.9985,-2.422,0.12,-10.69,121.03125
5.81,10.48,0.32,5.4,0.94,70.91,-0.5473,-1.556,0.23,6.64,116.78125
7.27,14.66,0.3,7.7,1.01,64.4,-1.1267,-2.536,0.06,-8.44,112.5
6.98,12.18,1.74,6.51,0.96,65.48,-0.618,-1.625,0.02,2.18,108
8.68,14.73,3.13,8.1,2.84,66.7,-1.0348,-2.523,0.12,6.76,103.46875
10.54,16,4.85,9.53,3.1,59.98,-1.1299,-2.716,0,-13.43,99.4375
12.01,18.49,4.7,11.71,4.9,61.75,-1.2843,-3.331,0.08,-11.79,96.0625
10.47,14.85,5.11,9.2,5.96,73.6,-0.5695,-1.781,0.34,4.92,93.375
9.79,14.9,5.97,9.21,-6.48,31.14,-1.3204,-3.516,0.32,-6.34,91.09375
12.4,15.67,8.6,12.79,-1.76,37.34,-1.0945,-3.24,0.5,17.4,89.21875
9.65,13.82,6.32,11.05,1.82,58.12,-1.1832,-2.374,0.81,18.49,87.875
7.2,8.99,5.5,7.69,4.22,81.33,-0.5813,-0.942,0.99,12.71,94.46875
3.21,5.48,0.57,1.66,-0.84,74.7,-0.6765,-0.376,0.53,-1.34,126.4375
3.49,8.8,-2.55,2.79,-10.53,35.01,-1.7727,-3.458,0,-17.68,187.09375
1.92,7.69,-4.13,1.26,-11.53,36.16,-1.4766,-2.984,0,-33.67,255.8125
6.03,13.95,-1.97,5.79,-6.12,41.33,-1.6328,-2.936,0,-27.2,288.125
11.23,20.43,2.41,9.43,-2.53,38.1,-1.8156,-3.359,0,-21.15,276.625
13.37,21.29,6.01,12.13,-2.21,33.89,-1.8929,-3.592,0,-10.5,254.375
12.62,18.05,9.6,11.59,3.71,54.56,-1.1221,-2.263,0.14,12.62,234.75
10.36,16.45,3.72,8.46,4.17,65.46,-1.1612,-1.717,0.02,4.46,226.4375
12.89,21.46,5.55,11.83,-0.65,39.21,-2.2918,-3.874,0,-7.21,220.15625
11.5,15.12,7.35,10.54,-10.15,20.88,-2.0491,-4.342,0,-10.44,200.65625
12.37,18.61,7.32,11.85,2.76,51.86,-1.785,-3.436,0,-2.18,177.125
13.82,20.53,8.74,13.16,4.54,53.5,-1.803,-3.958,0,8.37,154.8125
14.14,18.79,8.91,15.04,3.88,50.01,-1.4884,-3.453,0.08,11.42,136.1875
8.13,9.09,7.21,7.83,6.29,88.17,-1.0464,-0.678,0.71,12.7,123.78125
7.9,9.39,5.83,6.77,6.24,89.24,-1.1533,-0.764,0.4,12.03,127.9375
8.16,12.76,4.77,7.74,3.13,70.51,-1.1269,-1.881,0.19,9.28,163
9.85,13.46,6.95,9.38,0.27,51.28,-1.4831,-2.709,0.16,9.41,215.03125
7.76,12.22,3.69,5.71,0.23,58.92,-0.8673,-1.921,0.35,3.22,241.3125
11.15,15.02,4.95,12.27,3.09,57.54,-1.315,-2.569,0.07,17.65,237.15625
13.81,18.9,7.94,12.76,2.9,47.66,-1.7894,-3.448,0,12.88,220.5
13.47,17.83,9.46,12.83,0.82,42.03,-1.4604,-3.281,0,17.19,204.78125
12.7,17.22,8.55,11.81,0,41.61,-1.3772,-3.256,0,14.04,190.25
13.14,17.08,9.46,12.81,2.18,47.33,-1.2383,-3.212,0.02,17.06,178.15625
11.9,13.92,9.48,11.21,4.5,60.5,-0.8629,-2.046,0.46,20.82,177.125
10.53,15.89,4.08,10.65,-0.76,45.45,-1.4997,-3.937,0.06,6.27,185.90625
4.12,8.91,-0.47,4.31,-4.06,55.21,-0.7609,-2.137,0,-12.88,193.03125
10.49,15.32,2.61,11.61,-3.07,38.44,-1.6147,-4.103,0,-4.14,192.28125
9.83,17.77,1.97,9.16,-8.67,26.19,-1.5886,-5.212,0,-14.61,185.15625
9.4,15.92,2.1,9.04,-12.48,19.93,-1.5172,-5.144,0,-14.4,174.25
10.03,16.22,4.55,11.89,-9.14,24.92,-1.4496,-4.018,0,-12.74,163.09375
16.96,23.04,9.3,16.99,-0.35,30.84,-1.4615,-4.973,0,14.93,153.75
19.85,25.89,14.37,19.94,3.86,34.76,-1.1881,-4.348,0,19.86,146
18.66,25.78,12.45,21,6.75,45.76,-1.1048,-5.208,0.12,18.43,139.1875
13.29,15.39,10.97,14.24,9.51,77.86,-0.2971,-1.386,0.78,20.76,133.75
17.12,22.25,11.23,18.6,9.69,61.61,-0.8464,-3.777,0.23,2.64,129.75
16.76,20.81,12.95,18.02,9.53,62.36,-0.8617,-2.716,0.11,17.07,127.96875
13.45,18.15,10.79,14.47,7.67,68.04,-0.7754,-2.724,0.83,14.02,130.5
12.43,14.86,9.42,11.96,7.75,73.1,-0.9699,-1.824,0.63,15.49,143.59375
13.63,19.1,7.2,13.09,-2.82,31.84,-1.7689,-4.632,0.03,0.03,167.4375
11.68,18.03,4.92,11.44,-8.08,24.27,-1.5494,-4.64,0,-0.23,190.15625
14.64,19.35,7.55,14.55,-9.38,18.06,-1.6694,-5.857,0,6.46,202.46875
16.75,22.82,11.28,16.29,-3.79,24.23,-1.5421,-6.227,0,15.34,197.875
15.78,22.45,7.76,15.22,-6.35,21.23,-1.2644,-6.767,0,3.92,184.25
19.19,26.42,12.3,19.97,-1.51,24.62,-1.4297,-5.758,0,10.1,169.6875
13.86,19.17,10.63,14.83,6.41,60.72,-0.6613,-3.567,0.2,18.7,157.3125
15.68,23.61,10.65,16.66,1.48,38.17,-1.2375,-5.551,0.13,-0.24,147.5
13.7,19.88,5.38,14.08,-10.43,17.67,-1.1515,-6.129,0,-5.53,140.09375
18.31,24.08,10.65,18.76,-3.19,22.97,-1.2851,-6.527,0,-0.36,134.65625
16.78,24.72,8.68,17.52,-14.94,10.06,-1.041,-7.366,0,-14.27,130.84375
17.08,23.61,10.94,19.55,-6.33,19.58,-0.9473,-5.93,0,-4.16,128.40625
21.71,29.97,14.71,23.76,0.23,23.94,-1.127,-6.156,0,2,126.8125
25.42,33.83,17.89,25.72,3.58,24.31,-1.0928,-8.105,0,12.37,125.59375
21.67,28.38,16,22.88,1.45,26.18,-0.8077,-6.36,0,5.36,124.53125
20.84,26.45,14.71,21.58,7.3,41.51,-0.561,-5.008,0,15.71,123.5625
23.34,29.46,17.38,25.66,9.59,41.64,-0.8787,-6.717,0,23.04,122.625
23.29,29.01,18.82,25.92,13.04,52.5,-0.7977,-6.247,0.08,24.75,121.5625
19.79,22,16.57,22.68,14.62,72.07,-0.5904,-3.14,0.64,29.65,120.5625
11.11,15.73,8.47,11.43,9.74,91.24,-2.2319,-0.89,1,23.87,123.0625
13.41,18.86,8.56,11.95,4.26,53.87,-1.8006,-3.481,0.18,-8,160.90625
16.56,23.45,10.4,17.34,3.26,41,-2.9858,-5.12,0,-4.25,251.71875
19.94,26.26,14.16,20.8,4.99,37.43,-3.0748,-5.89,0,9.61,327.875
15.91,21.03,11,16.7,9.87,67.31,-1.4693,-3.31,0.02,24.31,345.78125
19.9,26.21,13.86,20.71,7.7,45.25,-2.7598,-5.567,0,20.51,323.28125
22.68,29,15.88,22.78,8.3,39.72,-2.715,-6.491,0,11.6,297.4375
17.17,28.56,9.51,18.99,9.21,59.46,-2.8439,-4.872,0.01,9.67,272.125
16.72,22.64,8.22,17.13,-1.93,27.89,-2.5284,-6.574,0,1.84,248.5
17.82,25.78,8.59,17.68,-4.9,20.83,-2.542,-7.916,0,-2.55,225.65625
22.24,28.33,13.95,22.49,3.4,29.07,-2.4409,-7.459,0,4.56,201.5625
19.64,26.1,10.7,19.96,0.31,27.34,-1.9331,-7.696,0,8.82,180.9375
23.29,33.04,13.08,23.12,-2.32,18.03,-2.2068,-8.997,0,-4.59,164.90625
21.54,27.65,15.74,24.28,-0.94,22.21,-1.8486,-7.088,0,1.28,153
26.76,33.89,18.98,27.35,5.21,25.17,-1.9574,-7.886,0,12.07,144.53125
26.35,33.31,20.25,29.36,6.62,28.43,-2.0658,-7.09,0,19.58,138.90625
21.05,27.4,15.43,23.49,7.29,40.96,-1.6117,-5.93,0,15.54,135.53125
24.69,30.71,18.28,26.38,8.24,35.06,-2.1473,-7.792,0,12.81,133.375
21.34,26.82,15.32,23.14,-2,20.79,-1.6062,-7.239,0,-2.3,131.875
18.41,24.21,11.61,19.76,-2.1,24.74,-1.4851,-7.104,0,-4.31,130.5625
22.84,30.6,12.49,23.45,-1.9,19.11,-1.9062,-8.05,0,8.96,129.25
23.05,31.6,14.84,24.58,-1.72,19.13,-1.9775,-7.873,0,2.88,128
28.17,34.85,21.03,28.12,5.35,23.4,-1.7809,-8.13,0,19.64,126.8125
25.55,30.6,18.15,27.53,10.47,38.69,-1.8454,-6.448,0,29,125.84375
24.42,30.6,18.34,27.65,15.09,56.02,-2.1218,-6.185,0,32.4,124.96875
19.21,22.46,15.49,22.34,16.09,82.14,-2.7412,-4.069,0.29,28.08,129.28125
21.33,26.58,16.3,21.62,13.17,59.67,-3.4956,-5.161,0.2,-0.39,164.9375
24.05,28.24,19.22,23.56,15.23,57.81,-2.7685,-4.389,0.01,26.4,227.5625
25.88,30.59,21.85,25.62,17.27,59.03,-3.7728,-6.178,0.03,30.29,258.15625
25.16,29.43,21.41,26.42,18.66,67.21,-3.0287,-5.09,0.06,28.91,258.15625
23.44,28.43,19.56,23.6,19.35,77.83,-2.3858,-3.544,0.05,25.72,246.34375
25.81,30.44,21.38,26.96,18.64,64.64,-3.565,-5.718,0.25,28.08,233.875
18.65,20.68,17.35,17.55,14.11,74.86,-1.3512,-1.149,0.33,20.12,227.34375
19.38,24.77,15.6,18.65,10.87,57.84,-2.3609,-3.875,0,-15.59,233.78125
22.34,28.35,16.9,21.81,8.14,40.13,-4.0515,-6.564,0,-6.12,233.0625
24.39,31,18.99,24.4,8.35,35.95,-4.2729,-6.979,0,8.15,219.15625
25.22,31.94,18.89,25.46,8,33.41,-3.8212,-6.822,0,9.63,201.625
26.47,33.9,19.82,27.12,12.19,41.04,-3.3058,-6.825,0,27.12,184.71875
27.97,33.46,21.53,28.35,12.3,37.88,-3.0359,-7.606,0,23.83,170.15625
26.04,30.41,20.94,26.82,10.33,37.21,-2.0387,-6.795,0,18.43,158.9375
24.01,27.91,19.86,25.15,12.77,49.4,-1.6093,-5.214,0.03,25.91,151.375
23.67,29.54,18.56,24.95,16.61,64.58,-2.2132,-4.72,0.01,22.53,149.03125
27.79,34.57,21.6,28.94,14.3,43.62,-2.7947,-6.748,0,15.33,153.375
29.22,35.92,23.53,30.95,13.22,37.43,-2.5961,-7.095,0,22.28,153.59375
28.64,34.93,23.73,30.67,13.53,39.48,-1.9425,-7.203,0,28.74,149.46875
27.37,34.67,21.54,29.6,10.7,35.3,-2.6612,-7.825,0,23.34,144.90625
27.73,34.94,22.34,30.39,11.18,35.66,-2.8954,-7.769,0,21.6,141.5
24.71,30.7,20.19,28.32,14.63,53.47,-2.2615,-7.003,0.02,23.77,139.09375
20.52,24.45,16.83,23.18,16.25,76.46,-1.5365,-2.949,0.21,23.93,137.53125
25.12,31.14,18.53,26.67,15.25,54.29,-2.7589,-6.899,0.02,21.77,136.4375
27.88,34.39,21.35,29.24,12.69,39.07,-3.1341,-8.258,0,11.96,135.3125
27.54,33.21,22.2,30.12,14.93,46.1,-2.4919,-7.883,0,23.45,133.8125
27.59,33.52,22.24,30.54,15.04,46.31,-2.5679,-6.923,0,26.1,132.3125
27.01,32.8,21.92,30.21,14.91,47.49,-2.3738,-7.243,0,30.23,131.09375
27.64,34.1,21.17,30.47,15.56,47.72,-2.6746,-7.267,0,26.83,130
30.17,36.69,23.96,31.72,15.21,40.3,-2.9004,-8.212,0,23.89,128.9375
29.11,36.62,22.49,30.97,16.13,45.43,-2.2617,-7.312,0.01,22.83,127.78125
23.54,28.06,20.14,26.71,19.33,77.26,-2.2556,-4.543,0.07,31.97,126.5
26.3,32.41,21.56,28.92,18.35,61.65,-3.4562,-6.594,0.01,32.53,125.78125
27.23,33.29,21.25,30.23,18.57,59.15,-3.5927,-6.892,0,28.24,125.53125
29.65,36.58,23.81,31.21,18.94,52.61,-3.4612,-7.523,0,26.59,125.03125
29.1,34.66,23.12,30.87,18.74,53.61,-2.3584,-6.019,0.02,27.85,124.359375
28.48,34.45,23.15,32.23,19.51,58.32,-2.7415,-6.444,0.07,31.85,123.09375
25.42,30.47,21.79,27.74,19.74,70.81,-2.6791,-4.415,0.06,31.35,122.015625
25.5,31.18,21.2,26.73,18.7,66.06,-2.9747,-5.542,0.07,27.49,122.140625
24.26,27.07,21.65,26.18,18.78,71.5,-2.4271,-4.074,0.04,31.44,122.5
23.48,27.45,20.24,24.8,17.55,69.34,-2.6058,-3.854,0.1,30.87,122.265625
23.33,26.29,20.41,24.42,18.2,72.93,-1.9913,-3.623,0.51,30.11,122.03125
24.86,30.25,20.93,25.72,18.76,68.86,-2.9767,-4.744,0.53,31.68,121.5
23.09,26.64,18.89,23.56,17.17,69.33,-2.1786,-3.579,0.34,27.3,120.484375
25.39,29.94,20.42,26.02,17.32,60.98,-2.5295,-5.189,0.14,22.3,119.953125
26.62,31.01,22.57,27.56,18.53,61.17,-2.867,-6.03,0.12,25.55,121.53125
24.24,28.79,20.08,23.63,16.83,63.29,-1.6645,-2.505,0.01,22.63,126.28125
26.82,32.73,20.96,27.74,15.01,48.34,-3.5119,-6.009,0,25.69,132.70312
24.62,29.09,20.04,27.66,18.45,68.53,-3.0998,-5.769,0.02,30.62,138.32812
26.31,32.53,20.9,28.12,15.92,52.8,-3.0721,-6.131,0,26.79,143.42188
28.54,37.32,21.17,29.03,10.98,33.58,-3.2851,-7.678,0,19.59,146.875
30.9,40.44,22.71,31.06,7.42,23.05,-2.7166,-8.243,0,20.75,148.57812
27.14,34.3,19.72,29.32,7.13,28.1,-1.6218,-8.16,0.03,-0.89,149.28125
28.84,35.21,23.7,32.59,16.47,47.16,-1.2971,-7.305,0.12,28.04,149.71875
25.04,31.22,21.27,27.61,16.37,58.62,-0.9866,-5.364,0.07,23.23,150.25
28.43,34.81,22.6,32.31,9.73,31.08,-1.691,-7.296,0,20.54,149.51562
28.15,35.44,20.94,29.85,6.63,25.6,-1.2599,-8.067,0,16.3,145.71875
29.08,35.19,22.16,32.41,6.58,24.17,-1.1861,-7.391,0,22.1,139.98438
28.95,34.98,23.76,32.72,13.82,39.52,-0.9947,-7.397,0,26.54,134.1875
24.75,32.82,18.24,28.38,15.63,56.88,-0.7262,-5.671,0.01,25.27,129.53125
27.69,34.63,20.7,31.25,11.54,36.62,-1.1012,-6.892,0,21.66,125.734375
27.69,34.73,21.01,30.38,7.48,27.86,-1.1304,-8.087,0,13.77,122.359375
25.45,31.94,17.82,29.03,10.59,39.24,-0.8203,-6.594,0.01,24.49,119.25
24.4,29.02,20.52,27.29,14.69,54.66,-1.1623,-4.936,0.05,31.08,116.546875
23.24,29.17,19.14,27.12,15.8,62.97,-1.6253,-5.114,0.03,29.12,114.359375
24.1,29.37,19.31,26.78,14.62,55.39,-1.7672,-6.094,0.02,21.69,112.515625
24.99,30.89,19.39,26.83,13.69,49.44,-1.5103,-6.63,0.01,14.99,110.921875
26.03,32.52,20.56,28.43,14.96,50.48,-1.2269,-6.4,0.01,8.48,109.484375
27,32.09,22.68,30.23,17.11,54.69,-1.1277,-6.505,0.04,25.68,108.0625
24.46,27.39,21.19,25.35,18.96,71.44,-2.0362,-2.963,0.39,33.6,107.109375
20.7,23.37,17.21,21.66,18.67,88.18,-1.115,-1.405,0.66,25.67,109.890625
25.52,32.58,18.2,27,16.5,57.43,-2.5814,-5.345,0.09,29.31,119.875
23.36,29.14,19.39,24.94,17.68,70.44,-1.7966,-3.711,0,26.78,128.48438
22.98,29.69,18.62,24.46,16.59,67.27,-3.1745,-4.923,0.04,13.59,132.89062
18.91,24.8,13.01,19.67,12.3,65.48,-2.1955,-4.163,0.04,14.95,132.65625
