Predicted Sum,runoff
291.3903161,284.79688
275.3740591,263.01562
247.8020311,239.28125
233.4689089,216.98438
201.3685934,196.84375
181.3496838,178.39062
174.3778124,161.5
149.4670315,145.90625
134.6882781,131.45312
122.1784375,118.45313
116.9142188,106.82813
109.8723438,96.39063
91.8115625,88.29688
83.6617969,81.60938
76.3589061,75.39063
71.03796875,69.75
68.81156265,65.07813
62.07898435,60.71875
58.4366405,56.46875
54.94882813,52.89063
52.13476565,50.07813
49.09398434,48.21875
48.84414059,47.28125
47.85617186,47.32813
48.23273438,48.03125
49.11242179,49.15625
50.40039063,50.73438
52.1807031,52
52.25507806,52.03125
50.60953126,50.98438
50.17343749,49.67188
50.09062498,48.73438
48.65507814,47.75
48.13156248,46.64063
45.73625,45.46875
44.00640625,44.48438
43.05921875,43.4375
42.9084375,42.375
42.43890625,41.54688
42.1665625,40.64063
40.22679688,40.01563
40.57523438,40.25
42.34859375,41.1875
43.74367187,41.92188
43.21273429,42.15625
43.2803125,41.89063
40.62593751,40.95313
39.72585945,40.14063
39.21523438,39.35938
38.8225,38.54688
38.46351569,37.8125
37.04109412,37.14844
38.88335934,36.59375
37.06757775,36.07031
37.2146875,35.65625
36.73085931,35.57813
36.17093751,35.375
36.77507835,34.96094
35.45093734,34.28906
35.05007785,33.28906
33.24093746,32.32813
31.93257786,31.88281
32.35851561,33.23438
35.89093752,38.35938
43.81718747,46.89063
53.62921875,58.8125
68.11046878,71.46875
75.4185954,79.39844
